,Timestamp,Year,Month,Longitude,Latitude,ES642_PM2.5_Concentration,2B_Ozone_Concentration,2B405_NO_Concentration,2B405_NO2_Concentration,2B405_NOX_Concentration,2B405_Cell_O3_Flow_Rate
0,2023-05-03T23:04:55,2023,5,-111.911133,40.76252,-9999.00,-9999.00,none,None,None,None
1,2023-05-04T01:05:20,2023,5,-111.909782,40.760811,-9999.00,-9999.00,none,None,None,None
2,2023-05-04T06:30:10,2023,5,-111.910591,40.761654,-9999.00,-9999.00,none,None,None,None
3,2023-05-04T07:17:40,2023,5,-111.910561,40.761566,-9999.00,-9999.00,none,None,None,None
4,2023-05-04T12:06:45,2023,5,-111.910645,40.76133,-9999.00,-9999.00,none,None,None,None
5,2023-05-04T12:11:50,2023,5,-111.910576,40.761234,-9999.00,31.60,none,None,None,None
6,2023-05-04T12:16:55,2023,5,-111.910477,40.761375,-9999.00,45.60,none,None,None,None
7,2023-05-04T12:22:00,2023,5,-111.910492,40.761562,2.00,51.10,none,None,None,None
8,2023-05-04T12:27:05,2023,5,-111.910461,40.761528,-9999.00,44.80,none,None,None,None
9,2023-05-04T12:32:10,2023,5,-111.911308,40.76263,-9999.00,37.50,none,None,None,None
10,2023-05-04T12:37:15,2023,5,-111.910484,40.760818,-9999.00,39.90,none,None,None,None
11,2023-05-04T12:42:20,2023,5,-111.909531,40.763721,-9999.00,45.30,none,None,None,None
12,2023-05-04T12:47:25,2023,5,-111.909584,40.763741,-9999.00,47.40,none,None,None,None
13,2023-05-04T12:52:30,2023,5,-111.910019,40.76474,-9999.00,12.10,none,None,None,None
14,2023-05-04T12:57:35,2023,5,-111.909546,40.763699,-9999.00,10.80,none,None,None,None
15,2023-05-04T13:02:40,2023,5,-111.905807,40.764919,-9999.00,2.60,none,None,None,None
16,2023-05-04T13:07:45,2023,5,-111.892845,40.769226,-9999.00,19.90,none,None,None,None
17,2023-05-04T13:12:50,2023,5,-111.879059,40.767139,-9999.00,44.40,none,None,None,None
18,2023-05-04T13:19:30,2023,5,-111.879074,40.767269,-9999.00,46.70,none,None,None,None
19,2023-05-04T13:24:35,2023,5,-111.87323,40.767357,-9999.00,39.20,none,None,None,None
20,2023-05-04T13:29:40,2023,5,-111.871254,40.767223,-9999.00,37.10,none,None,None,None
21,2023-05-04T13:34:45,2023,5,-111.890457,40.767471,-9999.00,40.00,none,None,None,None
22,2023-05-04T13:39:50,2023,5,-111.902611,40.766663,-9999.00,13.00,none,None,None,None
23,2023-05-04T13:44:55,2023,5,-111.909531,40.763702,-9999.00,24.80,none,None,None,None
24,2023-05-04T13:50:00,2023,5,-111.909531,40.763702,3.20,26.30,none,None,None,None
25,2023-05-04T13:55:05,2023,5,-111.909515,40.763691,-9999.00,17.30,none,None,None,None
26,2023-05-04T14:00:10,2023,5,-111.909698,40.764618,-9999.00,24.40,none,None,None,None
27,2023-05-04T14:05:15,2023,5,-111.895996,40.76923,-9999.00,28.20,none,None,None,None
28,2023-05-04T14:10:20,2023,5,-111.879883,40.767159,-9999.00,30.90,none,None,None,None
29,2023-05-04T14:15:25,2023,5,-111.865761,40.767117,-9999.00,34.70,none,None,None,None
30,2023-05-04T14:20:30,2023,5,-111.860077,40.764969,-9999.00,35.40,none,None,None,None
31,2023-05-04T14:28:20,2023,5,-111.860039,40.765148,-9999.00,34.90,none,None,None,None
32,2023-05-04T14:33:25,2023,5,-111.860092,40.764957,-9999.00,-9999.00,none,None,None,None
33,2023-05-04T14:48:55,2023,5,-111.859604,40.765991,-9999.00,43.30,none,None,None,None
34,2023-05-04T14:54:00,2023,5,-111.889244,40.7673,6.60,37.30,none,None,None,None
35,2023-05-04T14:59:05,2023,5,-111.908287,40.764156,-9999.00,42.00,none,None,None,None
36,2023-05-04T15:04:10,2023,5,-111.90979,40.764317,-9999.00,47.10,none,None,None,None
37,2023-05-04T15:09:15,2023,5,-111.909584,40.763699,-9999.00,46.30,none,None,None,None
38,2023-05-04T15:14:20,2023,5,-111.909584,40.763672,-9999.00,39.60,none,None,None,None
39,2023-05-04T15:19:25,2023,5,-111.910728,40.760433,-9999.00,44.20,none,None,None,None
40,2023-05-04T16:21:00,2023,5,-111.910751,40.762821,5.00,35.30,none,None,None,None
41,2023-05-04T16:26:05,2023,5,-111.911194,40.763397,-9999.00,35.80,none,None,None,None
42,2023-05-04T16:31:10,2023,5,-111.910698,40.762466,-9999.00,36.50,none,None,None,None
43,2023-05-04T16:36:55,2023,5,-111.910172,40.762112,-9999.00,31.80,none,None,None,None
44,2023-05-04T16:42:00,2023,5,-111.910789,40.76292,3.30,37.40,none,None,None,None
45,2023-05-04T16:47:05,2023,5,-111.910851,40.762814,-9999.00,42.30,none,None,None,None
46,2023-05-04T16:52:10,2023,5,-111.91095,40.763233,-9999.00,37.20,none,None,None,None
47,2023-05-04T16:57:15,2023,5,-111.911034,40.763577,-9999.00,41.50,none,None,None,None
48,2023-05-04T17:02:20,2023,5,-111.910477,40.762348,-9999.00,46.60,none,None,None,None
49,2023-05-04T17:07:25,2023,5,-111.912788,40.762302,-9999.00,51.30,none,None,None,None
50,2023-05-04T17:12:30,2023,5,-111.93763,40.7714,-9999.00,47.60,none,None,None,None
51,2023-05-04T17:17:35,2023,5,-111.90834,40.766884,-9999.00,43.80,none,None,None,None
52,2023-05-04T17:22:40,2023,5,-111.909592,40.765694,-9999.00,49.70,none,None,None,None
53,2023-05-04T17:27:45,2023,5,-111.91684,40.760887,-9999.00,44.60,none,None,None,None
54,2023-05-04T17:32:50,2023,5,-111.910583,40.761799,-9999.00,35.00,none,None,None,None
55,2023-05-05T03:22:05,2023,5,-111.910561,40.761456,-9999.00,40.10,none,None,None,None
56,2023-05-05T03:27:55,2023,5,-111.910728,40.761723,-9999.00,44.60,none,None,None,None
57,2023-05-05T03:33:00,2023,5,-111.910553,40.761463,8.40,42.10,none,None,None,None
58,2023-05-05T05:24:15,2023,5,-111.910507,40.761513,-9999.00,-9999.00,none,None,None,None
