Timestamp,Latitude,Longitude,Elevation,GPS_Speed,GPS_Direction,GPS_RMC_Valid,Battery_Voltage,Bus_Box_Temperature,Bus_Top_Temperature,Bus_Top_Relative_Humidity,ES405_PM1_Concentration,ES405_PM2.5_Concentration,ES405_PM4_Concentration,ES405_PM10_Concentration,ES405_Air_Flow_Rate,ES405_Internal_Air_Temperature,ES405_Internal_Relative_Humidity,ES405_Internal_Air_Pressure,ES405_Error_Code,2B_Ozone_Concentration,2B_Air_Flow_Rate,2B_Internal_Air_Temperature,2B_Internal_Air_Pressure,PM2.5_Data_Flagged,Ozone_Data_Flagged,GPS_Data_Flagged
UTC,ddeg,ddeg,m,m/s,deg,binary,volts,degC,degC,%,ug/m3,ug/m3,ug/m3,ug/m3,L/min,degC,%,hpa,code,ppbv,L/min,degC,hpa,binary,binary,binary
2023-09-20T18:20:00,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.15,23.14,44.59,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.90,2.00,26.50,833.30,0,0,0
2023-09-20T18:20:05,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.16,23.14,44.56,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,19.40,2.00,26.50,833.90,0,0,0
2023-09-20T18:20:10,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.16,23.14,44.57,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,19.30,2.00,26.60,833.90,0,0,0
2023-09-20T18:20:15,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.16,23.14,44.56,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,18.90,1.99,26.60,833.20,0,0,0
2023-09-20T18:20:20,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.16,23.14,44.60,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,18.70,2.00,26.60,833.20,0,0,0
2023-09-20T18:20:25,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.17,23.14,44.69,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,15.40,2.00,26.70,833.80,0,0,0
2023-09-20T18:20:30,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.17,23.13,44.70,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,14.20,2.00,26.70,833.90,0,0,0
2023-09-20T18:20:35,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.17,23.13,44.68,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.80,1.99,26.70,833.20,0,0,0
2023-09-20T18:20:40,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.17,23.13,44.59,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.30,1.99,26.70,833.20,0,0,0
2023-09-20T18:20:45,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.18,23.13,44.56,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.60,2.00,26.80,833.90,0,0,0
2023-09-20T18:20:50,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.18,23.13,44.50,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,13.90,2.01,26.80,833.90,0,0,0
2023-09-20T18:20:55,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.18,23.14,44.47,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.60,2.01,26.80,833.20,0,0,0
2023-09-20T18:21:00,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.18,23.13,44.42,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.20,2.01,26.90,833.20,0,0,0
2023-09-20T18:21:05,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.19,23.14,44.42,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.50,2.00,26.90,833.80,0,0,0
2023-09-20T18:21:10,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.19,23.13,44.27,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.20,2.01,26.90,833.90,0,0,0
2023-09-20T18:21:15,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.19,23.13,44.18,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.80,2.01,26.90,833.20,0,0,0
2023-09-20T18:21:20,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.20,23.13,44.20,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.50,2.01,27.00,833.20,0,0,0
2023-09-20T18:21:25,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.20,23.17,44.24,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.30,2.00,27.00,833.80,0,0,0
2023-09-20T18:21:30,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.20,23.13,44.25,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.80,2.02,27.00,833.90,0,0,0
2023-09-20T18:21:35,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.20,23.13,44.18,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,15.00,2.01,27.10,833.20,0,0,0
2023-09-20T18:21:40,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.21,23.13,44.24,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.60,2.00,27.10,833.20,0,0,0
2023-09-20T18:21:45,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.21,23.13,44.34,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.70,2.01,27.10,833.80,0,0,0
2023-09-20T18:21:50,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.21,23.14,44.41,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.40,2.02,27.10,833.80,0,0,0
2023-09-20T18:21:55,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.22,23.16,44.37,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,18.10,2.00,27.20,833.20,0,0,0
2023-09-20T18:22:00,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.22,23.13,44.28,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.40,2.00,27.20,833.20,0,0,0
2023-09-20T18:22:05,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.22,23.15,44.24,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.80,2.01,27.20,833.80,0,0,0
2023-09-20T18:22:10,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.22,23.15,44.24,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.50,2.01,27.20,833.80,0,0,0
2023-09-20T18:22:15,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.23,23.16,44.24,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,19.00,2.01,27.30,833.20,0,0,0
2023-09-20T18:22:20,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.23,23.16,44.24,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.80,2.00,27.30,833.20,0,0,0
2023-09-20T18:22:25,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.23,23.16,44.25,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,15.60,2.01,27.30,833.80,0,0,0
2023-09-20T18:22:30,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.23,23.16,44.64,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,19.40,2.02,27.30,833.80,0,0,0
2023-09-20T18:22:35,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.24,23.16,44.71,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.10,2.01,27.40,833.20,0,0,0
2023-09-20T18:22:40,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.24,23.16,44.51,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,14.20,2.01,27.40,833.10,0,0,0
2023-09-20T18:22:45,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.24,23.16,44.48,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.40,2.02,27.40,833.80,0,0,0
2023-09-20T18:22:50,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.24,23.16,44.41,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,18.30,2.00,27.40,833.80,0,0,0
2023-09-20T18:22:55,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.25,23.16,44.27,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.00,2.00,27.50,833.20,0,0,0
2023-09-20T18:23:00,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.25,23.16,44.17,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,19.80,2.01,27.50,833.20,0,0,0
2023-09-20T18:23:05,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.25,23.16,44.21,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.40,2.01,27.50,833.80,0,0,0
2023-09-20T18:23:10,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.25,23.16,44.60,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.20,2.01,27.50,833.80,0,0,0
2023-09-20T18:23:15,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.26,23.21,44.58,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,15.00,2.00,27.60,833.10,0,0,0
2023-09-20T18:23:20,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.26,23.20,44.54,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.60,2.02,27.60,833.10,0,0,0
2023-09-20T18:23:25,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.26,23.16,44.47,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.00,2.02,27.60,833.70,0,0,0
2023-09-20T18:23:30,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.27,23.16,44.50,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,18.30,2.01,27.60,833.80,0,0,0
2023-09-20T18:23:35,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.27,23.16,44.76,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.40,2.01,27.70,833.10,0,0,0
2023-09-20T18:23:40,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.27,23.16,44.97,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.60,2.02,27.70,833.10,0,0,0
2023-09-20T18:23:45,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.27,23.16,45.05,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.20,2.01,27.70,833.90,0,0,0
2023-09-20T18:23:50,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.28,23.16,45.27,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,18.30,2.02,27.70,833.80,0,0,0
2023-09-20T18:23:55,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.28,23.17,45.33,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,19.00,2.01,27.80,833.20,0,0,0
2023-09-20T18:24:00,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.28,23.18,45.23,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.60,2.01,27.80,833.20,0,0,0
2023-09-20T18:24:05,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.28,23.18,45.19,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.50,2.01,27.80,833.80,0,0,0
2023-09-20T18:24:10,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.29,23.17,45.16,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,20.00,2.03,27.80,833.90,0,0,0
2023-09-20T18:24:15,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.29,23.18,45.10,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,15.90,2.02,27.90,833.20,0,0,0
2023-09-20T18:24:20,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.29,23.17,45.01,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.00,2.02,27.90,833.20,0,0,0
2023-09-20T18:24:25,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.30,23.18,45.02,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.70,2.01,27.90,833.80,0,0,0
2023-09-20T18:24:30,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.30,23.18,45.85,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.10,2.02,27.90,833.80,0,0,0
2023-09-20T18:24:35,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.30,23.18,47.04,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,14.40,2.02,28.00,833.20,0,0,0
2023-09-20T18:24:40,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.30,23.18,46.24,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,18.50,2.01,28.00,833.20,0,0,0
2023-09-20T18:24:45,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.31,23.18,46.02,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,21.90,2.02,28.00,833.80,0,0,0
2023-09-20T18:24:50,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.31,23.18,46.03,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.50,2.01,28.00,833.80,0,0,0
2023-09-20T18:24:55,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.31,23.17,45.53,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,22.60,2.03,28.10,833.10,0,0,0
2023-09-20T18:25:00,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.31,23.17,45.33,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.90,2.01,28.10,833.10,0,0,0
2023-09-20T18:25:05,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.32,23.17,46.96,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,19.00,2.00,28.10,833.70,0,0,0
2023-09-20T18:25:10,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.32,23.21,46.40,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,18.10,2.01,28.10,833.70,0,0,0
2023-09-20T18:25:15,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.32,23.18,46.33,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,15.40,2.03,28.20,833.10,0,0,0
2023-09-20T18:25:20,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.32,23.18,46.29,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.90,2.02,28.20,833.20,0,0,0
2023-09-20T18:25:25,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.32,23.17,47.02,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,18.10,2.00,28.20,833.80,0,0,0
2023-09-20T18:25:30,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.33,23.18,46.24,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,15.90,2.01,28.20,833.80,0,0,0
2023-09-20T18:25:35,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.33,23.18,46.97,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,19.50,2.02,28.30,833.10,0,0,0
2023-09-20T18:25:40,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.33,23.18,47.60,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,20.40,2.01,28.30,833.20,0,0,0
2023-09-20T18:25:45,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.33,23.17,47.80,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.80,2.01,28.30,833.80,0,0,0
2023-09-20T18:25:50,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.34,23.18,48.03,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,18.60,2.03,28.30,833.80,0,0,0
2023-09-20T18:25:55,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.34,23.18,48.60,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,18.10,2.02,28.30,833.20,0,0,0
2023-09-20T18:26:00,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.34,23.17,47.79,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,18.40,2.01,28.40,833.20,0,0,0
2023-09-20T18:26:05,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.34,23.17,46.73,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,13.10,2.00,28.40,832.90,0,0,0
2023-09-20T18:26:10,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.35,23.18,46.89,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,17.20,2.00,28.40,833.00,0,0,0
2023-09-20T18:26:15,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.35,23.18,47.39,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,15.30,2.02,28.40,832.30,0,0,0
2023-09-20T18:26:20,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.35,23.18,46.72,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.50,2.00,28.40,832.30,0,0,0
2023-09-20T18:26:25,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.35,23.17,47.17,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,18.00,2.00,28.50,832.90,0,0,0
2023-09-20T18:26:30,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.36,23.18,47.13,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.10,2.00,28.50,832.80,0,0,0
2023-09-20T18:26:35,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.36,23.20,46.86,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,13.30,1.99,28.50,831.80,0,0,0
2023-09-20T18:26:40,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.36,23.20,46.91,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,13.80,1.90,28.50,822.80,0,0,0
2023-09-20T18:26:45,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.36,23.20,47.29,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,12.30,1.93,28.60,824.40,0,0,0
2023-09-20T18:26:50,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.36,23.20,47.71,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,13.90,1.91,28.60,824.90,0,0,0
2023-09-20T18:26:55,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.37,23.19,46.60,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,11.90,1.93,28.60,824.40,0,0,0
2023-09-20T18:27:00,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.37,23.19,46.60,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,12.80,1.98,28.60,830.00,0,0,0
2023-09-20T18:27:05,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.37,23.27,46.17,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,16.50,1.98,28.60,830.70,0,0,0
2023-09-20T18:27:10,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.37,23.21,48.68,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,18.30,1.99,28.70,830.70,0,0,0
2023-09-20T18:27:15,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.38,23.20,50.79,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,18.80,1.98,28.70,830.20,0,0,0
2023-09-20T18:27:20,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.38,23.20,48.38,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,15.90,1.98,28.70,830.10,0,0,0
2023-09-20T18:27:25,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.38,23.20,46.59,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,13.50,1.92,28.70,821.20,0,0,0
2023-09-20T18:27:30,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.38,23.19,46.26,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,12.90,1.87,28.70,824.60,0,0,0
2023-09-20T18:27:35,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.39,23.20,48.02,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,14.60,1.96,28.80,827.90,0,0,0
2023-09-20T18:27:40,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.39,23.19,48.27,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,15.30,1.96,28.80,827.40,0,0,0
2023-09-20T18:27:45,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.39,23.19,47.83,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,11.30,1.96,28.80,826.60,0,0,0
2023-09-20T18:27:50,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.39,23.20,47.27,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,12.90,1.94,28.80,826.10,0,0,0
2023-09-20T18:27:55,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,0.00,13.54,23.40,23.20,46.45,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,8.60,1.91,28.90,824.00,0,0,0
