Timestamp,Latitude,Longitude,Elevation,GPS_Speed,GPS_Direction,GPS_RMC_Valid,Battery_Voltage,Bus_Box_Temperature,Bus_Top_Temperature,Bus_Top_Relative_Humidity,ES642_PM2.5_Concentration,ES642_Air_Flow_Rate,ES642_Internal_Air_Temperature,ES642_Internal_Relative_Humidity,ES642_Internal_Air_Pressure,ES642_Error_Code,2B_Ozone_Concentration,2B_Air_Flow_Rate,2B_Internal_Air_Temperature,2B_Internal_Air_Pressure,2B405_NO_Concentration,2B405_NO2_Concentration,2B405_NOX_Concentration,2B405_Internal_Air_Temperature,2B405_Internal_Air_Pressure,2B405_Air_Flow_Rate,2B405_Cell_O3_Flow_Rate,PM2.5_Data_Flagged,Ozone_Data_Flagged,GPS_Data_Flagged
2021-09-28T16:30:10,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.67,20.96,22.07,30.32,7.00,2.00,19.72,33.00,852.20,0.00,27.70,2.17,28.90,819.10,-1.90,1.80,-0.10,20.10,805.40,1.55,56.90,0,0,0
2021-09-28T16:30:15,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.69,20.99,22.07,30.36,7.00,2.00,19.72,33.00,852.10,0.00,26.90,2.18,28.90,819.10,-2.20,4.10,1.90,20.10,805.80,1.56,56.80,0,0,0
2021-09-28T16:30:20,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.70,20.99,22.07,30.36,6.00,2.00,19.72,33.00,852.20,0.00,28.20,2.18,28.90,819.50,3.60,4.10,7.70,20.10,805.90,1.55,57.80,0,0,0
2021-09-28T16:30:25,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.71,20.99,22.01,30.36,8.00,2.00,19.72,33.00,852.20,0.00,29.60,2.19,29.00,819.60,3.50,1.20,4.70,20.10,805.40,1.55,56.80,0,0,0
2021-09-28T16:30:30,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.68,20.99,22.07,30.43,8.00,2.00,19.72,33.00,852.10,0.00,29.60,2.19,29.00,819.10,6.90,-6.60,0.30,20.10,805.90,1.56,56.80,0,0,0
2021-09-28T16:30:35,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.33,20.99,22.07,30.43,7.00,2.00,19.72,33.00,852.10,0.00,29.20,2.18,29.00,819.10,7.60,-6.60,1.00,20.10,805.90,1.55,57.90,0,0,0
2021-09-28T16:30:40,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.64,20.99,22.07,30.53,8.00,2.00,19.72,33.00,852.20,0.00,29.60,2.19,29.00,819.60,7.60,-7.20,0.40,20.10,805.40,1.56,57.10,0,0,0
2021-09-28T16:30:45,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.69,20.99,22.14,30.49,8.00,2.00,19.72,33.00,852.10,0.00,27.70,2.19,29.00,819.60,4.10,1.80,5.90,20.10,805.90,1.56,56.80,0,0,0
2021-09-28T16:30:50,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.35,21.02,22.07,30.43,8.00,2.00,19.78,33.00,852.00,0.00,27.90,2.18,29.10,819.10,-2.30,1.80,-0.50,20.10,805.90,1.55,58.00,0,0,0
2021-09-28T16:30:55,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.54,21.02,22.07,30.49,8.00,2.00,19.78,33.00,852.20,0.00,30.30,2.18,29.10,819.10,-2.20,7.60,5.40,20.10,805.30,1.55,57.10,0,0,0
2021-09-28T16:31:00,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.66,20.99,22.07,30.49,7.00,2.00,19.78,33.00,852.30,0.00,29.90,2.17,29.10,819.60,-0.80,8.30,7.50,20.10,805.90,1.56,56.90,0,0,0
2021-09-28T16:31:05,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.66,20.99,22.14,30.53,8.00,2.00,19.78,33.00,852.10,0.00,29.10,2.19,29.10,819.50,0.90,8.30,9.20,20.10,805.80,1.55,58.00,0,0,0
2021-09-28T16:31:10,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.67,20.99,22.14,30.56,7.00,2.00,19.78,33.00,852.00,0.00,28.70,2.19,29.20,819.10,0.80,6.00,6.80,20.10,805.20,1.56,57.20,0,0,0
2021-09-28T16:31:15,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.32,20.99,22.14,30.49,7.00,2.00,19.78,33.00,852.20,0.00,25.60,2.18,29.20,819.10,-1.30,6.50,5.20,20.10,805.90,1.56,56.70,0,0,0
2021-09-28T16:31:20,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.61,20.99,22.10,30.49,8.00,2.00,19.78,33.00,852.30,0.00,26.90,2.17,29.20,819.70,-0.50,6.50,6.00,20.10,805.90,1.55,57.80,0,0,0
2021-09-28T16:31:25,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.64,20.99,22.14,30.49,8.00,2.00,19.78,33.00,852.20,0.00,26.70,2.19,29.20,819.60,-0.50,6.70,6.20,20.10,805.40,1.55,57.00,0,0,0
2021-09-28T16:31:30,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.66,20.99,22.14,30.56,8.00,2.00,19.78,33.00,852.00,0.00,27.00,2.18,29.20,819.10,1.30,4.80,6.10,20.10,805.90,1.56,56.60,0,0,0
2021-09-28T16:31:35,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.67,21.02,22.17,30.56,8.00,2.00,19.78,33.00,852.00,0.00,29.90,2.17,29.30,819.00,3.30,4.80,8.10,20.10,805.90,1.55,57.90,0,0,0
2021-09-28T16:31:40,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.32,21.02,22.24,30.49,7.00,2.00,19.78,33.00,852.30,0.00,26.80,2.19,29.30,819.60,3.30,4.40,7.70,20.10,805.40,1.56,57.10,0,0,0
2021-09-28T16:31:45,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.52,21.02,22.14,30.49,8.00,2.00,19.78,33.00,852.30,0.00,28.00,2.19,29.30,819.50,5.40,1.40,6.80,20.10,805.90,1.56,56.80,0,0,0
2021-09-28T16:31:50,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.66,21.02,22.14,30.49,7.00,2.00,19.78,33.00,852.10,0.00,30.20,2.19,29.30,819.10,3.80,1.40,5.20,20.10,805.90,1.55,58.00,0,0,0
2021-09-28T16:31:55,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.34,21.02,22.20,30.49,8.00,2.00,19.78,33.00,852.10,0.00,32.50,2.18,29.30,819.10,3.80,0.30,4.10,20.10,805.30,1.56,57.10,0,0,0
2021-09-28T16:32:00,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.66,21.02,22.20,30.46,7.00,2.00,19.78,33.00,852.00,0.00,30.00,2.18,29.40,819.60,0.40,2.00,2.40,20.10,805.90,1.56,56.80,0,0,0
2021-09-28T16:32:05,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.64,21.02,22.24,30.42,7.00,2.00,19.78,33.00,852.00,0.00,27.00,2.18,29.40,819.60,1.10,2.00,3.10,20.10,805.90,1.55,58.10,0,0,0
2021-09-28T16:32:10,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.30,21.02,22.20,30.36,7.00,2.00,19.78,33.00,852.10,0.00,30.00,2.18,29.40,819.10,1.10,3.60,4.70,20.10,805.50,1.55,56.90,0,0,0
2021-09-28T16:32:15,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.67,21.02,22.17,30.29,7.00,2.00,19.78,33.00,852.10,0.00,31.10,2.18,29.40,819.10,3.10,7.30,10.40,20.10,805.90,1.56,56.70,0,0,0
2021-09-28T16:32:20,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.65,21.04,22.24,30.22,8.00,2.00,19.78,33.00,852.10,0.00,30.00,2.17,29.40,819.70,1.30,7.30,8.60,20.20,805.90,1.55,57.80,0,0,0
2021-09-28T16:32:25,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.25,21.04,22.20,30.19,7.00,2.00,19.78,33.00,852.00,0.00,32.50,2.18,29.40,819.60,1.30,6.50,7.80,20.20,805.40,1.56,57.00,0,0,0
2021-09-28T16:32:30,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.66,21.04,22.27,30.15,7.00,2.00,19.78,33.00,852.20,0.00,29.60,2.18,29.50,819.10,-1.30,3.20,1.90,20.20,805.90,1.56,56.70,0,0,0
2021-09-28T16:32:35,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.65,21.04,22.20,30.02,7.00,2.00,19.78,33.00,852.10,0.00,30.00,2.17,29.50,819.10,-2.00,3.20,1.20,20.20,805.90,1.55,58.10,0,0,0
2021-09-28T16:32:40,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.31,21.04,22.20,29.98,7.00,2.00,19.78,33.00,852.10,0.00,30.70,2.17,29.50,819.60,-2.00,4.10,2.10,20.20,805.40,1.55,57.00,0,0,0
2021-09-28T16:32:45,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.60,21.04,22.20,29.88,7.00,2.00,19.78,33.00,852.20,0.00,30.20,2.18,29.50,819.60,1.20,2.10,3.30,20.20,805.90,1.56,56.70,0,0,0
2021-09-28T16:32:50,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.65,21.04,22.27,29.81,7.00,2.00,19.89,32.00,852.10,0.00,33.60,2.18,29.60,819.10,3.80,2.10,5.90,20.20,805.80,1.55,57.80,0,0,0
2021-09-28T16:32:55,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.60,21.04,22.27,29.71,7.00,2.00,19.78,32.00,852.00,0.00,29.20,2.19,29.60,819.10,3.80,-1.10,2.70,20.20,805.40,1.56,57.00,0,0,0
2021-09-28T16:33:00,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.57,21.04,22.27,29.61,7.00,2.00,19.78,32.00,852.10,0.00,30.80,2.20,29.60,819.60,0.50,0.80,1.30,20.20,805.80,1.56,56.80,0,0,0
2021-09-28T16:33:05,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.59,21.04,22.20,29.54,8.00,2.00,19.78,32.00,852.10,0.00,29.60,2.18,29.60,819.60,-3.90,0.90,-3.00,20.20,805.90,1.55,58.00,0,0,0
2021-09-28T16:33:10,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.62,21.04,22.27,29.47,7.00,2.00,19.78,32.00,852.10,0.00,31.50,2.16,29.60,819.10,-3.90,4.70,0.80,20.20,805.40,1.55,57.00,0,0,0
2021-09-28T16:33:15,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.63,21.04,22.27,29.41,7.00,2.00,19.89,32.00,852.10,0.00,31.30,2.19,29.60,819.20,-0.50,1.40,0.90,20.20,805.90,1.56,56.80,0,0,0
2021-09-28T16:33:20,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.29,21.04,22.27,29.30,7.00,2.00,19.78,32.00,852.10,0.00,33.60,2.18,29.70,819.60,7.00,1.40,8.40,20.20,805.80,1.55,58.00,0,0,0
2021-09-28T16:33:25,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.16,21.07,22.27,29.27,7.00,2.00,19.78,32.00,852.10,0.00,32.20,2.19,29.70,819.60,6.80,-4.10,2.70,20.20,805.40,1.55,56.90,0,0,0
2021-09-28T16:33:30,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.49,21.07,22.27,29.14,7.00,2.00,19.78,32.00,852.10,0.00,30.80,2.18,29.70,819.10,5.30,-4.10,1.20,20.20,805.90,1.56,56.80,0,0,0
2021-09-28T16:33:35,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.51,21.07,22.20,29.07,7.00,2.00,19.89,32.00,852.00,0.00,28.00,2.19,29.70,819.10,1.70,-4.10,-2.40,20.20,805.90,1.55,57.80,0,0,0
2021-09-28T16:33:40,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.51,21.07,22.33,29.03,7.00,2.00,19.89,32.00,852.00,0.00,31.00,2.18,29.70,819.50,1.80,0.90,2.70,20.20,805.30,1.55,57.10,0,0,0
2021-09-28T16:33:45,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.40,21.07,22.27,28.90,7.00,2.00,19.89,32.00,852.20,0.00,30.90,2.19,29.80,819.60,3.80,6.20,10.00,20.20,805.90,1.56,56.90,0,0,0
2021-09-28T16:33:50,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.25,21.07,22.30,28.93,7.00,2.00,19.78,32.00,852.20,0.00,29.70,2.18,29.80,819.10,0.20,6.20,6.40,20.20,805.90,1.55,57.90,0,0,0
2021-09-28T16:33:55,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.54,21.07,22.27,28.80,6.00,2.00,19.89,32.00,852.10,0.00,32.40,2.18,29.80,819.10,0.20,5.30,5.50,20.20,805.40,1.56,56.90,0,0,0
2021-09-28T16:34:00,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.61,21.07,22.27,28.73,7.00,2.00,19.89,32.00,852.20,0.00,29.20,2.19,29.80,819.60,-5.50,5.20,-0.30,20.20,805.90,1.56,56.80,0,0,0
2021-09-28T16:34:05,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.64,21.10,22.33,28.73,7.00,2.00,19.89,32.00,852.00,0.00,30.40,2.19,29.80,819.50,-3.00,5.20,2.20,20.20,805.90,1.55,57.90,0,0,0
2021-09-28T16:34:10,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.56,21.10,22.33,28.66,7.00,2.00,19.89,32.00,852.30,0.00,32.60,2.18,29.80,819.10,-3.00,5.20,2.20,20.20,805.40,1.55,56.90,0,0,0
2021-09-28T16:34:15,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.29,21.10,22.30,28.66,6.00,2.00,19.89,32.00,852.10,0.00,31.70,2.19,29.90,819.00,2.10,2.30,4.40,20.20,805.80,1.56,56.80,0,0,0
2021-09-28T16:34:20,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.58,21.10,22.27,28.56,6.00,2.00,19.89,32.00,852.20,0.00,29.90,2.19,29.90,819.60,3.50,2.30,5.80,20.20,805.90,1.55,57.90,0,0,0
2021-09-28T16:34:25,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.26,21.10,22.27,28.52,7.00,2.00,19.89,32.00,852.00,0.00,31.40,2.18,29.90,819.60,3.50,2.50,6.00,20.20,805.40,1.56,57.00,0,0,0
2021-09-28T16:34:30,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.61,21.10,22.27,28.46,8.00,2.00,19.89,32.00,852.10,0.00,29.90,2.19,29.90,819.10,4.10,2.10,6.20,20.20,805.80,1.56,56.80,0,0,0
2021-09-28T16:34:35,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.65,21.10,22.33,28.46,7.00,2.00,19.89,32.00,852.20,0.00,30.90,2.19,29.90,819.10,7.40,2.10,9.50,20.20,805.90,1.55,57.80,0,0,0
2021-09-28T16:34:40,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.30,21.10,22.33,28.39,7.00,2.00,19.89,32.00,852.40,0.00,32.10,2.19,29.90,819.60,7.40,-0.10,7.30,20.20,805.50,1.55,56.80,0,0,0
2021-09-28T16:34:45,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.31,21.10,22.27,28.32,6.00,2.00,19.89,32.00,852.20,0.00,32.90,2.18,30.00,819.70,7.60,-2.40,5.20,20.20,805.90,1.56,56.60,0,0,0
2021-09-28T16:34:50,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.28,21.10,22.27,28.25,6.00,2.00,19.89,32.00,852.10,0.00,32.60,2.19,30.00,819.10,5.10,-2.40,2.70,20.30,805.80,1.55,58.00,0,0,0
2021-09-28T16:34:55,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.63,21.10,22.27,28.25,6.00,2.00,19.89,32.00,852.00,0.00,29.50,2.19,30.00,819.10,5.10,-1.90,3.20,20.30,805.40,1.56,57.00,0,0,0
2021-09-28T16:35:00,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.58,21.10,22.33,28.25,7.00,2.00,19.89,32.00,852.00,0.00,30.80,2.19,30.00,819.60,2.30,1.90,4.20,20.30,805.80,1.56,56.70,0,0,0
2021-09-28T16:35:05,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.63,21.10,22.33,28.12,7.00,2.00,19.89,32.00,852.10,0.00,34.20,2.19,30.00,819.60,-0.60,1.90,1.30,20.30,805.90,1.55,58.00,0,0,0
2021-09-28T16:35:10,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.64,21.10,22.27,28.05,7.00,2.00,19.89,32.00,852.10,0.00,31.10,2.18,30.10,819.10,-0.50,2.70,2.20,20.30,805.30,1.56,56.90,0,0,0
2021-09-28T16:35:15,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.40,21.10,22.27,28.02,6.00,2.00,19.89,31.00,852.10,0.00,30.80,2.18,30.10,819.00,0.70,-3.30,-2.60,20.30,805.90,1.56,56.90,0,0,0
2021-09-28T16:35:20,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.34,21.10,22.27,27.91,7.00,2.00,19.89,31.00,852.10,0.00,31.40,2.19,30.10,819.60,4.60,-3.30,1.30,20.30,805.90,1.55,57.80,0,0,0
2021-09-28T16:35:25,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.29,21.10,22.33,27.88,8.00,2.00,19.89,31.00,852.20,0.00,32.00,2.21,30.10,819.60,4.60,-5.00,-0.40,20.30,805.40,1.55,56.90,0,0,0
2021-09-28T16:35:30,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.48,21.10,22.33,27.78,7.00,2.00,19.89,31.00,852.00,0.00,31.80,2.19,30.10,819.10,4.50,0.80,5.30,20.30,805.90,1.56,56.70,0,0,0
2021-09-28T16:35:35,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.50,21.12,22.33,27.78,7.00,2.00,19.89,31.00,852.20,0.00,31.90,2.19,30.10,819.10,3.30,0.90,4.20,20.30,805.90,1.55,57.90,0,0,0
2021-09-28T16:35:40,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.29,21.12,22.33,27.64,6.00,2.00,19.89,31.00,852.00,0.00,31.50,2.18,30.20,819.50,3.30,2.70,6.00,20.30,805.30,1.55,56.90,0,0,0
2021-09-28T16:35:45,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.63,21.12,22.33,27.61,7.00,2.00,19.89,31.00,852.00,0.00,31.90,2.18,30.20,819.60,4.40,0.10,4.50,20.30,805.90,1.56,56.80,0,0,0
2021-09-28T16:35:50,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.56,21.12,22.33,27.61,7.00,2.00,19.89,31.00,852.10,0.00,29.80,2.19,30.20,819.10,8.00,0.10,8.10,20.30,805.90,1.55,57.90,0,0,0
2021-09-28T16:35:55,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.62,21.12,22.33,27.58,7.00,2.00,19.89,31.00,852.20,0.00,31.60,2.19,30.20,819.10,8.00,-1.80,6.20,20.30,805.40,1.56,57.00,0,0,0
2021-09-28T16:36:00,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.61,21.12,22.33,27.47,6.00,2.00,19.89,31.00,852.40,0.00,30.30,2.18,30.20,819.60,8.50,-2.60,5.90,20.30,805.90,1.56,56.70,0,0,0
2021-09-28T16:36:05,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.62,21.12,22.33,27.30,7.00,2.00,19.89,31.00,852.30,0.00,31.40,2.19,30.20,819.60,4.80,-2.60,2.20,20.30,805.90,1.55,57.90,0,0,0
2021-09-28T16:36:10,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.28,21.12,22.33,27.24,7.00,2.00,19.89,31.00,852.20,0.00,32.10,2.19,30.30,819.10,4.80,-1.80,3.00,20.30,805.40,1.56,56.90,0,0,0
2021-09-28T16:36:15,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.30,21.12,22.30,27.20,7.00,2.00,19.89,31.00,852.10,0.00,33.10,2.19,30.30,819.10,2.80,-2.60,0.20,20.30,805.80,1.56,56.80,0,0,0
2021-09-28T16:36:20,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.27,21.12,22.40,27.17,7.00,2.00,19.89,31.00,852.10,0.00,30.40,2.19,30.30,819.50,1.40,-2.60,-1.20,20.30,805.90,1.55,57.80,0,0,0
2021-09-28T16:36:25,-9999.000000,-9999.000000,-9999.00,-9999.00,-9999.00,-9999.00,12.25,21.12,22.40,27.10,7.00,2.00,19.89,31.00,852.20,0.00,33.10,2.18,30.30,819.60,1.40,-2.80,-1.40,20.30,805.40,1.56,57.00,0,0,0
