Timestamp,Latitude,Longitude,Elevation,GPS_Speed,GPS_Direction,GPS_RMC_Valid,Battery_Voltage,Bus_Box_Temperature,Bus_Top_Temperature,Bus_Top_Relative_Humidity,ES642_PM2.5_Concentration,ES642_Air_Flow_Rate,ES642_Internal_Air_Temperature,ES642_Internal_Relative_Humidity,ES642_Internal_Air_Pressure,ES642_Error_Code,2B_Ozone_Concentration,2B_Air_Flow_Rate,2B_Internal_Air_Temperature,2B_Internal_Air_Pressure,2B405_NO_Concentration,2B405_NO2_Concentration,2B405_NOX_Concentration,2B405_Internal_Air_Temperature,2B405_Internal_Air_Pressure,2B405_Air_Flow_Rate,2B405_Cell_O3_Flow_Rate,PM2.5_Data_Flagged,Ozone_Data_Flagged,GPS_Data_Flagged
UTC,ddeg,ddeg,m,m/s,deg,binary,volts,degC,degC,%,ug/m3,L/min,degC,%,hpa,code,ppbv,L/min,degC,hpa,ppbv,ppbv,ppbv,degC,hpa,L/min,mL/min,binary,binary,binary
2022-07-01T00:00:00,40.765747,-111.909691,1271.90,-9999.00,-9999.00,-9999.00,13.29,40.16,34.22,18.03,3.00,2.00,39.00,13.00,871.30,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:00:05,40.765732,-111.909691,1272.20,-9999.00,-9999.00,-9999.00,13.29,40.15,34.22,18.03,3.00,2.00,39.00,13.00,871.20,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:00:10,40.765713,-111.909660,1271.80,-9999.00,-9999.00,-9999.00,13.28,40.15,34.22,18.02,3.00,2.00,39.00,13.00,871.20,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:00:15,40.765701,-111.909630,1271.50,-9999.00,-9999.00,-9999.00,13.29,40.15,34.23,18.03,3.00,2.00,39.00,13.00,871.30,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:00:20,40.765694,-111.909622,1271.30,-9999.00,-9999.00,-9999.00,13.29,40.15,34.23,18.03,3.00,2.00,39.00,13.00,871.30,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:00:25,40.765690,-111.909615,1271.30,-9999.00,-9999.00,-9999.00,13.29,40.15,34.23,18.05,2.00,2.00,39.00,13.00,871.30,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:00:30,40.765678,-111.909599,1271.10,-9999.00,-9999.00,-9999.00,13.28,40.15,34.22,18.05,3.00,2.00,39.00,13.00,871.30,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:00:35,40.765694,-111.909599,1271.10,-9999.00,-9999.00,-9999.00,13.29,40.15,34.21,18.06,2.00,2.00,39.00,13.00,871.40,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:00:40,40.765717,-111.909622,1271.20,-9999.00,-9999.00,-9999.00,13.29,40.15,34.22,18.06,3.00,2.00,39.00,13.00,871.30,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:00:45,40.765747,-111.909668,1271.40,-9999.00,-9999.00,-9999.00,13.29,40.15,34.21,18.05,3.00,2.00,39.00,13.00,871.20,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:00:50,40.765766,-111.909706,1271.50,-9999.00,-9999.00,-9999.00,13.29,40.15,34.21,18.05,3.00,2.00,39.00,13.00,871.30,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:00:55,40.765781,-111.909721,1271.60,-9999.00,-9999.00,-9999.00,13.29,40.15,34.20,18.05,3.00,2.00,39.00,13.00,871.30,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:01:00,40.765785,-111.909729,1271.60,-9999.00,-9999.00,-9999.00,13.29,40.15,34.21,18.01,2.00,2.00,39.00,13.00,871.20,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:01:05,40.765793,-111.909721,1271.60,-9999.00,-9999.00,-9999.00,13.29,40.15,34.20,17.95,2.00,2.00,39.00,13.00,871.30,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:01:10,40.765793,-111.909729,1271.40,-9999.00,-9999.00,-9999.00,13.29,40.15,34.21,17.94,3.00,2.00,39.00,13.00,871.40,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:01:15,40.765778,-111.909721,1271.40,-9999.00,-9999.00,-9999.00,13.29,40.15,34.20,17.95,2.00,2.00,39.00,13.00,871.40,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:01:20,40.765793,-111.909691,1271.40,-9999.00,-9999.00,-9999.00,13.28,40.15,34.20,17.95,3.00,2.00,39.00,13.00,871.40,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:01:25,40.765781,-111.909660,1271.00,-9999.00,-9999.00,-9999.00,13.29,40.15,34.20,17.96,3.00,2.00,39.00,13.00,871.40,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:01:30,40.765781,-111.909668,1270.70,-9999.00,-9999.00,-9999.00,13.29,40.15,34.23,18.01,3.00,2.00,39.00,13.00,871.30,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:01:35,40.765781,-111.909668,1270.60,-9999.00,-9999.00,-9999.00,13.29,40.14,34.18,17.98,2.00,2.00,39.00,13.00,871.20,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:01:40,40.765797,-111.909691,1270.70,-9999.00,-9999.00,-9999.00,13.29,40.14,34.20,18.00,3.00,2.00,39.00,13.00,871.10,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:01:45,40.765808,-111.909721,1270.70,-9999.00,-9999.00,-9999.00,13.29,40.14,34.19,18.00,3.00,2.00,39.00,13.00,871.10,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:01:50,40.765797,-111.909737,1270.50,-9999.00,-9999.00,-9999.00,13.29,40.14,34.20,17.98,3.00,2.00,39.00,13.00,871.20,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:01:55,40.765747,-111.909706,1270.10,-9999.00,-9999.00,-9999.00,13.29,40.14,34.20,17.98,3.00,2.00,39.00,13.00,871.30,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:02:00,40.765736,-111.909698,1270.10,-9999.00,-9999.00,-9999.00,13.29,40.14,34.16,17.96,3.00,2.00,39.00,13.00,871.20,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:02:05,40.765728,-111.909691,1270.10,-9999.00,-9999.00,-9999.00,13.29,40.14,34.16,17.96,3.00,2.00,39.00,13.00,871.20,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:02:10,40.765720,-111.909683,1270.10,-9999.00,-9999.00,-9999.00,13.29,40.14,34.16,17.94,3.00,2.00,39.00,13.00,871.40,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
2022-07-01T00:02:15,40.765717,-111.909668,1270.30,-9999.00,-9999.00,-9999.00,13.29,40.14,34.16,17.90,3.00,2.00,39.00,13.00,871.20,0.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,0,0,1
