,Timestamp,Year,Month,Longitude,Latitude,ES642_PM2.5_Concentration,2B_Ozone_Concentration,2B405_NO_Concentration,2B405_NO2_Concentration,2B405_NOX_Concentration,2B405_Cell_O3_Flow_Rate
0,2023-07-12T20:35:30,2023,7,-111.920723,40.766575,-9999.00,26.00,none,None,None,None
1,2023-07-17T19:46:25,2023,7,-111.910225,40.763336,-9999.00,-9999.00,none,None,None,None
2,2023-07-17T19:51:30,2023,7,-111.910156,40.762932,-9999.00,18.20,none,None,None,None
3,2023-07-17T19:56:35,2023,7,-111.910316,40.763271,-9999.00,20.00,none,None,None,None
4,2023-07-17T20:01:40,2023,7,-111.910233,40.76326,-9999.00,20.30,none,None,None,None
5,2023-07-17T20:06:45,2023,7,-111.910179,40.762756,-9999.00,15.50,none,None,None,None
6,2023-07-17T20:11:50,2023,7,-111.910255,40.763111,-9999.00,5.80,none,None,None,None
7,2023-07-17T20:16:55,2023,7,-111.910263,40.763077,-9999.00,0.50,none,None,None,None
8,2023-07-17T20:22:00,2023,7,-111.910072,40.762882,2.20,-2.10,none,None,None,None
9,2023-07-17T20:27:05,2023,7,-111.910103,40.762905,-9999.00,1.50,none,None,None,None
10,2023-07-17T20:32:10,2023,7,-111.910233,40.762966,-9999.00,2.90,none,None,None,None
11,2023-07-17T20:37:15,2023,7,-111.910271,40.763088,-9999.00,1.70,none,None,None,None
12,2023-07-17T20:42:20,2023,7,-111.910255,40.763058,-9999.00,2.40,none,None,None,None
13,2023-07-17T20:47:25,2023,7,-111.91037,40.763058,-9999.00,1.90,none,None,None,None
14,2023-07-17T20:52:30,2023,7,-111.910278,40.763069,-9999.00,1.50,none,None,None,None
15,2023-07-18T14:09:25,2023,7,-111.914459,40.764648,-9999.00,2.50,none,None,None,None
16,2023-07-18T14:14:30,2023,7,-111.913666,40.764275,-9999.00,-1.90,none,None,None,None
17,2023-07-18T14:20:50,2023,7,-111.913025,40.76223,-9999.00,-9999.00,none,None,None,None
18,2023-07-18T14:27:40,2023,7,-111.910301,40.762936,-9999.00,4.40,none,None,None,None
19,2023-07-18T14:32:45,2023,7,-111.91037,40.762966,-9999.00,1.10,none,None,None,None
20,2023-07-18T14:37:50,2023,7,-111.91037,40.762836,-9999.00,1.70,none,None,None,None
21,2023-07-18T14:42:55,2023,7,-111.910309,40.762939,-9999.00,2.80,none,None,None,None
22,2023-07-18T14:48:00,2023,7,-111.910271,40.763046,3.60,4.70,none,None,None,None
23,2023-07-18T14:53:05,2023,7,-111.910187,40.763058,-9999.00,3.30,none,None,None,None
24,2023-07-18T14:58:10,2023,7,-111.910355,40.762997,-9999.00,3.70,none,None,None,None
25,2023-07-18T15:03:15,2023,7,-111.910019,40.762848,-9999.00,0.70,none,None,None,None
26,2023-07-18T15:08:20,2023,7,-111.910019,40.763111,-9999.00,3.30,none,None,None,None
27,2023-07-18T15:13:25,2023,7,-111.910248,40.763004,-9999.00,3.60,none,None,None,None
28,2023-07-18T15:18:30,2023,7,-111.910271,40.763172,-9999.00,3.00,none,None,None,None
29,2023-07-18T15:23:35,2023,7,-111.91021,40.762821,-9999.00,7.50,none,None,None,None
30,2023-07-18T15:28:40,2023,7,-111.910316,40.762886,-9999.00,7.60,none,None,None,None
31,2023-07-18T15:33:45,2023,7,-111.91011,40.762844,-9999.00,9.00,none,None,None,None
32,2023-07-18T15:38:50,2023,7,-111.909988,40.762894,-9999.00,10.30,none,None,None,None
33,2023-07-18T15:43:55,2023,7,-111.910271,40.76302,-9999.00,10.90,none,None,None,None
34,2023-07-18T15:49:00,2023,7,-111.91011,40.762924,2.70,12.20,none,None,None,None
35,2023-07-18T15:54:05,2023,7,-111.910049,40.762859,-9999.00,5.90,none,None,None,None
36,2023-07-18T15:59:10,2023,7,-111.910149,40.762993,-9999.00,27.10,none,None,None,None
37,2023-07-18T16:04:15,2023,7,-111.910027,40.762802,-9999.00,11.20,none,None,None,None
38,2023-07-18T16:09:20,2023,7,-111.910271,40.762947,-9999.00,9.50,none,None,None,None
39,2023-07-18T16:14:25,2023,7,-111.910271,40.762848,-9999.00,7.80,none,None,None,None
40,2023-07-18T16:19:30,2023,7,-111.910172,40.762955,-9999.00,9.40,none,None,None,None
41,2023-07-18T16:24:35,2023,7,-111.910255,40.762833,-9999.00,8.90,none,None,None,None
42,2023-07-18T16:29:40,2023,7,-111.910255,40.762985,-9999.00,12.50,none,None,None,None
43,2023-07-18T16:34:45,2023,7,-111.91024,40.76289,-9999.00,14.30,none,None,None,None
44,2023-07-18T16:39:50,2023,7,-111.910141,40.762955,-9999.00,13.40,none,None,None,None
45,2023-07-18T16:44:55,2023,7,-111.910248,40.762909,-9999.00,11.40,none,None,None,None
46,2023-07-18T19:13:55,2023,7,-111.910355,40.762627,-9999.00,-9999.00,none,None,None,None
47,2023-07-18T21:08:35,2023,7,-111.910416,40.761509,-9999.00,-9999.00,none,None,None,None
48,2023-07-18T22:13:05,2023,7,-111.910408,40.76157,-9999.00,53.50,none,None,None,None
49,2023-07-18T22:18:10,2023,7,-111.910583,40.761475,-9999.00,51.30,none,None,None,None
50,2023-07-18T22:23:15,2023,7,-111.910385,40.761654,-9999.00,47.40,none,None,None,None
51,2023-07-18T22:28:20,2023,7,-111.910538,40.761616,-9999.00,46.00,none,None,None,None
52,2023-07-18T22:33:25,2023,7,-111.910561,40.761616,-9999.00,49.30,none,None,None,None
53,2023-07-18T22:38:30,2023,7,-111.91053,40.761421,-9999.00,52.40,none,None,None,None
54,2023-07-18T22:43:35,2023,7,-111.910576,40.761646,-9999.00,36.80,none,None,None,None
55,2023-07-18T22:48:40,2023,7,-111.910515,40.761505,-9999.00,35.30,none,None,None,None
56,2023-07-18T22:53:45,2023,7,-111.910553,40.761517,-9999.00,37.80,none,None,None,None
57,2023-07-18T22:58:50,2023,7,-111.910545,40.761536,-9999.00,36.60,none,None,None,None
58,2023-07-18T23:03:55,2023,7,-111.910599,40.761505,-9999.00,39.10,none,None,None,None
59,2023-07-18T23:09:00,2023,7,-111.910599,40.761547,3.80,21.90,none,None,None,None
60,2023-07-18T23:14:05,2023,7,-111.910583,40.761539,-9999.00,36.80,none,None,None,None
61,2023-07-18T23:19:10,2023,7,-111.910614,40.761547,-9999.00,34.60,none,None,None,None
62,2023-07-18T23:24:15,2023,7,-111.910622,40.761532,-9999.00,24.50,none,None,None,None
63,2023-07-18T23:29:20,2023,7,-111.910515,40.761581,-9999.00,31.50,none,None,None,None
64,2023-07-18T23:34:25,2023,7,-111.910889,40.76181,-9999.00,35.60,none,None,None,None
65,2023-07-18T23:39:30,2023,7,-111.910896,40.76181,-9999.00,34.30,none,None,None,None
66,2023-07-18T23:44:35,2023,7,-111.910896,40.761799,-9999.00,38.60,none,None,None,None
67,2023-07-18T23:49:40,2023,7,-111.910896,40.761799,-9999.00,36.50,none,None,None,None
68,2023-07-18T23:54:45,2023,7,-111.910904,40.761806,-9999.00,39.30,none,None,None,None
69,2023-07-18T23:59:50,2023,7,-111.910896,40.761822,-9999.00,37.30,none,None,None,None
70,2023-07-19T00:04:55,2023,7,-111.910904,40.761829,-9999.00,40.70,none,None,None,None
71,2023-07-19T00:10:00,2023,7,-111.910896,40.761848,15.60,40.50,none,None,None,None
72,2023-07-19T00:15:05,2023,7,-111.910896,40.761856,-9999.00,47.70,none,None,None,None
73,2023-07-19T00:20:10,2023,7,-111.910896,40.761868,-9999.00,43.80,none,None,None,None
74,2023-07-19T00:25:15,2023,7,-111.910889,40.761868,-9999.00,43.80,none,None,None,None
75,2023-07-19T00:30:20,2023,7,-111.910889,40.761864,-9999.00,41.70,none,None,None,None
76,2023-07-19T00:35:25,2023,7,-111.910881,40.761864,-9999.00,43.20,none,None,None,None
77,2023-07-19T00:40:30,2023,7,-111.910889,40.761868,-9999.00,36.30,none,None,None,None
78,2023-07-19T00:45:35,2023,7,-111.910896,40.761852,-9999.00,44.10,none,None,None,None
79,2023-07-19T00:50:40,2023,7,-111.910904,40.761822,-9999.00,45.20,none,None,None,None
80,2023-07-19T00:55:45,2023,7,-111.910904,40.761818,-9999.00,45.80,none,None,None,None
81,2023-07-19T01:00:50,2023,7,-111.910912,40.76181,-9999.00,47.20,none,None,None,None
82,2023-07-19T01:05:55,2023,7,-111.910919,40.761814,-9999.00,47.30,none,None,None,None
83,2023-07-19T01:11:00,2023,7,-111.910919,40.761806,7.30,40.20,none,None,None,None
84,2023-07-19T01:16:05,2023,7,-111.910927,40.761787,-9999.00,45.00,none,None,None,None
85,2023-07-19T01:21:10,2023,7,-111.910927,40.761776,-9999.00,40.90,none,None,None,None
86,2023-07-19T01:26:15,2023,7,-111.910927,40.761768,-9999.00,40.60,none,None,None,None
87,2023-07-19T01:31:20,2023,7,-111.910927,40.761772,-9999.00,39.70,none,None,None,None
