Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES405_PM1_Concentration_ug/m3,ES405_PM2.5_Concentration_ug/m3,ES405_PM4_Concentration_ug/m3,ES405_PM10_Concentration_ug/m3,ES405_Air_Flow_Rate_L/min,ES405_Internal_Air_Temperature_degC,ES405_Internal_Relative_Humidity_%,ES405_Internal_Air_Pressure_hpa,ES405_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2023-08-01 15:31:00,40.72596,-111.920586,1296.3,13.32,272.8,1.0,13.2,27.37,26.04,43.11,2.7,4.4,7.2,10.3,1.0,29.78,30.2,657.3,0.0,30.5,2.1,38.1,843.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=15, tm_min=31, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,31,15,BUS04,Good,< 12.00,4.00 - 6.00
2023-08-01 16:01:00,40.693001,-111.970833,1310.3,13.48,87.7,1.0,13.17,27.65,26.43,40.25,2.1,3.0,4.7,6.5,1.0,30.22,29.1,656.3,0.0,52.2,2.09,38.4,842.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=16, tm_min=1, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,1,16,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 16:31:00,40.693352,-111.960487,1299.6,0.0,190.7,1.0,13.12,28.0,26.92,40.19,2.0,2.8,4.2,6.2,1.0,30.28,27.8,656.9,0.0,50.5,2.1,38.8,843.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=16, tm_min=31, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,31,16,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 17:01:00,40.725887,-111.924332,1303.9,12.86,89.9,1.0,13.17,28.09,26.52,41.99,2.2,3.4,5.8,7.7,1.0,30.5,29.5,657.6,0.0,37.2,2.1,39.0,844.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=17, tm_min=1, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,1,17,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 17:31:00,40.763535,-111.909416,1296.1,0.0,172.3,1.0,13.18,28.87,29.58,34.21,2.2,3.2,4.9,6.9,1.0,30.89,27.8,657.8,0.0,42.5,2.1,39.4,844.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=17, tm_min=31, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,31,17,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 18:01:00,40.726654,-111.916885,1287.4,2.98,183.2,1.0,13.07,30.7,29.2,35.69,2.2,3.3,5.5,7.8,1.0,32.11,27.1,657.6,0.0,47.6,2.1,40.8,844.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=18, tm_min=1, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,1,18,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 18:31:00,40.703484,-111.977234,1296.3,0.0,167.8,1.0,12.97,31.15,29.39,34.47,1.8,2.4,3.7,5.8,1.0,32.78,28.8,656.8,0.0,51.4,2.12,41.7,843.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=18, tm_min=31, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,31,18,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 19:01:00,40.692978,-111.971832,1301.1,12.96,270.3,1.0,13.02,31.5,29.9,33.07,1.7,2.4,3.1,3.8,1.0,33.22,28.3,656.1,0.0,58.0,2.13,42.1,842.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=19, tm_min=1, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,1,19,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 19:34:00,40.750381,-111.916779,1276.2,11.42,0.9,1.0,13.04,31.71,29.02,36.2,1.7,2.4,4.0,5.9,1.0,33.39,28.9,657.0,0.0,56.6,2.12,42.5,843.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=19, tm_min=34, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,34,19,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 20:04:00,40.764038,-111.909676,1292.3,0.0,173.2,1.0,13.07,31.06,29.48,30.26,1.5,2.1,2.9,3.1,1.0,33.0,27.0,656.8,0.0,49.8,2.12,42.2,843.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=20, tm_min=4, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,4,20,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 20:34:00,40.725906,-111.928696,1289.2,15.9,269.7,1.0,13.02,31.85,30.98,28.3,1.6,2.3,3.2,3.7,1.0,33.22,26.8,656.4,0.0,54.9,2.12,42.3,842.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=20, tm_min=34, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,34,20,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 21:04:00,40.693333,-111.977081,1293.0,7.87,176.2,1.0,13.05,32.56,31.37,28.78,1.7,2.4,3.5,4.5,1.0,33.89,26.6,655.4,0.0,58.8,2.13,43.0,841.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=21, tm_min=4, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,4,21,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 21:34:00,40.697083,-111.97699,1299.2,0.0,7.1,1.0,13.04,33.56,32.46,26.21,1.6,2.3,3.2,4.0,1.0,34.78,26.3,655.0,0.0,59.2,2.15,43.9,840.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=21, tm_min=34, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,34,21,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 22:04:00,40.733093,-111.94014,1273.2,0.0,101.5,1.0,13.05,34.24,32.55,26.71,1.7,2.4,3.4,4.8,1.0,35.61,24.4,655.7,0.0,67.0,2.1,44.6,841.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=22, tm_min=4, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,4,22,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 22:34:00,40.763988,-111.909714,1290.3,0.0,176.7,1.0,13.02,34.34,32.34,25.12,1.4,1.8,2.6,3.6,1.0,35.89,23.5,655.9,0.0,55.0,2.12,44.9,842.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=22, tm_min=34, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,34,22,BUS04,Good,< 12.00,< 2.00
2023-08-01 23:04:00,40.725838,-111.925987,1305.8,7.46,268.9,1.0,13.0,32.78,30.75,26.26,1.3,3.4,8.9,13.5,1.0,35.28,23.7,656.0,0.0,47.6,2.12,44.2,841.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=23, tm_min=4, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,4,23,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 23:34:00,40.704105,-111.977272,1284.7,0.0,180.3,1.0,13.08,31.99,28.35,33.8,1.7,4.6,11.9,21.8,1.0,34.39,26.2,655.7,0.0,73.8,2.13,43.4,841.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=23, tm_min=34, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,34,23,BUS04,Good,< 12.00,4.00 - 6.00
2023-08-02 00:05:00,40.696243,-111.977165,1316.4,0.0,356.3,1.0,13.05,31.17,28.55,33.01,1.3,2.3,4.5,6.4,1.0,33.39,26.9,655.4,0.0,59.4,2.12,42.4,841.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=0, tm_min=5, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,5,0,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-02 00:35:00,40.728821,-111.918579,1299.8,9.0,88.9,1.0,13.06,29.41,26.59,33.83,1.1,1.5,2.0,2.5,1.0,32.11,27.2,656.3,0.0,59.5,2.12,41.2,842.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=0, tm_min=35, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,35,0,BUS04,Good,< 12.00,< 2.00
2023-08-02 01:05:00,40.763996,-111.909683,1298.2,0.0,171.3,1.0,13.12,28.97,27.68,29.89,1.0,1.4,2.0,2.5,1.0,31.11,26.9,656.1,0.0,62.4,2.12,40.2,842.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=1, tm_min=5, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,5,1,BUS04,Good,< 12.00,< 2.00
2023-08-02 01:37:00,40.729698,-111.958084,1301.9,10.85,179.4,1.0,13.15,28.1,25.96,35.71,1.0,1.3,1.6,1.9,1.0,30.39,26.5,655.7,0.0,53.4,2.12,39.5,841.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=1, tm_min=37, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,37,1,BUS04,Good,< 12.00,< 2.00
2023-08-02 02:07:00,40.69339,-111.960587,1292.0,0.0,194.5,1.0,13.21,27.54,26.21,36.58,1.2,1.7,2.4,2.9,1.0,29.89,27.4,655.3,0.0,50.9,2.08,38.7,841.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=2, tm_min=7, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,7,2,BUS04,Good,< 12.00,< 2.00
2023-08-02 02:37:00,40.696312,-111.977051,1311.1,0.0,359.5,1.0,13.24,27.09,25.64,37.37,1.3,2.0,2.7,3.5,1.0,29.5,29.4,655.2,0.0,19.6,2.09,38.3,841.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=2, tm_min=37, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,37,2,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-02 03:07:00,40.739471,-111.916817,1268.9,5.56,358.9,1.0,13.17,27.18,25.98,37.55,1.2,1.7,2.2,2.7,1.0,29.5,27.9,656.3,0.0,55.7,2.11,38.1,842.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=3, tm_min=7, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,7,3,BUS04,Good,< 12.00,< 2.00
2023-08-02 06:34:00,40.761486,-111.910522,1255.0,0.0,22.6,1.0,13.33,25.65,24.73,57.35,1.5,3.0,4.6,5.4,1.0,27.61,28.1,658.1,0.0,49.2,2.04,32.8,845.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=6, tm_min=34, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,34,6,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-02 07:04:00,40.761639,-111.910538,1277.6,0.0,22.6,1.0,13.33,25.57,24.03,62.13,1.4,2.2,2.9,3.2,1.0,28.72,28.5,658.1,0.0,48.0,2.07,35.8,845.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=7, tm_min=4, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,4,7,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-02 07:34:00,40.761566,-111.910522,1262.8,0.0,89.7,1.0,13.36,25.32,23.69,62.41,1.4,2.5,3.6,4.3,1.0,28.89,28.7,658.0,0.0,43.9,2.07,36.3,845.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=7, tm_min=34, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,34,7,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-02 08:04:00,40.761738,-111.910477,1284.7,0.0,332.5,1.0,13.34,24.8,23.63,58.9,1.3,2.2,3.0,3.4,1.0,28.72,29.6,657.9,0.0,54.3,2.08,36.1,845.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=8, tm_min=4, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,4,8,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-02 15:34:00,40.761917,-111.910378,1274.6,0.82,14.0,1.0,13.28,24.51,24.3,55.34,2.2,3.0,3.9,5.1,1.0,25.89,30.5,657.3,0.0,48.8,2.04,32.1,844.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=15, tm_min=34, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,34,15,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-02 16:04:00,40.761196,-111.910461,1288.1,0.0,176.6,1.0,13.33,25.43,24.98,52.82,2.1,3.0,3.8,4.7,1.0,27.78,29.8,657.3,0.0,43.7,2.07,35.3,844.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=16, tm_min=4, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,4,16,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-02 16:34:00,40.760567,-111.912354,1293.8,9.31,84.9,1.0,13.22,27.18,26.63,48.24,2.1,2.8,3.8,4.5,1.0,29.28,30.0,657.4,0.0,50.1,2.09,37.0,844.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=16, tm_min=34, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,34,16,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-02 17:04:00,40.775723,-111.891052,1364.3,0.0,1.6,1.0,13.24,27.97,26.29,54.3,2.8,3.9,5.1,7.4,1.0,30.5,27.9,653.9,0.0,47.8,2.1,38.3,837.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=17, tm_min=4, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,4,17,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-02 17:36:00,40.761715,-111.910484,1278.1,0.0,0.0,1.0,13.27,27.81,26.1,54.21,4.7,6.1,8.3,9.6,1.0,30.89,27.8,657.0,0.0,53.3,2.09,38.4,843.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=17, tm_min=36, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,36,17,BUS04,Good,< 12.00,6.00 - 8.00
2023-08-02 19:29:00,40.763851,-111.905167,1291.4,6.22,355.3,1.0,13.28,25.6,23.31,71.28,4.9,6.7,8.9,10.0,1.0,28.89,30.2,656.8,0.0,45.2,2.07,34.1,843.0,1.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=19, tm_min=29, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,29,19,BUS04,Good,< 12.00,6.00 - 8.00
2023-08-02 19:59:00,40.764973,-111.859993,1363.9,0.0,85.6,1.0,13.24,26.03,25.44,59.89,4.6,6.6,8.9,10.6,1.0,29.61,29.5,652.0,0.0,56.8,2.11,36.2,835.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=19, tm_min=59, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,59,19,BUS04,Good,< 12.00,6.00 - 8.00
2023-08-02 20:29:00,40.760963,-111.912949,1293.3,4.58,354.0,1.0,13.19,27.91,26.56,52.96,3.2,4.6,6.2,7.6,1.0,30.72,29.5,655.9,0.0,59.5,2.11,37.9,842.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=20, tm_min=29, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,29,20,BUS04,Good,< 12.00,4.00 - 6.00
2023-08-02 21:01:00,40.761623,-111.910477,1269.5,0.0,96.4,1.0,13.25,28.45,27.42,45.64,3.4,4.5,5.4,5.7,1.0,31.22,29.6,656.2,0.0,27.8,2.12,38.9,842.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=21, tm_min=1, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,1,21,BUS04,Good,< 12.00,4.00 - 6.00
2023-08-02 23:08:00,40.761784,-111.910515,1272.7,0.0,359.0,1.0,13.39,23.17,19.29,77.44,1.5,2.8,3.7,3.9,1.0,25.39,31.1,657.7,0.0,27.6,2.03,28.9,843.9,1.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=23, tm_min=8, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,8,23,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-03 00:25:00,40.7617,-111.910713,1264.3,0.0,174.9,1.0,13.39,22.0,21.01,63.2,0.8,1.2,1.6,1.6,1.0,24.61,30.6,656.7,0.0,31.5,2.03,29.8,842.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=3, tm_hour=0, tm_min=25, tm_sec=0, tm_wday=3, tm_yday=215, tm_isdst=-1)",2023-08-03,2023,8,215,3,25,0,BUS04,Good,< 12.00,< 2.00
2023-08-03 11:04:00,40.761738,-111.910622,1290.5,0.0,191.2,1.0,13.42,20.78,19.94,71.4,1.0,2.1,3.8,5.7,1.0,21.78,31.0,656.0,0.0,19.4,1.99,26.7,841.5,1.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=3, tm_hour=11, tm_min=4, tm_sec=0, tm_wday=3, tm_yday=215, tm_isdst=-1)",2023-08-03,2023,8,215,3,4,11,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-03 11:36:00,40.764046,-111.908867,1288.4,4.37,313.0,1.0,13.46,21.2,19.08,75.78,0.9,1.6,2.7,3.5,1.0,24.39,28.8,655.9,0.0,28.1,2.06,30.9,842.8,1.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=3, tm_hour=11, tm_min=36, tm_sec=0, tm_wday=3, tm_yday=215, tm_isdst=-1)",2023-08-03,2023,8,215,3,36,11,BUS04,Good,< 12.00,< 2.00
2023-08-03 12:06:00,40.733166,-111.957932,1282.2,4.99,251.7,1.0,13.25,20.68,19.05,72.76,0.9,1.6,2.9,3.7,1.0,24.89,28.3,655.9,0.0,31.4,2.06,31.7,842.1,1.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=3, tm_hour=12, tm_min=6, tm_sec=0, tm_wday=3, tm_yday=215, tm_isdst=-1)",2023-08-03,2023,8,215,3,6,12,BUS04,Good,< 12.00,< 2.00
2023-08-03 12:38:00,40.693352,-111.960548,1302.9,0.0,0.0,1.0,13.45,20.75,19.11,74.94,0.6,0.9,1.3,1.5,1.0,25.22,30.7,655.4,0.0,37.3,2.05,31.7,841.6,1.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=3, tm_hour=12, tm_min=38, tm_sec=0, tm_wday=3, tm_yday=215, tm_isdst=-1)",2023-08-03,2023,8,215,3,38,12,BUS04,Good,< 12.00,< 2.00
