Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute
2021-10-08 19:23:35,40.765476,-111.908806,1276.2,-9999.0,-9999.0,-9999.0,13.0,20.48,19.84,52.52,3.0,2.0,19.61,38.0,870.4,0.0,15.7,2.17,31.9,823.7,-6.0,6.8,0.8,19.8,818.0,1.5,70.0,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=19, tm_min=23, tm_sec=35, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,23
2021-10-08 19:26:05,40.765621,-111.908791,1286.2,-9999.0,-9999.0,-9999.0,13.04,20.61,18.73,54.9,3.0,2.0,19.72,38.0,870.3,0.0,23.0,2.17,32.2,823.3,-4.3,21.0,16.7,20.0,817.6,1.51,70.2,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=19, tm_min=26, tm_sec=5, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,26
2021-10-08 19:28:35,40.765636,-111.908791,1289.9,-9999.0,-9999.0,-9999.0,12.97,20.72,18.08,56.32,3.0,2.0,19.5,37.0,870.2,0.0,22.8,2.17,32.4,823.5,2.7,4.1,6.8,20.1,817.5,1.51,70.4,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=19, tm_min=28, tm_sec=35, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,28
2021-10-08 19:37:40,40.765663,-111.908791,1292.8,-9999.0,-9999.0,-9999.0,13.08,20.15,17.98,56.52,2.0,2.0,17.5,37.0,870.2,0.0,22.7,2.19,32.9,823.3,2.3,7.4,9.7,20.6,817.2,1.51,70.9,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=19, tm_min=37, tm_sec=40, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,37
2021-10-08 19:41:15,40.765694,-111.908798,1293.4,-9999.0,-9999.0,-9999.0,13.07,20.05,17.44,58.56,4.0,2.0,17.78,37.0,869.9,0.0,23.2,2.17,33.0,823.1,1.4,16.3,17.7,20.8,817.0,1.46,71.7,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=19, tm_min=41, tm_sec=15, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,41
2021-10-08 19:43:45,40.765678,-111.908791,1297.2,-9999.0,-9999.0,-9999.0,13.02,20.08,17.51,58.35,4.0,2.0,18.0,37.0,869.8,0.0,22.9,2.17,33.1,822.8,4.4,10.7,15.1,20.9,816.8,1.47,72.0,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=19, tm_min=43, tm_sec=45, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,43
2021-10-08 19:46:15,40.765648,-111.908798,1297.6,-9999.0,-9999.0,-9999.0,13.06,20.13,17.4,57.3,3.0,2.0,18.22,37.0,869.8,0.0,23.0,2.18,33.1,823.2,-3.7,7.1,3.4,21.0,817.0,1.47,71.8,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=19, tm_min=46, tm_sec=15, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,46
2021-10-08 19:48:45,40.76569,-111.908806,1291.5,-9999.0,-9999.0,-9999.0,12.99,20.18,17.27,56.93,4.0,2.0,18.28,37.0,869.7,0.0,29.1,2.18,33.2,822.8,-1.4,9.6,8.2,21.1,816.9,1.47,71.8,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=19, tm_min=48, tm_sec=45, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,48
2021-10-08 19:51:15,40.765244,-111.908195,1291.3,-9999.0,-9999.0,-9999.0,13.06,20.24,17.2,57.54,3.0,2.0,18.5,37.0,869.8,0.0,33.0,2.18,33.3,823.3,-25.8,30.6,4.8,21.3,817.1,1.46,71.8,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=19, tm_min=51, tm_sec=15, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,51
2021-10-08 19:53:45,40.761528,-111.913734,1290.8,-9999.0,-9999.0,-9999.0,13.04,20.29,16.83,58.49,4.0,2.0,18.61,37.0,869.8,0.0,25.9,2.17,33.4,822.6,174.2,-52.7,121.5,21.4,817.1,1.46,71.9,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=19, tm_min=53, tm_sec=45, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,53
2021-10-08 19:56:15,40.77845,-111.910133,1294.7,-9999.0,-9999.0,-9999.0,13.06,20.31,16.79,57.88,3.0,2.0,18.61,36.0,869.6,0.0,26.0,2.19,33.5,822.8,-3.5,18.5,15.0,21.5,816.5,1.46,71.5,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=19, tm_min=56, tm_sec=15, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,56
2021-10-08 19:58:45,40.778946,-111.910782,1292.3,-9999.0,-9999.0,-9999.0,13.0,20.4,16.79,58.01,3.0,2.0,18.61,37.0,869.2,0.0,24.1,2.19,33.6,821.9,100.3,74.7,175.0,21.6,816.0,1.45,73.9,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=19, tm_min=58, tm_sec=45, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,58
2021-10-08 20:01:15,40.760902,-111.914787,1284.3,-9999.0,-9999.0,-9999.0,13.05,20.4,17.13,57.1,4.0,2.0,18.61,37.0,870.0,0.0,15.3,2.19,33.7,823.1,57.6,19.7,77.3,21.7,816.9,1.45,71.0,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=20, tm_min=1, tm_sec=15, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,1
2021-10-08 20:03:45,40.76181,-111.899651,1291.3,-9999.0,-9999.0,-9999.0,13.01,20.42,17.13,58.49,2.0,2.0,18.72,37.0,869.0,0.0,29.1,2.17,33.8,821.9,2.1,-139.6,-137.5,21.9,816.2,1.46,70.7,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=20, tm_min=3, tm_sec=45, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,3
2021-10-08 20:06:15,40.76506,-111.905663,1295.1,-9999.0,-9999.0,-9999.0,13.05,20.48,17.2,56.46,2.0,2.0,18.72,37.0,869.2,0.0,30.1,2.19,33.9,822.5,21.2,-7.5,13.7,22.0,816.5,1.45,70.5,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=20, tm_min=6, tm_sec=15, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,6
2021-10-08 20:08:45,40.765644,-111.908829,1289.6,-9999.0,-9999.0,-9999.0,13.05,20.53,17.13,55.78,2.0,2.0,18.78,36.0,869.8,0.0,24.0,2.18,34.0,822.5,4.7,1.4,6.1,22.1,816.7,1.46,71.9,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=20, tm_min=8, tm_sec=45, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,8
2021-10-08 20:11:15,40.765659,-111.908836,1290.1,-9999.0,-9999.0,-9999.0,13.05,20.58,17.34,54.86,2.0,2.0,18.89,36.0,869.8,0.0,33.7,2.2,34.1,823.0,5.9,6.4,12.3,22.2,816.8,1.46,74.5,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=20, tm_min=11, tm_sec=15, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,11
2021-10-08 20:13:45,40.765656,-111.908836,1291.0,-9999.0,-9999.0,-9999.0,13.04,20.61,17.3,54.59,3.0,2.0,19.0,36.0,869.6,0.0,24.5,2.2,34.2,822.6,3.2,5.2,8.4,22.3,816.8,1.46,71.9,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=20, tm_min=13, tm_sec=45, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,13
2021-10-08 20:16:15,40.765656,-111.908813,1293.8,-9999.0,-9999.0,-9999.0,13.03,20.66,17.34,54.9,3.0,2.0,19.0,36.0,869.7,0.0,21.6,2.19,34.2,822.8,-3.9,10.9,7.0,22.4,816.7,1.46,71.8,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=20, tm_min=16, tm_sec=15, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,16
2021-10-08 20:18:45,40.765656,-111.908813,1293.9,-9999.0,-9999.0,-9999.0,13.03,20.74,17.47,54.49,2.0,2.0,19.11,36.0,869.7,0.0,26.3,2.2,34.3,822.6,-0.5,4.1,3.6,22.5,816.7,1.46,71.8,0.0,0,1,"time.struct_time(tm_year=2021, tm_mon=10, tm_mday=8, tm_hour=20, tm_min=18, tm_sec=45, tm_wday=4, tm_yday=281, tm_isdst=-1)",2021-10-08,2021,10,281,8,18
