Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES405_PM1_Concentration_ug/m3,ES405_PM2.5_Concentration_ug/m3,ES405_PM4_Concentration_ug/m3,ES405_PM10_Concentration_ug/m3,ES405_Air_Flow_Rate_L/min,ES405_Internal_Air_Temperature_degC,ES405_Internal_Relative_Humidity_%,ES405_Internal_Air_Pressure_hpa,ES405_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute
2023-07-06 11:23:00,40.761589,-111.910469,1220.6,0.0,167.3,1.0,13.39,25.49,24.56,31.38,3.4,4.4,6.4,7.8,1.0,25.72,28.1,653.6,0.0,21.0,2.07,31.4,839.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=11, tm_min=23, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,23
2023-07-06 13:16:00,40.761456,-111.910553,1275.2,0.0,193.1,1.0,13.42,24.71,23.15,32.7,4.8,9.0,16.3,25.1,1.0,25.89,27.8,653.6,0.0,30.7,2.09,33.4,839.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=13, tm_min=16, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,16
2023-07-06 13:46:00,40.761795,-111.910698,1273.1,0.0,312.2,1.0,13.42,24.66,23.34,32.84,3.5,5.0,8.2,11.7,1.0,25.89,29.5,653.5,0.0,21.5,2.1,35.3,839.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=13, tm_min=46, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,46
2023-07-06 14:20:00,40.693718,-111.96051,1298.2,0.0,269.9,1.0,13.39,24.84,23.12,34.35,4.0,5.3,8.4,11.9,1.0,26.39,26.6,653.2,0.0,12.1,2.12,35.8,839.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=14, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,20
2023-07-06 14:50:00,40.764721,-111.909752,1290.4,3.55,294.8,1.0,13.39,24.86,23.16,36.57,4.6,7.4,13.2,19.4,1.0,26.72,26.0,653.8,0.0,14.2,2.09,35.9,840.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=14, tm_min=50, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,50
2023-07-06 15:20:00,40.760391,-111.916924,1283.6,0.0,176.8,1.0,13.38,25.02,23.99,33.91,4.2,6.6,11.5,18.7,1.0,26.78,25.8,654.2,0.0,18.5,2.11,36.1,840.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=15, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,20
2023-07-06 15:50:00,40.718571,-111.985779,1298.8,0.0,162.0,1.0,13.31,25.65,25.42,33.81,3.9,6.1,10.6,15.4,1.0,27.11,29.7,653.2,0.0,13.6,2.09,36.3,839.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=15, tm_min=50, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,50
2023-07-06 16:20:00,40.693382,-111.960533,1297.1,0.0,191.3,1.0,13.33,26.36,25.82,36.12,3.8,6.1,10.7,17.1,1.0,28.0,27.0,653.0,0.0,21.3,2.11,37.1,839.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=16, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,20
2023-07-06 16:50:00,40.727688,-111.959167,1291.1,10.6,15.8,1.0,13.33,26.46,25.38,33.72,4.4,7.6,13.8,21.5,1.0,28.28,28.2,653.1,0.0,16.2,2.1,37.4,839.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=16, tm_min=50, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,50
2023-07-06 17:20:00,40.764149,-111.909714,1286.4,0.0,166.2,1.0,13.33,26.73,26.03,30.09,4.0,5.9,9.7,13.2,1.0,28.61,27.0,653.7,0.0,25.4,2.1,37.5,839.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=17, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,20
2023-07-06 17:50:00,40.760685,-111.907608,1291.2,15.48,270.2,1.0,13.3,27.23,26.31,32.56,4.6,8.1,14.0,21.1,1.0,28.72,27.2,653.9,0.0,21.6,2.11,38.0,839.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=17, tm_min=50, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,50
2023-07-06 18:20:00,40.718533,-111.985718,1289.5,0.0,154.5,1.0,13.3,27.56,27.42,29.69,4.3,7.2,14.0,22.2,1.0,29.11,27.9,653.3,0.0,27.8,2.11,38.3,839.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=18, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,20
2023-07-06 18:50:00,40.693356,-111.960541,1298.9,0.0,206.4,1.0,13.27,28.53,29.43,25.27,3.5,5.3,8.2,11.5,1.0,29.72,27.6,653.2,0.0,39.2,2.13,39.0,839.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=18, tm_min=50, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,50
2023-07-06 19:20:00,40.733093,-111.943153,1295.5,0.0,95.8,1.0,13.21,30.2,29.38,23.49,3.0,4.6,8.0,12.7,1.0,30.89,24.1,653.5,0.0,58.3,2.11,40.3,839.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=19, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,20
2023-07-06 19:50:00,40.763561,-111.909424,1308.8,0.0,175.3,1.0,13.14,31.78,32.84,12.56,2.4,3.2,5.2,6.8,1.0,32.28,18.0,653.4,0.0,59.4,2.14,41.7,839.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=19, tm_min=50, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,50
2023-07-06 20:20:00,40.760693,-111.916428,1289.4,0.0,273.6,1.0,13.09,33.74,32.6,12.78,2.7,4.2,7.4,10.1,1.0,34.22,15.2,653.0,0.0,52.0,2.15,43.6,839.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=20, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,20
2023-07-06 20:50:00,40.727966,-111.98645,1294.8,0.0,174.0,1.0,13.09,34.09,33.8,12.5,2.5,3.5,5.1,6.6,1.0,35.11,15.7,652.4,0.0,54.7,2.18,44.4,837.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=20, tm_min=50, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,50
2023-07-06 21:20:00,40.693401,-111.960526,1293.6,0.0,189.5,1.0,13.09,34.28,34.56,9.95,2.2,2.6,3.4,4.4,1.0,35.72,13.9,652.1,0.0,65.2,2.16,44.8,837.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=21, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,20
2023-07-06 21:50:00,40.728767,-111.95797,1289.7,12.96,12.1,1.0,13.06,34.57,32.7,12.3,2.1,2.6,3.7,4.5,1.0,36.22,14.6,652.4,0.0,55.6,2.15,45.3,838.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=21, tm_min=50, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,50
2023-07-06 22:20:00,40.765015,-111.907753,1290.8,5.97,267.5,1.0,13.06,34.47,32.52,11.81,2.3,2.8,3.4,4.6,1.0,36.39,13.8,652.2,0.0,44.7,2.14,45.3,837.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=22, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,20
2023-07-06 23:03:00,40.717758,-111.901199,1285.0,12.45,83.5,1.0,13.06,34.84,32.83,13.92,3.6,5.4,8.1,10.3,1.0,36.61,14.0,651.6,0.0,39.9,2.15,44.9,836.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=23, tm_min=3, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,3
2023-07-06 23:33:00,40.700588,-111.97715,1296.5,14.4,180.6,1.0,13.09,34.14,32.07,13.08,1.9,2.4,3.5,4.5,1.0,36.28,13.5,651.3,0.0,55.3,2.17,45.1,836.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=6, tm_hour=23, tm_min=33, tm_sec=0, tm_wday=3, tm_yday=187, tm_isdst=-1)",2023-07-06,2023,7,187,6,33
2023-07-07 00:03:00,40.696232,-111.977081,1306.0,0.0,355.8,1.0,13.09,34.13,32.38,12.58,2.1,2.6,3.7,4.7,1.0,36.11,14.6,650.8,0.0,51.5,2.16,45.0,836.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=0, tm_min=3, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,3
2023-07-07 00:33:00,40.740322,-111.916809,1286.8,0.0,9.4,1.0,13.09,33.45,31.45,13.11,2.1,2.6,3.7,5.2,1.0,35.72,14.4,651.7,0.0,53.3,2.16,44.5,837.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=0, tm_min=33, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,33
2023-07-07 01:03:00,40.763538,-111.909454,1276.6,0.0,171.8,1.0,13.12,33.35,33.45,10.75,2.1,2.6,3.7,4.7,1.0,35.28,14.2,651.6,0.0,51.3,2.19,44.2,836.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=1, tm_min=3, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,3
2023-07-07 01:33:00,40.733189,-111.945534,1286.9,12.19,270.3,1.0,13.15,32.55,30.32,13.1,2.0,2.5,3.6,5.5,1.0,34.89,14.5,651.5,0.0,48.1,2.16,44.0,836.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=1, tm_min=33, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,33
2023-07-07 02:03:00,40.693413,-111.960609,1304.7,0.0,190.3,1.0,13.17,31.62,30.06,13.38,2.1,2.4,2.8,3.7,1.0,34.11,15.0,651.0,0.0,54.3,2.13,43.0,836.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=2, tm_min=3, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,3
2023-07-07 02:33:00,40.693977,-111.977089,1302.4,11.27,359.9,1.0,13.2,31.23,29.51,14.77,2.3,2.8,3.6,5.0,1.0,33.28,16.1,650.5,0.0,43.2,2.15,42.4,835.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=2, tm_min=33, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,33
2023-07-07 03:03:00,40.737831,-111.91684,1299.8,12.81,359.6,1.0,13.22,30.21,28.06,19.06,2.3,2.8,3.9,5.9,1.0,32.5,18.3,651.7,0.0,41.9,2.15,41.6,837.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=3, tm_min=3, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,3
2023-07-07 04:20:00,40.76017,-111.90979,1284.0,0.0,192.6,1.0,13.3,29.01,27.9,19.38,2.6,5.1,12.3,23.1,1.0,29.78,21.0,652.4,0.0,40.5,2.09,34.8,837.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=4, tm_min=20, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,20
2023-07-07 04:55:00,40.761635,-111.910545,1270.1,0.0,149.7,1.0,13.35,26.95,25.9,22.1,2.0,2.4,3.2,4.2,1.0,29.0,21.6,652.3,0.0,50.5,2.12,37.7,838.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=4, tm_min=55, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,55
2023-07-07 06:05:00,40.76162,-111.91053,1266.4,0.0,0.0,1.0,13.36,26.89,26.64,20.12,2.3,3.1,4.1,4.9,1.0,27.61,22.2,652.0,0.0,43.6,2.09,34.7,837.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=6, tm_min=5, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,5
2023-07-07 08:16:00,40.761654,-111.910454,1255.8,0.0,45.4,1.0,13.33,27.32,27.02,18.39,1.9,2.3,2.8,3.2,1.0,27.5,21.4,651.8,0.0,50.9,2.12,35.4,837.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=8, tm_min=16, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,16
2023-07-07 09:35:00,40.761444,-111.910454,1283.9,0.0,16.0,1.0,13.36,27.29,26.29,20.14,2.0,2.5,3.3,4.1,1.0,27.5,22.2,651.7,0.0,46.2,2.09,33.5,837.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=9, tm_min=35, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,35
2023-07-07 10:05:00,40.761703,-111.910477,1289.4,0.0,26.8,1.0,13.33,27.17,25.92,20.43,2.0,2.4,2.9,3.6,1.0,28.0,21.5,651.8,0.0,38.3,2.13,37.3,837.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=10, tm_min=5, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,5
2023-07-07 10:35:00,40.761738,-111.910667,1273.1,0.0,117.3,1.0,13.33,27.11,25.8,21.37,2.5,3.6,6.1,9.5,1.0,28.22,21.8,651.6,0.0,29.2,2.13,38.1,837.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=10, tm_min=35, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,35
2023-07-07 11:05:00,40.761597,-111.910545,1272.1,0.0,129.0,1.0,13.36,26.97,25.51,22.92,2.6,3.6,5.4,7.5,1.0,28.11,22.7,651.7,0.0,17.2,2.15,38.2,837.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=11, tm_min=5, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,5
2023-07-07 11:35:00,40.761677,-111.910576,1264.5,0.0,298.1,1.0,13.36,26.49,24.61,22.85,2.3,3.0,4.2,5.2,1.0,27.78,22.1,651.6,0.0,39.8,2.15,37.9,837.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=11, tm_min=35, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,35
2023-07-07 12:05:00,40.761635,-111.910599,1252.3,0.0,298.1,1.0,13.39,26.12,24.28,23.33,2.3,3.2,4.4,5.2,1.0,27.5,22.5,651.6,0.0,37.5,2.13,37.6,837.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=12, tm_min=5, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,5
2023-07-07 13:32:00,40.761604,-111.910599,1257.4,0.0,179.1,1.0,13.38,25.65,25.07,23.06,2.9,4.0,6.2,8.2,1.0,26.0,24.9,651.7,0.0,17.3,2.09,32.7,837.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=13, tm_min=32, tm_sec=0, tm_wday=4, tm_yday=188, tm_isdst=-1)",2023-07-07,2023,7,188,7,32
2023-07-08 02:59:00,40.73127,-111.938995,1298.5,21.3,359.8,1.0,13.17,31.63,28.87,26.52,2.6,4.0,5.8,6.9,1.0,33.28,23.2,649.8,0.0,46.1,2.15,41.0,834.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=8, tm_hour=2, tm_min=59, tm_sec=0, tm_wday=5, tm_yday=189, tm_isdst=-1)",2023-07-08,2023,7,189,8,59
2023-07-08 03:29:00,40.693596,-111.960091,1286.7,0.0,1.2,1.0,13.21,30.39,28.87,24.81,2.5,3.2,4.7,5.6,1.0,32.61,23.1,649.6,0.0,45.0,2.12,41.3,834.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=8, tm_hour=3, tm_min=29, tm_sec=0, tm_wday=5, tm_yday=189, tm_isdst=-1)",2023-07-08,2023,7,189,8,29
2023-07-08 04:04:00,40.761475,-111.91053,1296.4,0.57,148.0,1.0,13.17,29.94,27.71,38.52,40.0,80.8,106.6,112.4,1.0,31.72,43.0,650.4,0.0,47.7,2.13,40.1,835.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=8, tm_hour=4, tm_min=4, tm_sec=0, tm_wday=5, tm_yday=189, tm_isdst=-1)",2023-07-08,2023,7,189,8,4
2023-07-10 15:08:00,40.761482,-111.910332,1281.7,0.0,178.0,1.0,13.27,28.94,30.08,15.61,1.9,3.7,8.0,12.7,1.0,27.89,21.7,654.1,0.0,31.7,2.05,31.3,840.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=10, tm_hour=15, tm_min=8, tm_sec=0, tm_wday=0, tm_yday=191, tm_isdst=-1)",2023-07-10,2023,7,191,10,8
2023-07-10 15:38:00,40.758518,-111.944145,1296.2,0.0,250.9,1.0,13.2,30.65,31.03,15.73,1.6,3.0,6.4,10.9,1.0,30.28,20.1,654.0,0.0,44.8,2.13,38.9,840.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=10, tm_hour=15, tm_min=38, tm_sec=0, tm_wday=0, tm_yday=191, tm_isdst=-1)",2023-07-10,2023,7,191,10,38
2023-07-10 16:08:00,40.758713,-111.943703,1289.6,0.0,247.9,1.0,13.15,31.94,31.99,13.88,1.4,2.7,5.6,9.2,1.0,32.22,17.7,654.0,0.0,45.9,2.13,41.6,840.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=10, tm_hour=16, tm_min=8, tm_sec=0, tm_wday=0, tm_yday=191, tm_isdst=-1)",2023-07-10,2023,7,191,10,8
2023-07-10 16:38:00,40.758717,-111.944214,1284.0,0.0,61.5,1.0,13.12,32.92,32.84,13.86,2.0,6.3,17.1,31.7,1.0,33.5,17.2,654.0,0.0,48.4,2.16,43.1,840.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=10, tm_hour=16, tm_min=38, tm_sec=0, tm_wday=0, tm_yday=191, tm_isdst=-1)",2023-07-10,2023,7,191,10,38
2023-07-11 12:28:00,40.761608,-111.910439,1258.7,0.0,29.7,1.0,13.44,24.48,23.54,18.13,2.2,4.1,6.7,10.1,1.0,24.11,21.0,654.5,0.0,14.2,2.04,28.7,841.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=12, tm_min=28, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,28
2023-07-11 13:02:00,40.767826,-111.902435,1308.0,10.39,0.5,1.0,13.44,24.37,22.7,19.45,2.6,4.7,8.5,11.7,1.0,25.11,22.4,654.2,0.0,15.9,2.1,34.3,840.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=13, tm_min=2, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,2
2023-07-11 13:32:00,40.767288,-111.876717,1312.2,8.8,269.2,1.0,13.44,24.01,21.55,31.78,2.2,4.5,8.4,11.7,1.0,25.11,27.4,651.4,0.0,29.8,2.09,35.0,838.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=13, tm_min=32, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,32
2023-07-11 14:02:00,40.765011,-111.90493,1303.7,10.19,90.9,1.0,13.44,24.28,24.31,19.91,2.9,6.5,13.1,20.0,1.0,25.22,21.6,654.9,0.0,29.0,2.11,35.2,841.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=14, tm_min=2, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,2
2023-07-11 14:32:00,40.765953,-111.852364,1414.5,11.57,181.9,1.0,13.38,25.56,25.88,19.71,2.0,4.0,7.1,11.7,1.0,26.22,22.2,646.3,0.0,27.3,2.12,36.0,830.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=14, tm_min=32, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,32
2023-07-11 15:02:00,40.764317,-111.90979,1293.7,0.0,158.9,1.0,13.33,26.9,28.6,13.49,1.7,2.9,5.0,7.5,1.0,27.22,19.4,655.0,0.0,46.3,2.12,37.1,841.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=15, tm_min=2, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,2
2023-07-11 15:32:00,40.765724,-111.85228,1410.1,0.0,8.4,1.0,13.28,28.48,28.1,18.88,1.6,2.8,5.4,8.7,1.0,28.78,22.8,647.1,0.0,37.5,2.15,38.7,830.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=15, tm_min=32, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,32
2023-07-11 16:02:00,40.767555,-111.902901,1285.8,0.0,182.7,1.0,13.24,29.59,29.84,14.28,2.2,3.7,6.4,11.4,1.0,30.0,18.4,654.3,0.0,48.0,2.14,39.8,841.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=16, tm_min=2, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,2
2023-07-11 16:32:00,40.769215,-111.896408,1290.4,11.57,86.5,1.0,13.15,31.96,32.27,14.38,2.2,3.7,6.5,10.0,1.0,31.89,18.8,653.9,0.0,52.3,2.14,41.6,839.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,32
2023-07-11 17:02:00,40.767239,-111.865669,1346.7,0.0,317.4,1.0,13.15,32.17,30.87,17.03,2.1,3.8,6.7,10.5,1.0,33.11,18.5,650.6,0.0,50.8,2.14,42.7,836.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=17, tm_min=2, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,2
2023-07-11 17:32:00,40.763817,-111.909554,1287.8,0.0,175.3,1.0,13.09,33.83,34.17,10.21,1.6,2.6,4.9,7.8,1.0,34.28,14.8,654.9,0.0,57.8,2.16,43.7,841.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=17, tm_min=32, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,32
2023-07-11 18:02:00,40.765835,-111.852295,1411.9,4.58,350.5,1.0,13.07,34.91,33.53,11.76,1.7,3.2,5.9,8.2,1.0,35.72,13.9,646.5,0.0,60.1,2.14,45.1,830.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=18, tm_min=2, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,2
2023-07-11 18:32:00,40.764374,-111.909874,1289.1,0.0,162.0,1.0,13.06,35.04,34.41,9.15,1.2,2.0,3.2,5.2,1.0,36.28,12.8,654.6,0.0,56.2,2.17,45.5,841.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=18, tm_min=32, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,32
2023-07-11 19:02:00,40.769341,-111.894226,1315.4,0.0,85.0,1.0,13.01,36.13,35.09,9.84,1.3,1.9,3.2,4.6,1.0,37.22,12.4,653.1,0.0,44.3,2.16,46.3,838.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=19, tm_min=2, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,2
2023-07-11 19:32:00,40.766933,-111.865295,1350.7,0.0,2.4,1.0,13.03,35.93,34.07,10.18,1.1,1.8,2.9,3.9,1.0,37.61,12.7,650.2,0.0,57.3,2.18,46.7,834.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=7, tm_mday=11, tm_hour=19, tm_min=32, tm_sec=0, tm_wday=1, tm_yday=192, tm_isdst=-1)",2023-07-11,2023,7,192,11,32
