Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID
2023-02-01 00:00:00,40.765202,-111.909683,1289.7,-9999.0,-9999.0,-9999.0,14.09,2.24,-4.37,40.63,6.0,2.0,1.11,18.0,883.1,0.0,18.4,2.17,18.3,672.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,0,0,BUS03
2023-02-01 00:02:30,40.765205,-111.909683,1289.4,-9999.0,-9999.0,-9999.0,14.09,2.16,-4.23,40.98,6.0,2.0,1.11,18.0,882.9,0.0,20.1,2.19,18.2,672.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=2, tm_sec=30, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,2,0,BUS03
2023-02-01 00:05:00,40.765205,-111.909683,1289.0,-9999.0,-9999.0,-9999.0,14.09,2.07,-4.22,40.65,6.0,2.0,1.0,18.0,882.9,0.0,25.3,2.18,18.1,672.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=5, tm_sec=0, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,5,0,BUS03
2023-02-01 00:07:35,40.765209,-111.909683,1288.8,-9999.0,-9999.0,-9999.0,14.09,1.97,-4.45,41.43,6.0,2.0,0.89,18.0,883.2,0.0,21.2,2.18,18.0,672.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=7, tm_sec=35, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,7,0,BUS03
2023-02-01 00:10:05,40.765209,-111.909683,1288.7,-9999.0,-9999.0,-9999.0,14.09,1.88,-4.49,41.71,5.0,2.0,0.78,18.0,883.0,0.0,21.3,2.18,17.9,672.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=10, tm_sec=5, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,10,0,BUS03
2023-02-01 00:12:35,40.765209,-111.909691,1288.4,-9999.0,-9999.0,-9999.0,14.09,1.79,-4.71,42.85,5.0,2.0,0.72,18.0,882.9,0.0,21.3,2.17,17.8,672.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=12, tm_sec=35, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,12,0,BUS03
2023-02-01 00:15:05,40.765209,-111.909691,1288.2,-9999.0,-9999.0,-9999.0,14.08,1.71,-4.76,43.01,6.0,2.0,0.61,18.0,883.1,0.0,22.6,2.18,17.7,672.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=15, tm_sec=5, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,15,0,BUS03
2023-02-01 00:20:50,40.765205,-111.909691,1287.8,-9999.0,-9999.0,-9999.0,14.09,1.52,-4.92,43.34,5.0,2.0,0.39,19.0,882.9,0.0,15.7,2.17,17.5,672.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=20, tm_sec=50, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,20,0,BUS03
2023-02-01 00:23:20,40.765205,-111.909691,1287.5,-9999.0,-9999.0,-9999.0,14.09,1.42,-4.98,43.52,6.0,2.0,0.28,19.0,883.2,0.0,16.7,2.17,17.4,672.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=23, tm_sec=20, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,23,0,BUS03
2023-02-01 00:26:00,40.765198,-111.909698,1287.2,-9999.0,-9999.0,-9999.0,14.09,1.31,-5.16,44.78,5.0,2.0,0.22,19.0,883.1,0.0,24.1,2.18,17.3,672.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=26, tm_sec=0, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,26,0,BUS03
