Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute
2023-03-01 00:00:00,40.766094,-111.885384,1315.6,-9999.0,-9999.0,-9999.0,13.91,10.72,4.38,19.05,2.0,2.0,9.72,12.0,862.9,0.0,40.2,2.29,26.3,657.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,0
2023-03-01 00:02:30,40.765034,-111.890404,1322.5,-9999.0,-9999.0,-9999.0,13.91,10.64,4.47,19.17,4.0,2.0,9.78,12.0,862.8,0.0,43.6,2.29,26.3,658.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=2, tm_sec=30, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,2
2023-03-01 00:05:00,40.765018,-111.898071,1313.5,-9999.0,-9999.0,-9999.0,13.91,10.58,4.53,20.34,2.0,2.0,9.78,12.0,863.6,0.0,35.6,2.3,26.2,658.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=5, tm_sec=0, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,5
2023-03-01 00:07:40,40.76413,-111.909019,1294.2,-9999.0,-9999.0,-9999.0,13.91,10.52,4.63,21.4,4.0,2.0,9.78,12.0,864.9,0.0,37.1,2.29,26.1,659.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=7, tm_sec=40, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,7
2023-03-01 00:10:10,40.763702,-111.9095,1291.8,-9999.0,-9999.0,-9999.0,13.91,10.46,4.77,21.16,2.0,2.0,9.89,13.0,864.8,0.0,33.6,2.28,26.1,659.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=10, tm_sec=10, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,10
2023-03-01 00:12:40,40.763702,-111.9095,1291.8,-9999.0,-9999.0,-9999.0,13.91,10.43,4.99,19.11,2.0,2.0,9.89,13.0,864.8,0.0,38.7,2.28,26.0,659.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=12, tm_sec=40, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,12
2023-03-01 00:15:20,40.763699,-111.909508,1291.9,-9999.0,-9999.0,-9999.0,13.91,10.37,5.17,20.97,2.0,2.0,9.89,13.0,864.9,0.0,36.1,2.29,25.9,659.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=15, tm_sec=20, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,15
2023-03-01 00:17:50,40.763699,-111.909508,1292.1,-9999.0,-9999.0,-9999.0,13.9,10.33,5.25,19.78,2.0,2.0,9.89,13.0,864.9,0.0,35.8,2.29,25.9,659.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=17, tm_sec=50, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,17
2023-03-01 00:20:20,40.763699,-111.909508,1292.3,-9999.0,-9999.0,-9999.0,13.91,10.29,5.31,18.92,2.0,2.0,9.89,13.0,865.1,0.0,45.0,2.27,25.8,659.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=20, tm_sec=20, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,20
2023-03-01 00:23:00,40.763699,-111.909508,1292.5,-9999.0,-9999.0,-9999.0,13.91,10.26,5.27,19.43,1.0,2.0,9.89,13.0,864.7,0.0,40.6,2.29,25.8,658.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=23, tm_sec=0, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,23
2023-03-01 00:25:30,40.763695,-111.909508,1293.0,-9999.0,-9999.0,-9999.0,13.91,10.25,5.27,19.47,2.0,2.0,9.89,13.0,865.0,0.0,32.9,2.27,25.7,659.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=25, tm_sec=30, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,25
2023-03-01 00:28:00,40.763321,-111.909332,1293.2,-9999.0,-9999.0,-9999.0,13.9,10.23,5.27,18.75,2.0,2.0,9.89,13.0,864.8,0.0,24.7,2.27,25.7,658.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=28, tm_sec=0, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,28
2023-03-01 00:30:30,40.764889,-111.908585,1291.6,-9999.0,-9999.0,-9999.0,13.9,10.21,4.75,21.95,6.0,2.0,9.78,13.0,864.5,0.0,33.5,2.29,25.6,659.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=30, tm_sec=30, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,30
2023-03-01 00:33:10,40.76479,-111.900055,1302.0,-9999.0,-9999.0,-9999.0,13.91,10.19,4.49,21.12,19.0,2.0,9.78,13.0,863.8,0.0,39.6,2.28,25.6,658.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=33, tm_sec=10, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,33
2023-03-01 00:35:40,40.764824,-111.889244,1315.7,-9999.0,-9999.0,-9999.0,13.91,10.15,4.61,19.72,3.0,2.0,9.78,13.0,862.7,0.0,38.2,2.27,25.5,657.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=35, tm_sec=40, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,35
2023-03-01 00:38:10,40.766987,-111.885338,1320.5,-9999.0,-9999.0,-9999.0,13.94,10.12,4.54,20.36,8.0,2.0,9.78,13.0,862.6,0.0,39.4,2.28,25.5,657.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=38, tm_sec=10, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,38
2023-03-01 00:45:40,40.764954,-111.858894,1361.6,-9999.0,-9999.0,-9999.0,13.94,10.01,4.0,21.8,2.0,2.0,9.61,13.0,856.9,0.0,38.6,2.31,25.4,652.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=45, tm_sec=40, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,45
2023-03-01 00:48:10,40.767014,-111.85218,1407.8,-9999.0,-9999.0,-9999.0,13.94,9.97,3.82,21.83,9.0,2.0,9.5,13.0,852.7,0.0,41.3,2.3,25.3,649.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=48, tm_sec=10, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,48
2023-03-01 00:50:50,40.771862,-111.842529,1478.7,-9999.0,-9999.0,-9999.0,13.94,9.91,3.72,20.96,2.0,2.0,9.39,13.0,845.2,0.0,47.3,2.32,25.3,643.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=50, tm_sec=50, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,50
2023-03-01 00:53:20,40.766109,-111.837486,1479.1,-9999.0,-9999.0,-9999.0,13.94,9.83,3.58,19.94,2.0,2.0,9.28,13.0,844.9,0.0,45.1,2.32,25.3,643.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=53, tm_sec=20, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,53
2023-03-01 00:55:50,40.769611,-111.84491,1459.6,-9999.0,-9999.0,-9999.0,13.94,9.72,3.28,22.32,4.0,2.0,9.0,13.0,846.5,0.0,34.2,2.31,25.2,645.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=55, tm_sec=50, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,55
2023-03-01 00:58:30,40.766956,-111.851456,1409.6,-9999.0,-9999.0,-9999.0,13.94,9.59,3.17,21.42,2.0,2.0,8.78,13.0,851.6,0.0,44.9,2.31,25.2,648.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=58, tm_sec=30, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,58
2023-03-01 01:01:00,40.765045,-111.859283,1361.7,-9999.0,-9999.0,-9999.0,13.94,9.47,3.21,22.0,2.0,2.0,8.72,13.0,857.0,0.0,37.1,2.29,25.1,652.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=1, tm_min=1, tm_sec=0, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,1
