Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES405_PM1_Concentration_ug/m3,ES405_PM2.5_Concentration_ug/m3,ES405_PM4_Concentration_ug/m3,ES405_PM10_Concentration_ug/m3,ES405_Air_Flow_Rate_L/min,ES405_Internal_Air_Temperature_degC,ES405_Internal_Relative_Humidity_%,ES405_Internal_Air_Pressure_hpa,ES405_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour
2023-09-27 22:13:00,40.761456,-111.910568,1287.2,0.0,107.0,1.0,13.24,31.14,30.09,15.78,1.0,2.1,4.2,6.6,1.0,31.0,19.5,652.0,0.0,48.0,2.0,39.2,832.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=27, tm_hour=22, tm_min=13, tm_sec=0, tm_wday=2, tm_yday=270, tm_isdst=-1)",2023-09-27,2023,9,270,27,13,22
2023-09-27 22:43:00,40.761505,-111.910522,1275.1,0.0,107.0,1.0,13.2,31.56,30.05,14.53,0.9,1.7,3.4,6.2,1.0,32.5,17.6,651.9,0.0,48.5,2.02,40.7,832.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=27, tm_hour=22, tm_min=43, tm_sec=0, tm_wday=2, tm_yday=270, tm_isdst=-1)",2023-09-27,2023,9,270,27,43,22
2023-09-27 23:13:00,40.761452,-111.910423,1256.4,0.0,31.4,1.0,13.21,31.45,29.01,15.71,0.8,1.7,3.6,8.9,1.0,33.22,17.3,651.8,0.0,45.2,2.02,41.1,832.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=27, tm_hour=23, tm_min=13, tm_sec=0, tm_wday=2, tm_yday=270, tm_isdst=-1)",2023-09-27,2023,9,270,27,13,23
2023-09-27 23:43:00,40.761044,-111.910461,1217.5,0.0,187.8,1.0,13.25,31.14,29.18,15.94,0.9,1.7,3.1,6.1,1.0,33.28,17.5,651.8,0.0,43.5,2.02,40.9,832.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=27, tm_hour=23, tm_min=43, tm_sec=0, tm_wday=2, tm_yday=270, tm_isdst=-1)",2023-09-27,2023,9,270,27,43,23
2023-09-28 00:13:00,40.761707,-111.910622,1262.3,0.0,187.8,1.0,13.24,30.86,28.43,17.66,0.9,1.5,3.1,7.2,1.0,33.22,18.2,651.8,0.0,45.1,2.01,40.6,832.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=0, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,13,0
2023-09-28 00:43:00,40.761677,-111.910606,1250.4,0.0,187.8,1.0,13.27,30.52,28.15,17.62,1.0,2.4,4.7,9.9,1.0,33.0,18.2,651.8,0.0,35.9,2.03,40.3,832.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=0, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,43,0
2023-09-28 01:13:00,40.761532,-111.910568,1236.4,0.0,187.8,1.0,13.3,29.9,26.94,17.83,1.0,1.7,2.8,5.6,1.0,32.72,17.7,651.9,0.0,34.6,2.02,39.9,832.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=1, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,13,1
2023-09-28 01:43:00,40.76149,-111.91053,1260.6,0.0,187.8,1.0,13.31,29.03,25.93,20.98,1.3,2.6,4.2,7.1,1.0,32.0,19.5,651.9,0.0,27.9,2.02,39.1,832.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=1, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,43,1
2023-09-28 02:13:00,40.761436,-111.910599,1233.7,0.0,187.8,1.0,13.34,28.1,24.56,22.93,1.6,3.5,6.2,12.4,1.0,31.11,20.5,652.1,0.0,23.4,2.0,38.2,832.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=2, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,13,2
2023-09-28 02:43:00,40.761581,-111.910515,1259.6,0.0,187.8,1.0,13.37,27.2,23.79,21.44,2.6,4.2,6.3,9.4,1.0,30.22,19.6,652.2,0.0,13.9,1.99,37.3,832.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=2, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,43,2
2023-09-28 03:13:00,40.761368,-111.910629,1274.4,0.0,187.8,1.0,13.4,26.3,22.77,24.75,1.8,3.2,4.9,8.0,1.0,29.28,21.2,652.3,0.0,17.5,1.99,36.5,832.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=3, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,13,3
2023-09-28 03:43:00,40.761497,-111.91053,1270.4,0.0,187.8,1.0,13.43,25.6,22.5,23.82,1.6,3.0,4.6,7.1,1.0,28.5,21.3,652.3,0.0,24.1,1.99,35.7,832.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=3, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,43,3
2023-09-28 04:13:00,40.761517,-111.910583,1262.4,0.0,187.8,1.0,13.45,25.16,22.18,27.27,3.4,5.7,8.7,13.9,1.0,27.78,23.7,652.3,0.0,7.0,1.98,35.2,832.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=4, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,13,4
2023-09-28 04:43:00,40.761623,-111.910461,1291.1,0.0,187.8,1.0,13.46,24.73,21.4,27.05,2.6,4.1,6.1,10.9,1.0,27.28,23.3,652.4,0.0,9.3,1.98,34.8,833.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=4, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,43,4
2023-09-28 05:13:00,40.761566,-111.910522,1269.6,0.0,187.8,1.0,13.49,24.05,20.77,27.15,1.5,2.4,3.8,5.1,1.0,26.72,23.4,652.4,0.0,25.2,1.98,34.2,833.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=5, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,13,5
2023-09-28 05:43:00,40.761475,-111.910583,1266.2,0.0,187.8,1.0,13.52,23.47,20.21,28.16,1.4,2.4,3.5,6.8,1.0,26.11,24.1,652.5,0.0,18.8,1.98,33.6,833.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=5, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,43,5
2023-09-28 06:13:00,40.761528,-111.910599,1264.3,0.0,187.8,1.0,13.51,23.34,21.06,29.4,2.4,5.3,10.6,24.2,1.0,25.72,25.9,652.7,0.0,10.5,1.96,33.4,833.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=6, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,13,6
2023-09-28 06:43:00,40.761486,-111.91053,1277.0,0.0,187.8,1.0,13.48,23.08,20.33,42.65,1.5,2.7,5.1,10.0,1.0,25.72,27.3,652.9,0.0,22.1,1.98,33.1,833.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=6, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,43,6
2023-09-28 07:13:00,40.761574,-111.910606,1252.6,0.0,187.8,1.0,13.52,22.39,18.96,47.32,1.5,2.8,5.1,10.6,1.0,25.78,29.5,653.1,0.0,15.5,1.96,32.7,834.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=7, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,13,7
2023-09-28 23:26:00,40.761322,-111.91069,1265.9,0.0,0.0,1.0,13.45,24.52,24.74,26.32,1.2,2.3,4.1,7.5,1.0,24.61,27.6,651.3,0.0,49.1,1.96,32.1,832.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=23, tm_min=26, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,26,23
2023-09-28 23:56:00,40.761524,-111.91053,1264.3,0.0,0.0,1.0,13.42,25.25,23.85,26.7,1.2,2.1,4.1,7.7,1.0,25.89,27.1,651.3,0.0,54.4,1.97,34.4,832.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=28, tm_hour=23, tm_min=56, tm_sec=0, tm_wday=3, tm_yday=271, tm_isdst=-1)",2023-09-28,2023,9,271,28,56,23
2023-09-29 00:26:00,40.761395,-111.910614,1301.7,0.0,157.9,1.0,13.46,25.3,23.37,26.18,1.5,3.9,8.1,16.3,1.0,26.72,25.6,651.4,0.0,42.0,1.98,35.1,832.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=29, tm_hour=0, tm_min=26, tm_sec=0, tm_wday=4, tm_yday=272, tm_isdst=-1)",2023-09-29,2023,9,272,29,26,0
2023-09-29 00:56:00,40.761467,-111.910645,1291.7,0.0,157.9,1.0,13.45,25.4,23.68,25.02,1.0,1.9,3.4,7.5,1.0,27.0,24.7,651.5,0.0,43.6,1.99,35.2,832.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=29, tm_hour=0, tm_min=56, tm_sec=0, tm_wday=4, tm_yday=272, tm_isdst=-1)",2023-09-29,2023,9,272,29,56,0
2023-09-29 01:26:00,40.761551,-111.910614,1281.8,0.0,157.9,1.0,13.46,25.34,23.45,26.2,1.1,1.9,3.2,5.8,1.0,27.11,25.0,651.5,0.0,36.4,1.97,35.2,832.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=29, tm_hour=1, tm_min=26, tm_sec=0, tm_wday=4, tm_yday=272, tm_isdst=-1)",2023-09-29,2023,9,272,29,26,1
2023-09-29 01:56:00,40.761532,-111.910599,1275.6,0.0,157.9,1.0,13.45,25.01,22.8,28.72,1.3,2.7,4.7,10.4,1.0,27.11,26.1,651.5,0.0,32.4,1.99,35.0,832.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=29, tm_hour=1, tm_min=56, tm_sec=0, tm_wday=4, tm_yday=272, tm_isdst=-1)",2023-09-29,2023,9,272,29,56,1
2023-09-29 02:26:00,40.761547,-111.910606,1270.9,0.0,157.9,1.0,13.46,24.79,22.84,28.74,1.5,2.6,4.2,6.5,1.0,26.89,26.5,651.5,0.0,32.4,1.98,34.7,832.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=29, tm_hour=2, tm_min=26, tm_sec=0, tm_wday=4, tm_yday=272, tm_isdst=-1)",2023-09-29,2023,9,272,29,26,2
2023-09-30 19:51:00,40.761509,-111.910561,1257.3,0.0,279.6,1.0,13.46,25.74,26.57,12.79,0.8,2.2,4.4,9.7,1.0,24.78,19.6,647.0,0.0,37.2,1.96,30.6,826.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=30, tm_hour=19, tm_min=51, tm_sec=0, tm_wday=5, tm_yday=273, tm_isdst=-1)",2023-09-30,2023,9,273,30,51,19
2023-09-30 20:21:00,40.761501,-111.910515,1286.5,0.0,13.2,1.0,13.37,27.11,26.64,13.21,1.4,2.8,5.1,10.3,1.0,27.0,18.1,646.7,0.0,40.8,1.99,35.4,826.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=30, tm_hour=20, tm_min=21, tm_sec=0, tm_wday=5, tm_yday=273, tm_isdst=-1)",2023-09-30,2023,9,273,30,21,20
2023-09-30 21:35:00,40.761517,-111.910492,1285.5,0.0,82.2,1.0,13.42,27.4,26.43,13.79,0.8,1.7,3.5,7.5,1.0,27.72,18.2,646.8,0.0,39.3,1.96,32.5,825.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=30, tm_hour=21, tm_min=35, tm_sec=0, tm_wday=5, tm_yday=273, tm_isdst=-1)",2023-09-30,2023,9,273,30,35,21
2023-09-30 22:05:00,40.761589,-111.9105,1279.2,0.0,211.7,1.0,13.37,27.67,26.09,14.29,0.8,1.7,3.4,5.5,1.0,28.78,17.3,646.7,0.0,36.5,2.0,36.5,825.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=30, tm_hour=22, tm_min=5, tm_sec=0, tm_wday=5, tm_yday=273, tm_isdst=-1)",2023-09-30,2023,9,273,30,5,22
2023-09-30 22:35:00,40.761467,-111.910484,1248.6,0.0,211.2,1.0,13.37,27.75,25.75,15.95,1.1,2.9,6.6,15.9,1.0,29.28,17.9,647.1,0.0,31.2,1.99,37.3,826.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=30, tm_hour=22, tm_min=35, tm_sec=0, tm_wday=5, tm_yday=273, tm_isdst=-1)",2023-09-30,2023,9,273,30,35,22
2023-09-30 23:11:00,40.761448,-111.910545,1264.5,0.0,338.0,1.0,13.37,27.47,25.14,16.28,1.4,3.5,7.9,18.0,1.0,29.39,17.8,647.4,0.0,36.2,2.01,37.1,826.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=30, tm_hour=23, tm_min=11, tm_sec=0, tm_wday=5, tm_yday=273, tm_isdst=-1)",2023-09-30,2023,9,273,30,11,23
