Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,Battery_Voltage_volts,Train_Box_Temperature_degC,Train_Top_Relative_Humidity_%,Train_Top_Temperature_degC,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2022-12-01 02:27:00,40.72308,-111.919312,1317.9,13.46,26.78,13.51,22.04,5.0,2.0,20.89,12.0,867.6,0.0,0.7,1.56,41.6,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=27, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,27,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:28:00,40.723072,-111.919273,1322.4,13.47,26.78,13.71,22.11,4.0,2.0,20.89,12.0,867.9,0.0,0.7,1.57,41.6,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=28, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,28,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:29:00,40.723141,-111.919167,1321.1,13.48,26.78,13.58,22.04,4.0,2.0,20.89,12.0,867.9,0.0,-1.9,1.55,41.6,834.3,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=29, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,29,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:30:00,40.723137,-111.919334,1318.2,13.47,26.78,13.44,22.08,4.0,2.0,20.89,12.0,867.7,0.0,-1.5,1.58,41.7,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=30, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,30,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:31:00,40.723171,-111.919685,1321.0,13.46,26.78,13.61,22.08,5.0,2.0,20.89,12.0,867.8,0.0,-0.7,1.56,41.7,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=31, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,31,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:32:00,40.72298,-111.919182,1327.3,13.47,26.78,13.48,22.14,4.0,2.0,20.89,12.0,867.6,0.0,2.9,1.57,41.7,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=32, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,32,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:33:00,40.723083,-111.919159,1327.0,13.46,26.81,13.61,22.18,3.0,2.0,20.89,12.0,867.8,0.0,1.6,1.58,41.7,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=33, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,33,2,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 02:34:00,40.723194,-111.919327,1330.5,13.47,26.81,13.44,22.08,4.0,2.0,20.78,12.0,867.7,0.0,1.7,1.6,41.7,834.3,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=34, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,34,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:35:00,40.723099,-111.919334,1334.3,13.47,26.81,13.64,22.04,5.0,2.0,20.89,12.0,867.6,0.0,0.8,1.57,41.7,834.3,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=35, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,35,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:36:00,40.723316,-111.919456,1333.2,13.47,26.81,13.48,21.97,4.0,2.0,20.78,12.0,868.0,0.0,1.9,1.58,41.7,834.3,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=36, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,36,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:37:00,40.723339,-111.919556,1328.6,13.47,26.81,13.54,22.21,5.0,2.0,20.78,12.0,867.9,0.0,1.4,1.56,41.7,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=37, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,37,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:38:00,40.723213,-111.919823,1315.1,13.47,26.81,13.58,22.04,4.0,2.0,20.78,12.0,867.9,0.0,2.4,1.6,41.7,834.2,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=38, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,38,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:39:00,40.723366,-111.919914,1311.7,13.46,26.84,13.61,22.11,4.0,2.0,20.72,12.0,867.9,0.0,1.5,1.57,41.7,834.1,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=39, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,39,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:40:00,40.723186,-111.91951,1308.4,13.45,26.84,13.71,22.04,5.0,2.0,20.78,12.0,867.6,0.0,-1.1,1.6,41.7,834.1,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=40, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,40,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:41:00,40.723202,-111.919296,1308.7,13.47,26.84,13.71,22.04,5.0,2.0,20.78,12.0,867.9,0.0,-4.6,1.6,41.7,834.1,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=41, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,41,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:42:00,40.723148,-111.919388,1306.2,13.47,26.84,13.58,22.01,5.0,2.0,20.78,12.0,867.8,0.0,-0.0,1.57,41.7,834.1,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=42, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,42,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:43:00,40.723064,-111.919479,1301.2,13.47,26.84,13.58,22.21,3.0,2.0,20.78,12.0,867.7,0.0,3.7,1.58,41.7,834.1,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=43, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,43,2,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 02:44:00,40.723072,-111.919342,1301.2,13.47,26.84,13.54,22.18,4.0,2.0,20.78,12.0,867.6,0.0,2.4,1.57,41.7,834.1,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=44, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,44,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:45:00,40.723049,-111.919258,1298.5,13.47,26.84,13.51,22.08,4.0,2.0,20.78,12.0,867.8,0.0,-1.9,1.59,41.7,834.1,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=45, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,45,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:46:00,40.722977,-111.919373,1295.6,13.47,26.84,13.58,22.14,4.0,2.0,20.78,12.0,867.9,0.0,-3.0,1.59,41.8,834.2,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=46, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,46,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:47:00,40.722996,-111.919556,1302.9,13.47,26.87,13.54,21.98,4.0,2.0,20.78,12.0,867.8,0.0,-1.1,1.58,41.8,834.2,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=47, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,47,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:48:00,40.723026,-111.919563,1305.0,13.46,26.87,13.44,22.04,4.0,2.0,20.78,12.0,867.7,0.0,1.2,1.58,41.8,834.1,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=48, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,48,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:49:00,40.722939,-111.919502,1304.4,13.47,26.87,13.61,22.01,4.0,2.0,20.78,12.0,868.0,0.0,-0.4,1.59,41.8,834.2,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=49, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,49,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:50:00,40.723209,-111.919678,1300.8,13.47,26.87,13.41,22.01,4.0,2.0,20.78,12.0,867.7,0.0,2.3,1.58,41.8,834.2,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=50, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,50,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:51:00,40.723125,-111.919601,1296.2,13.47,26.87,13.44,22.14,4.0,2.0,20.78,12.0,867.9,0.0,-2.8,1.58,41.8,834.2,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=51, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,51,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:52:00,40.723026,-111.919426,1292.2,13.47,26.87,13.58,22.01,4.0,2.0,20.78,12.0,867.7,0.0,0.2,1.58,41.8,834.2,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=52, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,52,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:53:00,40.722874,-111.919289,1289.7,13.47,26.87,13.51,22.11,4.0,2.0,20.78,12.0,867.7,0.0,2.4,1.59,41.8,834.1,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=53, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,53,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:54:00,40.722782,-111.91925,1283.6,13.47,26.9,13.54,22.14,4.0,2.0,20.78,12.0,867.9,0.0,-0.5,1.58,41.8,834.2,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=54, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,54,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:55:00,40.723133,-111.919579,1277.4,13.47,26.9,13.44,22.04,4.0,2.0,20.72,12.0,867.8,0.0,-1.7,1.57,41.8,834.2,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=55, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,55,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:56:00,40.723087,-111.919472,1271.7,13.47,26.9,13.65,22.11,4.0,2.0,20.61,12.0,867.6,0.0,0.4,1.56,41.8,834.2,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=56, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,56,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:57:00,40.723045,-111.919418,1276.0,13.47,26.9,13.54,21.98,3.0,2.0,20.39,12.0,867.8,0.0,3.5,1.57,41.8,834.2,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=57, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,57,2,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 02:58:00,40.723042,-111.91938,1287.2,13.47,26.9,13.37,22.14,4.0,2.0,20.39,12.0,867.7,0.0,0.1,1.58,41.8,834.2,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=58, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,58,2,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 02:59:00,40.723373,-111.919312,1295.7,13.47,26.9,11.92,21.74,3.0,2.0,16.89,11.0,867.8,0.0,8.5,1.58,41.8,834.2,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=2, tm_min=59, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,59,2,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:00:00,40.723396,-111.919319,1301.8,13.47,26.9,13.95,19.68,2.0,2.0,15.5,11.0,867.9,0.0,10.8,1.57,41.8,834.2,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,0,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:01:00,40.723392,-111.919296,1300.6,13.47,26.87,16.08,17.41,2.0,2.0,14.28,10.0,867.8,0.0,5.3,1.59,41.8,834.3,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=1, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,1,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:02:00,40.723476,-111.918793,1304.7,13.47,26.84,18.34,15.66,3.0,2.0,14.39,10.0,868.0,0.0,6.4,1.57,41.8,834.3,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=2, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,2,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:03:00,40.723492,-111.91861,1308.9,13.47,26.81,20.4,13.77,3.0,2.0,12.11,10.0,867.8,0.0,8.8,1.58,41.9,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=3, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,3,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:04:00,40.72348,-111.918495,1309.7,13.47,26.74,23.54,11.84,3.0,2.0,11.72,10.0,868.0,0.0,1.0,1.58,41.8,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=4, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,4,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:05:00,40.722736,-111.917824,1303.7,13.47,26.65,25.6,10.42,3.0,2.0,10.78,10.0,867.9,0.0,11.2,1.58,41.8,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=5, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,5,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:06:00,40.721951,-111.9179,1299.6,13.46,26.56,27.53,9.41,4.0,2.0,10.72,10.0,867.9,0.0,10.6,1.58,41.8,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=6, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,6,3,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 03:07:00,40.721432,-111.918213,1297.8,13.47,26.47,27.83,8.77,3.0,2.0,10.78,11.0,868.0,0.0,15.8,1.58,41.8,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=7, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,7,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:08:00,40.721424,-111.919319,1297.4,13.47,26.34,29.48,8.33,3.0,2.0,10.28,11.0,867.8,0.0,7.1,1.58,41.8,834.3,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=8, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,8,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:09:00,40.721836,-111.919861,1300.0,13.47,26.22,28.88,8.16,3.0,2.0,10.0,11.0,868.0,0.0,12.3,1.57,41.7,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=9, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,9,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:10:00,40.721836,-111.919861,1300.3,13.47,26.07,29.25,8.03,2.0,2.0,9.72,11.0,867.7,0.0,15.3,1.56,41.7,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=10, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,10,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:11:00,40.721836,-111.919861,1300.5,13.45,25.92,29.28,7.55,2.0,2.0,8.89,11.0,867.9,0.0,15.7,1.57,41.6,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=11, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,11,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:12:00,40.721836,-111.919861,1300.6,13.5,25.76,30.83,7.08,3.0,2.0,9.11,11.0,867.8,0.0,14.3,1.59,41.6,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=12, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,12,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:13:00,40.721836,-111.919853,1300.6,13.5,25.61,31.92,6.57,2.0,2.0,8.89,11.0,867.8,0.0,12.0,1.57,41.5,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,13,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:14:00,40.721836,-111.919853,1300.6,13.5,25.4,32.69,6.27,2.0,2.0,9.11,11.0,867.8,0.0,15.1,1.57,41.5,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=14, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,14,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:15:00,40.721836,-111.919853,1300.7,13.5,25.22,32.89,6.27,3.0,2.0,8.61,11.0,867.7,0.0,11.9,1.58,41.4,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=15, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,15,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:16:00,40.721832,-111.919853,1300.8,13.52,25.04,33.13,6.37,4.0,2.0,8.28,12.0,867.7,0.0,8.9,1.59,41.3,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=16, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,16,3,TRX02,Good,< 12.00,4.00 - 6.00
2022-12-01 03:17:00,40.721832,-111.919846,1300.9,13.52,24.87,33.57,6.17,2.0,2.0,8.28,12.0,867.7,0.0,2.1,1.57,41.2,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=17, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,17,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:18:00,40.721832,-111.919846,1301.0,13.52,24.66,33.57,6.1,2.0,2.0,8.0,12.0,867.9,0.0,4.8,1.57,41.1,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=18, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,18,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:19:00,40.721828,-111.919846,1301.3,13.53,24.45,32.96,6.0,2.0,2.0,7.89,12.0,867.9,0.0,8.5,1.56,41.0,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=19, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,19,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:20:00,40.721828,-111.919846,1301.4,13.51,24.28,32.89,6.0,2.0,2.0,7.72,12.0,867.8,0.0,10.8,1.62,40.9,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,20,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:21:00,40.721825,-111.919846,1301.7,13.56,24.07,32.69,5.96,2.0,2.0,5.28,12.0,867.8,0.0,9.1,1.58,40.8,834.3,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=21, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,21,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:22:00,40.721825,-111.919846,1301.8,13.56,23.87,31.95,6.17,2.0,2.0,6.39,12.0,867.8,0.0,17.5,1.59,40.7,834.3,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=22, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,22,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:23:00,40.721821,-111.919846,1302.0,13.56,23.67,31.75,6.07,2.0,2.0,6.72,12.0,867.9,0.0,18.0,1.56,40.6,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=23, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,23,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:24:00,40.721817,-111.919846,1302.3,13.56,23.47,32.56,6.07,1.0,2.0,6.72,13.0,867.6,0.0,13.9,1.58,40.5,834.3,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=24, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,24,3,TRX02,Good,< 12.00,< 2.00
2022-12-01 03:25:00,40.721817,-111.919838,1302.4,13.55,23.27,32.12,6.17,2.0,2.0,5.78,13.0,867.6,0.0,19.2,1.59,40.4,834.3,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=25, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,25,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:26:00,40.721813,-111.919838,1302.4,13.58,23.07,32.46,6.27,2.0,2.0,6.39,13.0,867.9,0.0,16.7,1.59,40.2,834.3,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=26, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,26,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:27:00,40.721813,-111.919838,1302.6,13.59,22.81,32.02,6.24,2.0,2.0,6.28,13.0,868.0,0.0,19.0,1.57,40.1,834.4,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=27, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,27,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:28:00,40.721813,-111.919838,1302.8,13.59,22.64,31.82,6.24,2.0,2.0,6.39,13.0,868.0,0.0,17.9,1.59,40.0,834.3,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=28, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,28,3,TRX02,Good,< 12.00,2.00 - 4.00
2022-12-01 03:29:00,40.721813,-111.919838,1303.0,13.58,22.42,31.88,6.27,1.0,2.0,5.89,13.0,867.7,0.0,16.7,1.59,39.9,834.3,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=3, tm_min=29, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,29,3,TRX02,Good,< 12.00,< 2.00
