Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,Battery_Voltage_volts,Train_Box_Temperature_degC,Train_Top_Temperature_degC,Train_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID
2023-06-01 00:00:00,40.724216,-111.896797,1293.4,13.27,30.19,27.55,16.26,1.0,2.0,25.89,15.0,864.0,0.0,48.3,1.89,42.5,819.9,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,0,0,TRX01
2023-06-01 00:01:00,40.730698,-111.89682,1292.8,13.27,30.22,27.68,18.36,2.0,2.0,25.78,15.0,864.0,0.0,53.9,1.89,42.5,819.7,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=1, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,1,0,TRX01
2023-06-01 00:02:00,40.741638,-111.896713,1292.1,13.27,30.22,27.62,15.58,1.0,2.0,26.11,15.0,864.2,0.0,56.1,1.89,42.5,819.9,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=2, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,2,0,TRX01
2023-06-01 00:03:00,40.743267,-111.896751,1290.2,13.27,30.22,27.58,15.48,1.0,2.0,26.11,14.0,864.4,0.0,52.3,1.89,42.5,820.1,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=3, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,3,0,TRX01
2023-06-01 00:04:00,40.748825,-111.896774,1288.9,13.27,30.26,27.38,15.04,2.0,2.0,26.5,14.0,864.2,0.0,64.8,1.89,42.5,820.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=4, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,4,0,TRX01
2023-06-01 00:05:00,40.751034,-111.896729,1292.0,13.27,30.26,27.55,15.92,2.0,2.0,26.28,14.0,864.4,0.0,48.9,1.89,42.6,820.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=5, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,5,0,TRX01
2023-06-01 00:06:00,40.754131,-111.895897,1293.8,13.27,30.26,27.34,15.89,3.0,2.0,26.28,14.0,864.3,0.0,44.9,1.89,42.6,820.1,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=6, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,6,0,TRX01
2023-06-01 00:07:00,40.754166,-111.891655,1292.6,13.27,30.29,27.14,16.77,4.0,2.0,26.5,14.0,864.2,0.0,47.5,1.89,42.6,819.9,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=7, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,7,0,TRX01
2023-06-01 00:08:00,40.755432,-111.891006,1292.1,13.27,30.29,27.21,16.57,3.0,2.0,26.61,15.0,864.0,0.0,39.0,1.89,42.6,819.9,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=8, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,8,0,TRX01
2023-06-01 00:09:00,40.756565,-111.890984,1297.5,13.27,30.33,27.34,15.85,2.0,2.0,26.5,14.0,864.0,0.0,56.3,1.89,42.6,819.8,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=9, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,9,0,TRX01
2023-06-01 00:10:00,40.758797,-111.890984,1296.8,13.27,30.36,27.34,17.45,2.0,2.0,26.28,14.0,864.0,0.0,43.2,1.89,42.6,819.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=10, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,10,0,TRX01
2023-06-01 00:11:00,40.759289,-111.890991,1297.0,13.27,30.36,27.38,18.02,2.0,2.0,26.22,15.0,863.8,0.0,48.8,1.89,42.7,819.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=11, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,11,0,TRX01
2023-06-01 00:12:00,40.759964,-111.891029,1296.7,13.28,30.4,27.28,18.06,2.0,2.0,26.11,15.0,863.5,0.0,37.3,1.88,42.7,819.3,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=12, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,12,0,TRX01
2023-06-01 00:13:00,40.760696,-111.888672,1300.5,13.27,30.43,27.07,16.16,1.0,2.0,26.28,14.0,863.5,0.0,48.9,1.88,42.7,819.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,13,0,TRX01
2023-06-01 00:14:00,40.760708,-111.886429,1299.5,13.27,30.43,27.38,19.75,2.0,2.0,26.11,15.0,863.4,0.0,38.9,1.89,42.7,819.1,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=14, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,14,0,TRX01
2023-06-01 00:15:00,40.760658,-111.88472,1300.1,13.27,30.46,27.21,16.26,2.0,2.0,26.28,15.0,863.3,0.0,47.2,1.9,42.7,819.1,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=15, tm_sec=0, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,15,0,TRX01
2023-06-01 00:17:02,40.760696,-111.878586,1305.1,13.27,30.5,27.28,15.07,3.0,2.0,26.61,14.0,862.7,0.0,41.9,1.89,42.8,818.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=17, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,17,0,TRX01
2023-06-01 00:18:02,40.760704,-111.874771,1310.8,13.27,30.53,27.58,17.92,2.0,2.0,26.5,15.0,862.0,0.0,43.9,1.9,42.8,817.9,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=18, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,18,0,TRX01
2023-06-01 00:19:02,40.760727,-111.872513,1314.4,13.27,30.57,27.75,17.45,2.0,2.0,26.39,15.0,862.0,0.0,46.4,1.9,42.8,817.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=19, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,19,0,TRX01
2023-06-01 00:20:02,40.760677,-111.86969,1320.7,13.27,30.57,27.78,17.48,3.0,2.0,26.28,15.0,861.2,0.0,42.0,1.9,42.8,817.0,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=20, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,20,0,TRX01
2023-06-01 00:21:02,40.760658,-111.866585,1327.9,13.27,30.6,27.89,18.02,2.0,2.0,26.11,15.0,860.8,0.0,44.5,1.9,42.9,816.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=21, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,21,0,TRX01
2023-06-01 00:22:02,40.760658,-111.866585,1327.9,13.27,30.64,27.75,18.02,1.0,2.0,25.72,15.0,860.6,0.0,47.5,1.9,42.9,816.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=22, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,22,0,TRX01
2023-06-01 00:23:02,40.760658,-111.866585,1327.9,13.27,30.64,27.45,17.92,1.0,2.0,25.61,15.0,860.7,0.0,50.2,1.9,42.9,816.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=23, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,23,0,TRX01
2023-06-01 00:24:02,40.760658,-111.866585,1327.9,13.27,30.67,27.28,17.48,1.0,2.0,25.72,15.0,860.9,0.0,46.3,1.9,42.9,816.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=24, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,24,0,TRX01
2023-06-01 00:25:02,40.760658,-111.866585,1327.9,13.27,30.71,27.21,17.41,1.0,2.0,25.72,15.0,860.8,0.0,46.5,1.9,42.9,816.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=25, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,25,0,TRX01
2023-06-01 00:26:02,40.760666,-111.867851,1325.8,13.28,30.74,27.07,19.0,1.0,2.0,25.78,15.0,861.2,0.0,45.4,1.9,43.0,816.8,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=26, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,26,0,TRX01
2023-06-01 00:27:02,40.760704,-111.870697,1321.6,13.28,30.78,26.9,18.67,2.0,2.0,25.5,15.0,861.7,0.0,42.6,1.9,43.0,817.3,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=27, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,27,0,TRX01
2023-06-01 00:28:02,40.760723,-111.873161,1317.6,13.27,30.78,27.01,18.39,3.0,2.0,25.5,15.0,862.0,0.0,46.8,1.9,43.0,817.7,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=28, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,28,0,TRX01
2023-06-01 00:29:02,40.760727,-111.87352,1317.2,13.27,30.81,27.07,17.99,2.0,2.0,25.89,15.0,862.1,0.0,44.7,1.89,43.0,817.8,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=29, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,29,0,TRX01
2023-06-01 00:30:02,40.760708,-111.878471,1308.7,13.27,30.84,26.94,17.95,1.0,2.0,25.22,15.0,862.9,0.0,41.7,1.89,43.0,818.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=30, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,30,0,TRX01
2023-06-01 00:31:02,40.760704,-111.884956,1303.5,13.28,30.84,26.87,18.33,3.0,2.0,25.61,15.0,863.7,0.0,44.2,1.9,43.0,819.3,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=31, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,31,0,TRX01
2023-06-01 00:32:02,40.760704,-111.884956,1303.5,13.28,30.88,26.94,18.22,2.0,2.0,25.78,15.0,863.5,0.0,42.3,1.9,43.0,819.3,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=32, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,32,0,TRX01
2023-06-01 00:33:02,40.760681,-111.890663,1303.3,13.27,30.88,26.94,18.39,2.0,2.0,25.61,15.0,863.5,0.0,34.4,1.9,43.1,819.3,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=33, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,33,0,TRX01
2023-06-01 00:34:02,40.758801,-111.891106,1297.6,13.27,30.88,27.07,17.17,2.0,2.0,25.61,15.0,863.8,0.0,41.4,1.89,43.1,819.6,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=34, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,34,0,TRX01
2023-06-01 00:35:02,40.756466,-111.891098,1295.8,13.28,30.91,27.14,16.8,2.0,2.0,25.28,14.0,864.0,0.0,49.1,1.9,43.1,819.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=35, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,35,0,TRX01
2023-06-01 00:36:02,40.754333,-111.891075,1293.6,13.28,30.91,26.8,18.22,2.0,2.0,25.28,15.0,864.3,0.0,59.2,1.9,43.1,819.9,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=36, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,36,0,TRX01
2023-06-01 00:37:02,40.754154,-111.896339,1291.9,13.27,30.91,26.6,17.01,2.0,2.0,25.11,15.0,864.7,0.0,48.7,1.89,43.1,820.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=37, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,37,0,TRX01
2023-06-01 00:38:02,40.75201,-111.896797,1291.5,13.28,30.91,26.7,18.5,2.0,2.0,25.22,14.0,864.7,0.0,29.3,1.9,43.2,819.9,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=38, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,38,0,TRX01
2023-06-01 00:39:02,40.749489,-111.89682,1290.3,13.28,30.91,26.53,18.39,2.0,2.0,25.22,15.0,864.7,0.0,46.9,1.89,43.2,820.1,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=39, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,39,0,TRX01
2023-06-01 00:40:02,40.743465,-111.896835,1294.1,13.28,30.88,26.33,18.7,3.0,2.0,24.39,15.0,864.4,0.0,44.0,1.91,43.2,819.7,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=40, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,40,0,TRX01
2023-06-01 00:41:02,40.74157,-111.896828,1294.6,13.27,30.88,25.96,18.6,13.0,2.0,24.89,14.0,864.2,0.0,30.1,1.89,43.2,819.6,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=41, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,41,0,TRX01
2023-06-01 00:42:02,40.729721,-111.89695,1296.4,13.28,30.84,25.75,18.36,3.0,2.0,23.78,14.0,864.0,0.0,43.1,1.91,43.2,818.0,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=42, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,42,0,TRX01
2023-06-01 00:43:02,40.724133,-111.896942,1297.0,13.28,30.84,25.51,17.99,2.0,2.0,24.39,14.0,863.9,0.0,49.9,1.9,43.2,819.6,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=43, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,43,0,TRX01
2023-06-01 00:44:02,40.716312,-111.896935,1298.2,13.28,30.84,25.48,18.12,3.0,2.0,24.28,14.0,863.7,0.0,38.9,1.9,43.1,818.9,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=44, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,44,0,TRX01
2023-06-01 00:45:02,40.702873,-111.896965,1300.8,13.28,30.81,25.65,19.48,2.0,2.0,23.89,14.0,863.3,0.0,52.9,1.89,43.2,818.6,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=45, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,45,0,TRX01
2023-06-01 00:46:02,40.700069,-111.896996,1302.3,13.28,30.78,25.41,21.04,3.0,2.0,24.5,15.0,863.5,0.0,49.7,1.9,43.2,818.8,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=46, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,46,0,TRX01
2023-06-01 00:47:02,40.688168,-111.89682,1304.2,13.28,30.78,25.45,17.41,2.0,2.0,23.89,14.0,863.1,0.0,59.2,1.9,43.2,818.1,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=47, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,47,0,TRX01
2023-06-01 00:48:02,40.684525,-111.895706,1301.0,13.27,30.74,25.58,18.8,3.0,2.0,24.72,14.0,863.4,0.0,35.9,1.9,43.2,817.1,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=48, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,48,0,TRX01
2023-06-01 00:49:02,40.676437,-111.894104,1303.0,13.27,30.71,25.72,18.6,3.0,2.0,24.61,15.0,862.8,0.0,44.3,1.9,43.1,818.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=49, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,49,0,TRX01
2023-06-01 00:50:02,40.668007,-111.894211,1308.2,13.28,30.71,25.96,18.22,2.0,2.0,24.72,14.0,862.2,0.0,51.4,1.91,43.1,817.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=50, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,50,0,TRX01
2023-06-01 00:51:02,40.659641,-111.895714,1310.1,13.28,30.67,26.12,18.02,1.0,2.0,25.0,15.0,862.1,0.0,37.7,1.91,43.1,817.8,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=51, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,51,0,TRX01
2023-06-01 00:52:02,40.659599,-111.895737,1310.0,13.27,30.64,26.16,17.78,2.0,2.0,24.78,15.0,862.1,0.0,43.6,1.9,43.1,817.8,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=52, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,52,0,TRX01
2023-06-01 00:53:02,40.651775,-111.89817,1314.9,13.28,30.64,26.19,17.58,2.0,2.0,24.78,14.0,861.4,0.0,49.4,1.91,43.1,816.3,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=53, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,53,0,TRX01
2023-06-01 00:54:02,40.639648,-111.898293,1323.2,13.28,30.6,26.09,18.36,1.0,2.0,24.22,14.0,861.3,0.0,55.3,1.91,43.1,816.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=54, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,54,0,TRX01
2023-06-01 00:55:02,40.633621,-111.89846,1323.2,13.27,30.57,25.75,19.92,2.0,2.0,24.22,15.0,861.2,0.0,47.2,1.91,43.1,816.7,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=55, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,55,0,TRX01
2023-06-01 00:56:02,40.632423,-111.898514,1322.5,13.28,30.57,25.38,20.43,1.0,2.0,24.39,15.0,861.0,0.0,46.0,1.91,43.0,816.7,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=56, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,56,0,TRX01
2023-06-01 00:57:02,40.631123,-111.903748,1315.6,13.27,30.57,25.01,21.1,3.0,2.0,23.89,15.0,861.7,0.0,40.6,1.91,43.0,816.6,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=57, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,57,0,TRX01
2023-06-01 00:58:02,40.621765,-111.907654,1323.1,13.28,30.53,25.04,20.66,3.0,2.0,23.39,15.0,861.0,0.0,49.8,1.9,43.0,816.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=58, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,58,0,TRX01
2023-06-01 00:59:02,40.617188,-111.914421,1318.9,13.28,30.5,24.8,21.1,3.0,2.0,22.61,15.0,861.2,0.0,51.8,1.91,43.0,816.1,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=0, tm_min=59, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,59,0,TRX01
2023-06-01 01:00:02,40.616917,-111.91745,1316.2,13.28,30.5,24.43,21.85,2.0,2.0,23.22,16.0,861.8,0.0,47.4,1.92,43.0,816.1,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=1, tm_min=0, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,0,1,TRX01
2023-06-01 01:01:02,40.608521,-111.923363,1315.7,13.28,30.46,24.19,21.17,4.0,2.0,22.78,15.0,861.5,0.0,56.8,1.91,43.0,816.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=1, tm_min=1, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,1,1,TRX01
2023-06-01 01:02:02,40.607555,-111.925507,1315.1,13.27,30.43,23.99,22.22,2.0,2.0,23.28,15.0,861.5,0.0,62.8,1.91,42.9,816.8,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=1, tm_min=2, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,2,1,TRX01
2023-06-01 01:03:02,40.604782,-111.937027,1328.5,13.27,30.43,24.23,20.29,3.0,2.0,23.39,15.0,860.2,0.0,58.3,1.9,42.9,816.0,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=1, tm_min=3, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,3,1,TRX01
2023-06-01 01:04:02,40.602665,-111.944328,1337.7,13.28,30.4,24.53,20.8,2.0,2.0,23.28,15.0,859.2,0.0,48.1,1.91,42.9,812.8,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=1, tm_min=4, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,4,1,TRX01
2023-06-01 01:05:02,40.598953,-111.95742,1356.4,13.27,30.36,24.6,21.85,4.0,2.0,22.89,15.0,857.4,0.0,49.6,1.92,42.9,813.3,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=1, tm_min=5, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,5,1,TRX01
2023-06-01 01:06:02,40.596661,-111.965271,1367.3,13.28,30.36,24.63,21.38,3.0,2.0,24.11,16.0,856.4,0.0,48.4,1.92,42.8,811.1,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=1, tm_min=6, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,6,1,TRX01
2023-06-01 01:07:02,40.594727,-111.972328,1381.1,13.27,30.33,25.04,20.46,3.0,2.0,23.61,15.0,855.2,0.0,49.3,1.92,42.8,811.1,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=1, tm_min=7, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,7,1,TRX01
2023-06-01 01:08:02,40.590706,-111.985664,1405.4,13.28,30.29,24.74,20.05,13.0,2.0,23.28,15.0,852.7,0.0,56.4,1.91,42.8,805.9,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=1, tm_min=8, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,8,1,TRX01
2023-06-01 01:09:02,40.582573,-112.002068,1442.6,13.31,30.26,23.96,21.31,2.0,2.0,21.61,15.0,848.8,0.0,47.5,1.93,42.7,803.0,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=1, tm_min=9, tm_sec=2, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,9,1,TRX01
