Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour
2023-09-01 04:52:05,40.761822,-111.910805,1293.1,0.0,299.8,1.0,13.52,32.85,30.42,18.17,2.0,2.0,33.39,16.0,865.9,0.0,25.6,2.56,42.0,803.4,21.2,20.1,41.3,34.3,786.4,2.09,145.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=52, tm_sec=5, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,52,4
2023-09-01 04:54:35,40.761696,-111.91082,1292.3,0.0,299.8,1.0,13.52,32.91,30.42,18.23,3.0,2.0,33.5,16.0,865.7,0.0,19.7,2.56,42.4,803.4,25.3,21.8,47.2,34.4,786.2,2.09,145.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=54, tm_sec=35, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,54,4
2023-09-01 04:57:05,40.7617,-111.910774,1292.3,0.0,299.8,1.0,13.52,32.97,30.4,18.27,2.0,2.0,33.61,16.0,865.8,0.0,17.5,2.55,42.7,803.4,20.9,23.8,44.7,34.5,786.3,2.09,145.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=57, tm_sec=5, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,57,4
2023-09-01 04:59:35,40.761742,-111.910713,1290.8,0.0,299.8,1.0,13.52,33.04,30.42,18.19,2.0,2.0,33.72,16.0,865.7,0.0,21.2,2.56,43.0,803.4,21.7,23.4,45.0,34.5,786.3,2.09,145.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=59, tm_sec=35, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,59,4
2023-09-01 05:02:05,40.761723,-111.910721,1289.5,0.0,299.8,1.0,13.53,33.1,30.4,18.23,2.0,2.0,33.78,16.0,866.0,0.0,25.9,2.56,43.2,803.5,21.0,16.3,37.4,34.6,786.2,2.09,145.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=2, tm_sec=5, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,2,5
2023-09-01 05:04:35,40.761696,-111.910713,1287.8,0.0,299.8,1.0,13.53,33.16,30.4,18.21,2.0,2.0,33.89,15.0,865.7,0.0,18.5,2.56,43.5,803.4,22.2,22.1,44.3,34.7,786.2,2.08,145.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=4, tm_sec=35, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,4,5
2023-09-01 05:07:05,40.761715,-111.91069,1253.3,0.0,299.8,1.0,13.52,33.22,30.41,18.2,3.0,2.0,34.0,15.0,865.8,0.0,16.4,2.58,43.7,803.4,24.4,22.4,46.9,34.8,786.1,2.09,145.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=7, tm_sec=5, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,7,5
2023-09-01 05:09:35,40.761597,-111.91069,1259.8,0.0,299.8,1.0,13.52,33.27,30.45,18.13,2.0,2.0,34.11,15.0,865.8,0.0,16.8,2.57,43.9,803.5,23.1,24.3,47.4,34.9,786.1,2.09,145.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=9, tm_sec=35, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,9,5
2023-09-01 05:12:05,40.761593,-111.91069,1260.1,0.0,299.8,1.0,13.52,33.33,30.4,18.06,3.0,2.0,34.11,15.0,865.9,0.0,14.3,2.56,44.1,803.5,15.1,23.6,38.7,35.0,786.1,2.08,145.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=12, tm_sec=5, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,12,5
2023-09-01 05:14:35,40.761581,-111.910698,1255.7,0.0,299.8,1.0,13.52,33.38,30.38,18.09,3.0,2.0,34.22,15.0,865.9,0.0,5.8,2.56,44.3,803.5,26.3,31.6,57.9,35.1,786.1,2.08,145.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=14, tm_sec=35, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,14,5
2023-09-01 05:17:05,40.761581,-111.910698,1255.3,0.0,299.8,1.0,13.53,33.44,30.38,17.92,3.0,2.0,34.28,15.0,866.0,0.0,13.0,2.56,44.5,803.6,33.0,36.5,69.4,35.2,786.1,2.09,145.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=17, tm_sec=5, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,17,5
2023-09-01 05:19:35,40.761581,-111.910698,1255.5,0.0,299.8,1.0,13.52,33.49,30.4,17.71,3.0,2.0,34.28,15.0,865.9,0.0,19.8,2.57,44.7,803.6,10.9,24.8,35.7,35.3,786.1,2.09,145.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=19, tm_sec=35, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,19,5
2023-09-01 05:22:05,40.761574,-111.91069,1256.0,0.0,299.8,1.0,13.53,33.55,30.4,17.57,2.0,2.0,34.39,15.0,866.2,0.0,20.3,2.57,44.9,803.5,15.7,20.2,35.8,35.4,786.1,2.08,145.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=22, tm_sec=5, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,22,5
2023-09-01 05:24:35,40.761608,-111.910797,1254.2,0.0,299.8,1.0,13.49,33.6,30.47,17.57,3.0,2.0,34.5,14.0,866.2,0.0,22.9,2.56,45.0,803.7,14.8,22.3,37.1,35.5,786.1,2.08,145.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=24, tm_sec=35, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,24,5
2023-09-01 05:28:10,40.761703,-111.910744,1251.0,0.0,299.8,1.0,13.49,33.69,30.45,17.11,2.0,2.0,34.61,14.0,866.0,0.0,14.5,2.57,45.2,803.6,9.4,17.6,27.0,35.6,786.2,2.07,146.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=28, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,28,5
2023-09-01 05:30:40,40.761681,-111.910728,1253.3,0.0,299.8,1.0,13.49,33.75,30.47,16.71,3.0,2.0,34.61,14.0,865.9,0.0,30.2,2.58,45.3,803.6,10.6,19.8,30.4,35.7,786.0,2.08,147.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=30, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,30,5
2023-09-01 05:33:10,40.761673,-111.910728,1254.3,0.0,299.8,1.0,13.49,33.8,30.58,16.49,3.0,2.0,34.72,14.0,866.3,0.0,31.3,2.58,45.5,803.6,10.6,15.0,25.6,35.8,786.2,2.07,147.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=33, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,33,5
2023-09-01 05:35:40,40.761681,-111.910744,1258.7,0.0,299.8,1.0,13.49,33.86,30.55,16.39,2.0,2.0,34.78,14.0,866.0,0.0,32.1,2.57,45.6,803.7,6.4,11.6,18.0,35.9,786.0,2.08,147.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=35, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,35,5
2023-09-01 05:38:10,40.7616,-111.910683,1296.6,0.0,174.6,1.0,13.49,33.96,30.57,16.53,3.0,2.0,34.78,14.0,866.1,0.0,27.4,2.56,45.7,803.6,15.3,21.4,36.7,36.0,786.0,2.07,147.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=38, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,38,5
2023-09-01 05:40:40,40.761528,-111.91069,1284.4,0.0,173.7,1.0,13.49,34.05,30.63,16.43,3.0,2.0,34.89,13.0,866.1,0.0,14.1,2.57,45.8,803.6,19.8,14.1,33.9,36.1,786.0,2.07,147.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=40, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,40,5
2023-09-01 05:43:10,40.761883,-111.910469,1286.2,0.0,33.4,1.0,13.49,34.12,30.69,16.39,2.0,2.0,35.0,13.0,866.1,0.0,19.0,2.58,45.9,803.6,31.4,27.0,58.4,36.2,786.0,2.07,147.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=43, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,43,5
2023-09-01 05:45:40,40.761646,-111.910706,1279.9,0.36,195.4,1.0,13.49,34.18,30.75,16.37,2.0,2.0,35.11,13.0,866.2,0.0,25.3,2.59,46.0,803.5,10.2,22.1,32.3,36.3,786.0,2.07,147.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=45, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,45,5
2023-09-01 05:48:10,40.761703,-111.910789,1233.8,0.0,195.4,1.0,13.48,34.22,30.82,16.37,2.0,2.0,35.22,13.0,866.1,0.0,27.6,2.58,46.1,803.5,10.0,14.7,24.8,36.4,785.9,2.07,147.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=48, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,48,5
2023-09-01 05:50:40,40.761726,-111.91069,1281.3,0.0,195.4,1.0,13.49,34.26,30.79,16.37,1.0,2.0,35.22,13.0,865.9,0.0,26.0,2.57,46.2,803.5,13.7,14.1,27.8,36.5,785.8,2.07,147.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=50, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,50,5
2023-09-01 05:53:10,40.761372,-111.910622,1299.7,0.0,171.1,1.0,13.49,34.3,30.79,16.37,2.0,2.0,35.28,13.0,866.0,0.0,37.0,2.6,46.3,803.5,1.8,9.1,10.9,36.6,785.9,2.07,147.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=53, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,53,5
2023-09-01 05:55:40,40.761414,-111.910645,1299.3,0.0,171.1,1.0,13.49,34.33,30.77,16.45,2.0,2.0,35.39,13.0,865.9,0.0,30.2,2.57,46.4,803.5,3.7,3.5,7.3,36.7,785.8,2.08,147.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=55, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,55,5
2023-09-01 05:58:10,40.761497,-111.910728,1295.8,0.0,171.1,1.0,13.49,34.36,30.79,16.52,2.0,2.0,35.39,13.0,866.0,0.0,33.3,2.58,46.5,803.5,4.1,3.8,7.9,36.8,785.9,2.08,147.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=5, tm_min=58, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,58,5
2023-09-01 06:00:40,40.761539,-111.910759,1296.5,0.0,171.1,1.0,13.49,34.39,30.79,16.55,2.0,2.0,35.5,13.0,866.0,0.0,35.3,2.59,46.6,803.5,1.7,6.8,8.4,36.9,785.8,2.08,147.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=0, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,0,6
2023-09-01 06:03:10,40.761581,-111.910751,1295.7,0.0,171.1,1.0,13.49,34.43,30.71,16.59,2.0,2.0,35.5,13.0,866.1,0.0,36.0,2.59,46.7,803.5,1.0,5.2,6.2,37.0,785.9,2.07,147.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=3, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,3,6
2023-09-01 06:05:40,40.761597,-111.910767,1294.9,0.0,171.1,1.0,13.49,34.48,30.69,16.65,2.0,2.0,35.61,13.0,866.2,0.0,36.0,2.58,46.8,803.6,1.9,4.7,6.6,37.1,785.8,2.08,147.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=5, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,5,6
2023-09-01 06:08:10,40.761765,-111.910767,1296.0,0.0,171.1,1.0,13.49,34.51,30.69,16.65,3.0,2.0,35.61,13.0,866.3,0.0,36.8,2.58,46.8,803.6,1.3,2.4,3.8,37.2,786.0,2.07,147.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=8, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,8,6
2023-09-01 06:10:40,40.761814,-111.910698,1303.2,0.0,171.1,1.0,13.49,34.57,30.71,16.69,1.0,2.0,35.61,13.0,866.1,0.0,37.0,2.59,46.9,803.6,2.0,1.9,3.9,37.3,785.8,2.08,147.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=10, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,10,6
2023-09-01 06:13:10,40.761826,-111.91069,1321.1,0.0,171.1,1.0,13.49,34.63,30.71,16.75,1.0,2.0,35.72,13.0,866.2,0.0,31.3,2.59,47.0,803.6,2.2,3.0,5.2,37.3,785.8,2.08,147.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=13, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,13,6
2023-09-01 06:15:40,40.762032,-111.910645,1317.1,0.0,9.1,1.0,13.49,34.66,30.76,16.84,1.0,2.0,35.72,13.0,866.3,0.0,38.1,2.6,47.0,803.7,2.0,4.1,6.2,37.4,786.0,2.08,147.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=15, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,15,6
2023-09-01 06:18:10,40.761776,-111.910683,1317.9,0.0,181.1,1.0,13.49,34.68,30.68,16.87,2.0,2.0,35.78,13.0,866.5,0.0,28.7,2.57,47.1,803.7,2.6,2.3,5.0,37.5,786.0,2.08,147.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=18, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,18,6
2023-09-01 06:20:40,40.76186,-111.910622,1320.1,0.0,181.1,1.0,13.49,34.7,30.66,16.86,2.0,2.0,35.78,13.0,866.3,0.0,36.8,2.58,47.2,803.8,1.8,4.1,6.0,37.6,786.0,2.08,147.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=20, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,20,6
2023-09-01 06:23:10,40.76173,-111.91069,1284.9,0.0,23.7,1.0,13.49,34.71,30.62,17.01,3.0,2.0,35.78,13.0,866.5,0.0,35.9,2.59,47.2,803.8,2.0,5.4,7.4,37.7,786.0,2.08,147.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=23, tm_sec=10, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,23,6
2023-09-01 06:25:40,40.761887,-111.910622,1277.9,0.0,37.9,1.0,13.49,34.73,30.57,17.15,2.0,2.0,35.89,13.0,866.5,0.0,36.1,2.58,47.3,803.9,1.0,5.2,6.2,37.8,786.1,2.08,147.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=25, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,25,6
2023-09-01 06:29:15,40.761818,-111.910431,1278.7,0.0,37.9,1.0,13.49,34.74,30.52,17.28,2.0,2.0,35.89,13.0,866.4,0.0,34.5,2.59,47.4,803.9,-0.2,7.6,7.5,37.9,786.2,2.13,146.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=29, tm_sec=15, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,29,6
2023-09-01 06:31:45,40.761677,-111.91082,1289.4,0.0,294.7,1.0,13.49,34.76,30.46,17.41,3.0,2.0,35.89,13.0,866.7,0.0,32.2,2.6,47.4,804.0,1.8,5.6,7.4,38.0,786.2,2.13,146.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=31, tm_sec=45, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,31,6
2023-09-01 06:34:15,40.76202,-111.910568,1327.2,0.0,353.8,1.0,13.49,34.82,30.43,17.59,3.0,2.0,35.89,13.0,866.6,0.0,30.2,2.59,47.4,804.0,2.2,7.3,9.5,38.1,786.4,2.13,146.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=34, tm_sec=15, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,34,6
2023-09-01 06:36:45,40.761898,-111.910553,1348.6,0.0,166.5,1.0,13.49,34.89,30.38,17.74,2.0,2.0,35.89,13.0,866.8,0.0,35.0,2.58,47.5,804.0,2.3,7.0,9.3,38.1,786.4,2.13,146.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=36, tm_sec=45, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,36,6
2023-09-01 06:39:15,40.761791,-111.910477,1349.4,0.0,166.5,1.0,13.49,34.95,30.37,17.88,3.0,2.0,36.0,13.0,866.8,0.0,31.7,2.58,47.5,804.0,2.2,5.5,7.7,38.2,786.3,2.13,146.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=39, tm_sec=15, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,39,6
2023-09-01 06:41:45,40.761814,-111.910667,1308.2,0.41,196.4,1.0,13.49,35.02,30.32,17.91,3.0,2.0,36.0,13.0,866.7,0.0,36.9,2.57,47.6,804.1,0.8,5.0,5.7,38.3,786.3,2.13,146.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=6, tm_min=41, tm_sec=45, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,41,6
