Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute
2022-12-01 00:00:00,40.765724,-111.909752,1279.4,-9999.0,-9999.0,-9999.0,13.77,15.35,5.95,39.95,5.0,2.0,11.28,20.0,868.8,0.0,2.2,1.83,32.2,827.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,0
2022-12-01 00:02:30,40.76572,-111.909744,1279.0,-9999.0,-9999.0,-9999.0,13.77,15.27,5.5,40.59,4.0,2.0,11.22,20.0,868.9,0.0,4.7,1.84,32.1,827.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=0, tm_min=2, tm_sec=30, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,2
2022-12-01 00:05:00,40.765717,-111.909744,1279.8,-9999.0,-9999.0,-9999.0,13.77,15.19,5.46,39.39,4.0,2.0,11.11,20.0,868.8,0.0,4.2,1.83,32.1,827.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=0, tm_min=5, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,5
2022-12-01 00:07:30,40.765724,-111.909744,1279.4,-9999.0,-9999.0,-9999.0,13.77,15.1,5.5,38.58,3.0,2.0,10.89,20.0,868.8,0.0,5.5,1.83,32.0,827.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=0, tm_min=7, tm_sec=30, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,7
2022-12-01 00:10:00,40.765736,-111.909744,1279.2,-9999.0,-9999.0,-9999.0,13.77,15.0,5.48,39.07,4.0,2.0,10.78,20.0,868.8,0.0,0.5,1.83,32.0,827.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=0, tm_min=10, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,10
2022-12-01 00:12:30,40.765728,-111.909737,1278.8,-9999.0,-9999.0,-9999.0,13.77,14.9,5.64,38.68,6.0,2.0,10.72,20.0,868.9,0.0,-1.0,1.83,31.9,827.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=0, tm_min=12, tm_sec=30, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,12
2022-12-01 00:15:00,40.765732,-111.909729,1278.3,-9999.0,-9999.0,-9999.0,13.77,14.8,5.54,39.31,4.0,2.0,10.5,20.0,869.0,0.0,1.7,1.83,31.9,828.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=0, tm_min=15, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,15
2022-12-01 00:17:30,40.765728,-111.909737,1278.3,-9999.0,-9999.0,-9999.0,13.77,14.7,5.36,39.28,5.0,2.0,10.39,20.0,869.0,0.0,3.8,1.83,31.8,827.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=0, tm_min=17, tm_sec=30, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,17
2022-12-01 00:20:00,40.765728,-111.909737,1279.7,-9999.0,-9999.0,-9999.0,13.77,14.6,5.26,38.93,5.0,2.0,10.22,20.0,868.9,0.0,4.1,1.83,31.7,827.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=0, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,20
2022-12-01 00:22:30,40.765732,-111.909729,1279.2,-9999.0,-9999.0,-9999.0,13.77,14.5,5.16,39.2,4.0,2.0,10.11,20.0,868.8,0.0,4.1,1.83,31.7,827.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=12, tm_mday=1, tm_hour=0, tm_min=22, tm_sec=30, tm_wday=3, tm_yday=335, tm_isdst=-1)",2022-12-01,2022,12,335,1,22
