Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID
2022-02-05 02:51:50,40.768951,-111.916992,172.9,-9999.0,-9999.0,-9999.0,13.51,33.53,24.17,12.13,6.0,2.0,31.72,6.0,886.5,0.0,-0.8,2.25,46.4,834.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=2, tm_min=51, tm_sec=50, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,51,2,BUS02
2022-02-05 02:54:55,40.768299,-111.909798,265.4,-9999.0,-9999.0,-9999.0,13.51,33.5,24.19,12.01,7.0,2.0,31.61,6.0,886.5,0.0,-0.9,2.25,46.4,834.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=2, tm_min=54, tm_sec=55, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,54,2,BUS02
2022-02-05 02:57:40,40.767311,-111.909271,379.9,-9999.0,-9999.0,-9999.0,13.51,33.46,24.17,12.21,6.0,2.0,31.61,7.0,886.4,0.0,0.6,2.23,46.3,834.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=2, tm_min=57, tm_sec=40, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,57,2,BUS02
2022-02-05 03:00:35,40.767021,-111.908554,463.2,-9999.0,-9999.0,-9999.0,13.51,33.43,24.17,12.16,5.0,2.0,31.5,7.0,886.5,0.0,-0.8,2.24,46.3,834.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=0, tm_sec=35, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,0,3,BUS02
2022-02-05 03:04:00,40.770271,-111.901398,576.5,-9999.0,-9999.0,-9999.0,13.51,33.39,24.17,12.21,5.0,2.0,31.39,7.0,886.6,0.0,1.5,2.25,46.2,834.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=4, tm_sec=0, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,4,3,BUS02
2022-02-05 03:06:45,40.765415,-111.909706,677.9,-9999.0,-9999.0,-9999.0,13.51,33.35,24.19,12.04,5.0,2.0,31.39,7.0,886.4,0.0,2.0,2.24,46.2,834.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=6, tm_sec=45, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,6,3,BUS02
2022-02-05 03:09:15,40.765697,-111.90937,1148.1,-9999.0,-9999.0,-9999.0,13.51,33.32,24.25,12.13,5.0,2.0,31.39,7.0,886.3,0.0,-0.4,2.26,46.1,833.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=9, tm_sec=15, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,9,3,BUS02
2022-02-05 03:12:50,40.765392,-111.909225,1221.7,-9999.0,-9999.0,-9999.0,13.51,33.28,24.19,12.09,6.0,2.0,31.28,7.0,886.4,0.0,0.7,2.24,46.1,834.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=12, tm_sec=50, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,12,3,BUS02
2022-02-05 03:15:20,40.765553,-111.909241,1227.5,-9999.0,-9999.0,-9999.0,13.51,33.25,24.18,11.93,5.0,2.0,31.28,7.0,886.3,0.0,0.6,2.25,46.1,834.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=15, tm_sec=20, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,15,3,BUS02
2022-02-05 03:17:50,40.765568,-111.909225,1229.0,-9999.0,-9999.0,-9999.0,13.51,33.22,24.17,11.93,6.0,2.0,31.22,7.0,886.4,0.0,0.9,2.24,46.0,833.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=17, tm_sec=50, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,17,3,BUS02
2022-02-05 03:20:20,40.765427,-111.909241,1231.6,-9999.0,-9999.0,-9999.0,13.51,33.19,24.16,11.96,4.0,2.0,31.11,7.0,886.5,0.0,1.5,2.24,46.0,833.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=20, tm_sec=20, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,20,3,BUS02
2022-02-05 03:22:50,40.765392,-111.909302,1233.5,-9999.0,-9999.0,-9999.0,13.5,33.17,24.14,11.94,5.0,2.0,31.11,7.0,886.3,0.0,-0.9,2.25,45.9,833.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=22, tm_sec=50, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,22,3,BUS02
2022-02-05 03:25:20,40.765553,-111.909187,1237.6,-9999.0,-9999.0,-9999.0,13.51,33.14,24.1,11.95,5.0,2.0,31.11,7.0,886.5,0.0,1.9,2.25,45.9,833.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=25, tm_sec=20, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,25,3,BUS02
2022-02-05 03:27:50,40.765476,-111.909355,1237.9,-9999.0,-9999.0,-9999.0,13.51,33.11,24.09,12.05,4.0,2.0,31.0,7.0,886.3,0.0,-0.1,2.25,45.9,833.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=27, tm_sec=50, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,27,3,BUS02
2022-02-05 03:30:20,40.765465,-111.909279,1240.2,-9999.0,-9999.0,-9999.0,13.51,33.08,24.08,12.03,5.0,2.0,31.0,7.0,886.1,0.0,0.0,2.25,45.8,833.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=30, tm_sec=20, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,30,3,BUS02
2022-02-05 03:32:50,40.765636,-111.909134,1244.6,-9999.0,-9999.0,-9999.0,13.51,33.06,24.09,12.09,4.0,2.0,31.0,7.0,886.4,0.0,2.2,2.24,45.8,833.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=32, tm_sec=50, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,32,3,BUS02
2022-02-05 03:35:20,40.765388,-111.909103,1247.9,-9999.0,-9999.0,-9999.0,13.51,33.03,24.09,11.98,4.0,2.0,31.0,7.0,886.0,0.0,-1.7,2.24,45.8,833.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=35, tm_sec=20, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,35,3,BUS02
2022-02-05 03:37:50,40.765392,-111.909119,1248.1,-9999.0,-9999.0,-9999.0,13.51,33.01,24.07,12.13,4.0,2.0,30.89,7.0,886.2,0.0,-1.9,2.24,45.7,833.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=37, tm_sec=50, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,37,3,BUS02
2022-02-05 03:40:20,40.765457,-111.909195,1249.0,-9999.0,-9999.0,-9999.0,13.51,32.98,24.04,12.1,5.0,2.0,30.89,7.0,886.5,0.0,3.4,2.25,45.7,833.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=40, tm_sec=20, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,40,3,BUS02
2022-02-05 03:42:50,40.765549,-111.909256,1250.1,-9999.0,-9999.0,-9999.0,13.51,32.95,24.05,12.19,5.0,2.0,30.89,7.0,886.4,0.0,1.0,2.25,45.7,833.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=42, tm_sec=50, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,42,3,BUS02
2022-02-05 03:45:20,40.765656,-111.908936,1250.2,-9999.0,-9999.0,-9999.0,13.51,32.93,24.02,11.97,5.0,2.0,30.78,7.0,886.3,0.0,1.5,2.23,45.7,833.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=45, tm_sec=20, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,45,3,BUS02
2022-02-05 03:47:50,40.765495,-111.909142,1252.4,-9999.0,-9999.0,-9999.0,13.51,32.9,24.01,12.15,5.0,2.0,30.78,7.0,886.4,0.0,2.3,2.24,45.6,833.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=47, tm_sec=50, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,47,3,BUS02
2022-02-05 03:50:20,40.765533,-111.90892,1253.6,-9999.0,-9999.0,-9999.0,13.51,32.88,23.98,12.13,5.0,2.0,30.78,7.0,886.2,0.0,-0.8,2.24,45.6,833.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=2, tm_mday=5, tm_hour=3, tm_min=50, tm_sec=20, tm_wday=5, tm_yday=36, tm_isdst=-1)",2022-02-05,2022,2,36,5,50,3,BUS02
