Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES405_PM1_Concentration_ug/m3,ES405_PM2.5_Concentration_ug/m3,ES405_PM4_Concentration_ug/m3,ES405_PM10_Concentration_ug/m3,ES405_Air_Flow_Rate_L/min,ES405_Internal_Air_Temperature_degC,ES405_Internal_Relative_Humidity_%,ES405_Internal_Air_Pressure_hpa,ES405_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID
2023-05-05 13:04:00,40.767544,-111.902496,1298.4,11.32,356.7,1.0,13.85,12.63,11.39,36.07,0.6,1.5,3.3,6.3,1.0,13.28,30.1,651.3,0.0,43.8,1.98,23.0,836.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=13, tm_min=4, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,4,13,BUS04
2023-05-05 13:34:00,40.765015,-111.853607,1398.1,0.0,265.8,1.0,13.87,12.12,10.02,39.69,0.5,1.2,2.2,2.9,1.0,13.61,30.0,642.6,0.0,47.2,2.02,23.9,826.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=13, tm_min=34, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,34,13,BUS04
2023-05-05 14:04:00,40.769268,-111.900055,1295.5,1.08,94.6,1.0,13.8,12.41,11.35,41.08,2.7,5.4,9.7,13.2,1.0,14.0,29.6,651.3,0.0,37.5,2.0,24.0,836.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=14, tm_min=4, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,4,14,BUS04
2023-05-05 14:34:00,40.766983,-111.851662,1414.8,6.48,270.1,1.0,13.8,12.64,10.77,37.86,0.4,1.0,1.8,2.1,1.0,14.11,29.6,639.0,0.0,41.2,2.03,24.3,825.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=14, tm_min=34, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,34,14,BUS04
2023-05-05 15:04:00,40.764202,-111.909828,1286.9,0.0,178.2,1.0,13.82,13.34,13.1,33.12,0.5,1.2,2.4,2.9,1.0,14.61,26.3,651.8,0.0,43.8,1.98,24.7,838.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=15, tm_min=4, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,4,15,BUS04
2023-05-05 15:34:00,40.765011,-111.859444,1363.7,11.63,90.1,1.0,13.78,14.35,12.84,32.78,0.4,1.1,2.3,4.7,1.0,15.11,28.9,647.7,0.0,47.5,1.99,25.6,831.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=15, tm_min=34, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,34,15,BUS04
2023-05-05 16:04:00,40.765053,-111.907692,1290.7,5.25,264.1,1.0,13.74,14.16,13.24,32.0,0.8,2.0,4.2,7.4,1.0,15.0,29.4,651.4,0.0,40.5,1.98,25.8,838.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=16, tm_min=4, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,4,16,BUS04
2023-05-05 17:14:00,40.761642,-111.910538,1264.6,0.0,325.8,1.0,13.79,14.92,14.07,27.58,0.5,1.3,2.8,3.9,1.0,14.89,28.8,651.9,0.0,42.2,1.99,23.8,838.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=17, tm_min=14, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,14,17,BUS04
2023-05-05 17:44:00,40.761589,-111.910591,1262.0,0.0,185.0,1.0,13.76,15.73,14.94,26.57,0.4,1.0,1.7,2.9,1.0,15.72,27.5,651.8,0.0,44.7,2.02,26.4,838.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=17, tm_min=44, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,44,17,BUS04
2023-05-05 19:36:00,40.767262,-111.885696,1333.8,0.0,86.2,1.0,13.69,16.96,16.02,26.83,1.0,2.1,4.1,6.3,1.0,16.39,27.7,649.9,0.0,45.3,2.0,25.9,836.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=19, tm_min=36, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,36,19,BUS04
2023-05-05 20:06:00,40.767193,-111.88736,1333.3,8.95,272.5,1.0,13.73,17.01,16.48,24.53,1.1,3.7,8.2,12.6,1.0,17.22,26.7,650.0,0.0,45.5,2.01,27.9,835.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=20, tm_min=6, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,6,20,BUS04
2023-05-05 20:36:00,40.764156,-111.909706,1287.2,0.0,169.0,1.0,13.66,18.04,18.0,19.33,0.4,1.1,2.4,3.2,1.0,18.11,22.4,651.5,0.0,50.9,2.04,29.0,837.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=20, tm_min=36, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,36,20,BUS04
2023-05-05 21:06:00,40.766312,-111.836731,1480.8,4.17,204.3,1.0,13.65,18.8,15.59,28.3,0.7,3.0,8.6,17.2,1.0,19.22,24.7,636.1,0.0,42.4,2.08,30.1,818.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=21, tm_min=6, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,6,21,BUS04
2023-05-05 21:36:00,40.76384,-111.9095,1286.3,0.0,169.4,1.0,13.65,18.74,17.14,23.04,0.8,2.3,4.7,8.4,1.0,19.39,23.5,651.4,0.0,35.7,2.03,30.2,837.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=21, tm_min=36, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,36,21,BUS04
2023-05-05 22:07:00,40.769337,-111.894302,1329.4,0.0,95.2,1.0,13.65,18.82,16.65,24.1,0.6,1.5,2.8,3.7,1.0,19.72,23.0,650.1,0.0,46.7,2.05,30.4,835.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=22, tm_min=7, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,7,22,BUS04
2023-05-05 22:37:00,40.767193,-111.865707,1347.4,0.0,249.8,1.0,13.7,17.74,15.81,25.22,0.4,1.1,2.4,2.8,1.0,19.22,24.1,646.9,0.0,47.3,2.05,29.9,831.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=22, tm_min=37, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,37,22,BUS04
2023-05-05 23:07:00,40.763561,-111.909431,1291.9,0.0,162.9,1.0,13.7,17.65,15.97,25.24,0.4,1.2,2.2,3.0,1.0,18.78,24.2,651.3,0.0,32.7,2.04,29.4,837.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=23, tm_min=7, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,7,23,BUS04
2023-05-05 23:37:00,40.770214,-111.839294,1497.5,0.0,139.8,1.0,13.72,17.11,14.09,29.17,0.7,2.9,8.4,13.9,1.0,18.39,25.2,636.1,0.0,48.0,2.07,29.1,817.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=5, tm_hour=23, tm_min=37, tm_sec=0, tm_wday=4, tm_yday=125, tm_isdst=-1)",2023-05-05,2023,5,125,5,37,23,BUS04
2023-05-06 00:07:00,40.764553,-111.909851,1295.5,4.73,179.3,1.0,13.76,16.16,14.37,31.16,1.1,4.5,9.5,14.5,1.0,17.5,27.9,651.5,0.0,31.1,2.03,28.3,837.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=0, tm_min=7, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,7,0,BUS04
2023-05-06 00:37:00,40.769253,-111.888565,1328.3,0.0,100.6,1.0,13.75,15.9,14.11,33.16,2.2,6.0,11.3,14.7,1.0,17.11,29.1,649.4,0.0,44.5,2.04,27.8,834.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=0, tm_min=37, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,37,0,BUS04
2023-05-06 01:07:00,40.767097,-111.88942,1355.7,0.0,263.1,1.0,13.79,14.78,12.54,40.56,1.1,3.7,8.0,11.3,1.0,16.78,30.2,649.6,0.0,48.9,2.05,27.1,835.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=1, tm_min=7, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,7,1,BUS04
2023-05-06 01:39:00,40.761578,-111.910606,1287.9,0.0,139.8,1.0,13.77,14.58,12.78,41.43,0.4,1.2,2.5,3.0,1.0,16.39,29.4,651.8,0.0,46.2,2.03,26.1,837.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=1, tm_min=39, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,39,1,BUS04
2023-05-06 02:09:00,40.761501,-111.910553,1258.8,0.0,204.5,1.0,13.74,14.96,14.07,36.67,0.7,2.0,4.0,5.3,1.0,16.39,29.8,651.7,0.0,44.3,2.02,26.5,837.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=2, tm_min=9, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,9,2,BUS04
2023-05-06 04:24:00,40.761662,-111.910439,1273.8,0.0,213.6,1.0,13.77,13.65,11.63,47.93,0.5,1.2,2.1,2.9,1.0,14.78,29.6,652.6,0.0,44.4,1.96,22.0,838.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=4, tm_min=24, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,24,4,BUS04
2023-05-06 04:54:00,40.761475,-111.910477,1271.8,0.0,213.6,1.0,13.82,13.61,11.86,46.15,0.5,1.2,2.0,2.3,1.0,15.39,27.2,652.6,0.0,42.7,2.0,24.6,838.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=4, tm_min=54, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,54,4,BUS04
2023-05-06 06:57:00,40.761662,-111.910408,1273.4,0.0,157.0,1.0,13.82,12.71,10.9,54.96,0.3,0.6,1.1,1.6,1.0,14.39,28.1,653.1,0.0,39.2,2.0,22.1,839.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=6, tm_min=57, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,57,6,BUS04
2023-05-06 08:14:00,40.761677,-111.910583,1277.0,0.0,0.0,1.0,13.8,12.74,10.92,50.04,0.3,0.7,1.2,1.6,1.0,13.22,28.7,653.2,0.0,46.4,1.95,18.6,839.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=8, tm_min=14, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,14,8,BUS04
2023-05-06 08:44:00,40.761562,-111.910583,1259.3,0.0,220.7,1.0,13.8,12.7,10.36,52.02,0.3,0.7,1.2,1.2,1.0,14.5,29.8,653.2,0.0,43.9,2.0,23.2,839.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=8, tm_min=44, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,44,8,BUS04
2023-05-06 13:51:00,40.761475,-111.910583,1258.4,0.0,221.7,1.0,13.85,11.65,11.16,47.03,0.8,1.4,2.1,2.7,1.0,11.72,27.4,653.5,0.0,27.7,1.96,18.6,839.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=13, tm_min=51, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,51,13,BUS04
2023-05-06 14:21:00,40.761688,-111.910561,1276.6,0.0,40.4,1.0,13.79,13.4,11.93,44.29,0.9,2.3,4.8,6.0,1.0,14.11,26.9,653.5,0.0,31.8,1.97,23.2,839.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=14, tm_min=21, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,21,14,BUS04
2023-05-06 15:39:00,40.761555,-111.910614,1243.0,0.0,289.4,1.0,13.79,14.35,13.26,37.43,0.5,0.9,1.5,1.6,1.0,14.89,26.2,653.5,0.0,36.1,2.01,23.6,839.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=15, tm_min=39, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,39,15,BUS04
2023-05-06 17:43:00,40.761665,-111.910416,1266.6,0.0,182.3,1.0,13.75,15.6,15.21,28.47,0.3,0.7,1.3,1.6,1.0,14.89,29.3,653.2,0.0,43.3,1.98,21.9,839.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=17, tm_min=43, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,43,17,BUS04
2023-05-06 18:13:00,40.761639,-111.910538,1266.1,0.0,260.9,1.0,13.73,16.41,15.57,26.84,0.3,0.6,0.8,1.2,1.0,16.28,27.5,653.0,0.0,44.8,2.02,26.4,839.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=18, tm_min=13, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,13,18,BUS04
2023-05-06 21:02:00,40.761406,-111.910439,1257.8,0.0,193.7,1.0,13.72,16.33,15.36,30.42,0.5,0.9,1.5,2.2,1.0,16.39,28.3,652.1,0.0,47.7,2.0,24.9,838.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=21, tm_min=2, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,2,21,BUS04
2023-05-06 22:20:00,40.76149,-111.910652,1292.2,0.0,170.4,1.0,13.75,16.32,14.48,41.69,0.8,5.5,19.9,40.4,1.0,16.22,27.7,652.4,0.0,44.8,1.97,21.4,838.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=22, tm_min=20, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,20,22,BUS04
2023-05-06 22:50:00,40.761627,-111.910423,1257.9,0.0,122.5,1.0,13.76,15.19,12.53,52.22,0.5,1.0,2.0,2.4,1.0,17.11,28.4,652.9,0.0,45.2,2.02,26.0,839.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=6, tm_hour=22, tm_min=50, tm_sec=0, tm_wday=5, tm_yday=126, tm_isdst=-1)",2023-05-06,2023,5,126,6,50,22,BUS04
2023-05-07 00:08:00,40.761673,-111.910538,1252.7,0.0,0.0,1.0,13.76,14.28,12.9,48.78,0.4,0.8,1.1,1.2,1.0,15.72,27.7,652.1,0.0,45.3,1.99,22.5,837.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=7, tm_hour=0, tm_min=8, tm_sec=0, tm_wday=6, tm_yday=127, tm_isdst=-1)",2023-05-07,2023,5,127,7,8,0,BUS04
2023-05-07 00:38:00,40.761532,-111.9105,1242.3,0.0,185.7,1.0,13.75,14.94,13.81,42.66,0.4,0.9,1.5,1.8,1.0,16.5,27.7,652.1,0.0,21.3,2.02,25.6,838.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=7, tm_hour=0, tm_min=38, tm_sec=0, tm_wday=6, tm_yday=127, tm_isdst=-1)",2023-05-07,2023,5,127,7,38,0,BUS04
2023-05-07 01:56:00,40.761719,-111.91069,1243.8,0.0,355.5,1.0,13.76,13.69,10.58,70.43,0.6,1.2,1.7,1.9,1.0,16.22,28.3,653.6,0.0,40.7,2.01,24.0,839.7,1.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=7, tm_hour=1, tm_min=56, tm_sec=0, tm_wday=6, tm_yday=127, tm_isdst=-1)",2023-05-07,2023,5,127,7,56,1,BUS04
2023-05-07 03:13:00,40.761646,-111.910614,1312.1,0.0,18.3,1.0,13.8,12.44,10.36,69.91,0.8,1.6,2.7,3.7,1.0,13.89,28.9,653.9,0.0,32.1,1.95,19.1,840.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=7, tm_hour=3, tm_min=13, tm_sec=0, tm_wday=6, tm_yday=127, tm_isdst=-1)",2023-05-07,2023,5,127,7,13,3,BUS04
2023-05-07 03:43:00,40.761574,-111.910393,1294.1,0.0,108.4,1.0,13.8,12.37,10.19,69.86,0.8,1.5,2.0,2.2,1.0,15.22,29.1,653.9,0.0,42.8,2.0,23.1,840.6,1.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=7, tm_hour=3, tm_min=43, tm_sec=0, tm_wday=6, tm_yday=127, tm_isdst=-1)",2023-05-07,2023,5,127,7,43,3,BUS04
2023-05-07 05:01:00,40.761543,-111.91066,1258.8,0.0,145.8,1.0,13.8,12.03,10.19,67.39,1.2,1.8,2.5,2.8,1.0,14.22,31.1,654.0,0.0,28.4,1.98,21.1,840.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=7, tm_hour=5, tm_min=1, tm_sec=0, tm_wday=6, tm_yday=127, tm_isdst=-1)",2023-05-07,2023,5,127,7,1,5,BUS04
2023-05-07 07:51:00,40.761734,-111.910561,1262.9,0.0,18.6,1.0,13.89,11.06,9.45,63.57,7.1,8.7,10.7,12.7,1.0,10.11,46.0,654.2,0.0,20.9,1.89,13.5,840.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=7, tm_hour=7, tm_min=51, tm_sec=0, tm_wday=6, tm_yday=127, tm_isdst=-1)",2023-05-07,2023,5,127,7,51,7,BUS04
2023-05-07 08:21:00,40.761623,-111.910393,1259.0,0.0,180.4,1.0,13.88,11.1,9.28,62.22,33.7,38.9,41.3,42.0,1.0,13.0,29.2,654.1,0.0,20.4,1.97,20.8,840.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=7, tm_hour=8, tm_min=21, tm_sec=0, tm_wday=6, tm_yday=127, tm_isdst=-1)",2023-05-07,2023,5,127,7,21,8,BUS04
2023-05-07 09:38:00,40.761082,-111.910469,1219.9,0.0,200.4,1.0,13.88,10.96,8.9,62.81,4.8,5.8,7.1,7.4,1.0,12.22,28.6,654.0,0.0,8.6,1.95,18.1,840.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=7, tm_hour=9, tm_min=38, tm_sec=0, tm_wday=6, tm_yday=127, tm_isdst=-1)",2023-05-07,2023,5,127,7,38,9,BUS04
2023-05-07 10:08:00,40.761562,-111.910583,1261.4,0.0,306.7,1.0,13.88,10.91,9.09,61.38,4.7,5.6,6.5,7.5,1.0,13.28,30.2,654.2,0.0,19.2,2.01,21.8,840.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=7, tm_hour=10, tm_min=8, tm_sec=0, tm_wday=6, tm_yday=127, tm_isdst=-1)",2023-05-07,2023,5,127,7,8,10,BUS04
2023-05-07 11:27:00,40.761585,-111.910522,1276.5,0.0,256.4,1.0,13.89,10.51,8.46,62.33,1.6,2.2,3.1,3.6,1.0,12.5,29.0,654.4,0.0,23.3,1.97,19.9,840.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=7, tm_hour=11, tm_min=27, tm_sec=0, tm_wday=6, tm_yday=127, tm_isdst=-1)",2023-05-07,2023,5,127,7,27,11,BUS04
2023-05-07 13:31:00,40.761517,-111.910599,1250.8,0.0,228.3,1.0,13.86,10.43,9.04,57.98,0.7,1.3,2.0,2.3,1.0,10.0,32.6,655.1,0.0,28.8,1.9,14.3,841.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=7, tm_hour=13, tm_min=31, tm_sec=0, tm_wday=6, tm_yday=127, tm_isdst=-1)",2023-05-07,2023,5,127,7,31,13,BUS04
