Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,Battery_Voltage_volts,Train_Box_Temperature_degC,Train_Top_Temperature_degC,Train_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID
2023-05-01 00:10:00,40.542759,-112.012802,1465.3,13.12,35.71,27.85,10.57,3.0,2.0,31.39,6.0,849.0,40.0,49.2,2.35,50.3,805.5,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=10, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,10,0,TRX02
2023-05-01 00:11:00,40.542759,-112.012802,1465.2,13.12,35.71,28.19,11.08,3.0,2.0,30.78,6.0,848.9,40.0,48.4,2.34,50.2,805.5,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=11, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,11,0,TRX02
2023-05-01 00:12:00,40.542755,-112.012802,1465.2,13.12,35.71,28.29,10.44,2.0,2.0,31.39,6.0,848.9,40.0,45.8,2.33,50.2,805.7,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=12, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,12,0,TRX02
2023-05-01 00:13:00,40.542759,-112.012794,1465.1,13.12,35.75,28.26,10.27,3.0,2.0,31.11,6.0,849.1,40.0,51.3,2.33,50.2,805.4,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=13, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,13,0,TRX02
2023-05-01 00:14:00,40.542759,-112.012794,1465.0,13.12,35.8,28.29,10.94,2.0,2.0,30.72,6.0,848.9,40.0,51.9,2.33,50.2,805.6,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=14, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,14,0,TRX02
2023-05-01 00:15:00,40.542759,-112.012794,1464.9,13.12,35.8,28.09,10.54,3.0,2.0,30.11,6.0,848.8,40.0,50.9,2.34,50.2,805.6,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=15, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,15,0,TRX02
2023-05-01 00:16:00,40.542759,-112.012794,1464.8,13.12,35.8,27.88,10.94,3.0,2.0,30.22,6.0,848.9,40.0,50.8,2.34,50.2,805.6,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=16, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,16,0,TRX02
2023-05-01 00:17:00,40.542763,-112.012794,1464.9,13.12,35.8,27.92,10.81,3.0,2.0,30.11,6.0,849.1,40.0,52.5,2.34,50.1,805.5,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=17, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,17,0,TRX02
2023-05-01 00:18:00,40.542763,-112.012794,1465.1,13.12,35.84,27.95,11.35,2.0,2.0,29.72,6.0,849.0,40.0,51.9,2.33,50.1,805.3,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=18, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,18,0,TRX02
2023-05-01 00:19:00,40.542763,-112.012794,1465.3,13.12,35.84,27.95,11.48,3.0,2.0,30.11,6.0,849.0,40.0,48.3,2.35,50.1,805.5,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=19, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,19,0,TRX02
2023-05-01 00:20:00,40.542763,-112.012794,1465.6,13.12,35.84,27.99,11.04,3.0,2.0,29.61,6.0,849.0,40.0,54.1,2.35,50.1,805.5,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=20, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,20,0,TRX02
2023-05-01 00:21:00,40.542763,-112.012794,1465.9,13.11,35.84,27.75,10.74,2.0,2.0,29.22,6.0,848.8,40.0,55.2,2.34,50.1,805.4,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=21, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,21,0,TRX02
2023-05-01 00:22:00,40.542767,-112.012794,1466.2,13.12,35.84,27.68,10.44,4.0,2.0,28.61,6.0,849.1,40.0,53.4,2.35,50.1,805.5,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=22, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,22,0,TRX02
2023-05-01 00:23:00,40.542767,-112.012802,1466.5,13.12,35.75,27.58,11.18,2.0,2.0,29.28,6.0,848.8,40.0,51.1,2.34,50.1,805.5,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=23, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,23,0,TRX02
2023-05-01 00:24:00,40.542767,-112.012802,1466.7,13.12,35.75,27.55,11.08,3.0,2.0,29.11,6.0,849.1,40.0,51.3,2.34,50.1,805.5,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=24, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,24,0,TRX02
2023-05-01 00:25:00,40.54277,-112.012802,1467.0,13.11,35.71,27.58,10.81,2.0,2.0,29.28,6.0,848.8,40.0,51.9,2.34,50.1,805.6,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=25, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,25,0,TRX02
2023-05-01 00:26:00,40.54277,-112.01281,1467.2,13.12,35.68,27.38,10.91,2.0,2.0,28.72,6.0,848.9,40.0,49.2,2.35,50.1,805.5,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=26, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,26,0,TRX02
2023-05-01 00:27:00,40.542774,-112.01281,1467.5,13.12,35.63,27.51,11.21,2.0,2.0,26.39,6.0,848.8,40.0,46.6,2.34,50.1,805.6,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=27, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,27,0,TRX02
2023-05-01 00:28:00,40.542774,-112.01281,1467.8,13.12,35.59,27.45,11.15,3.0,2.0,26.28,6.0,849.0,40.0,53.3,2.34,50.0,805.5,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=28, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,28,0,TRX02
2023-05-01 00:29:00,40.542778,-112.01281,1468.0,13.12,35.56,27.48,11.79,3.0,2.0,28.72,6.0,848.8,40.0,46.3,2.35,50.0,805.5,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=29, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,29,0,TRX02
2023-05-01 00:30:00,40.542778,-112.012817,1468.2,13.12,35.52,27.41,10.81,4.0,2.0,28.22,6.0,849.0,40.0,47.9,2.34,50.0,805.4,1,1,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=30, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,30,0,TRX02
2023-05-01 00:31:00,40.542782,-112.012817,1469.0,13.12,35.48,27.35,10.67,6.0,2.0,25.0,6.0,849.0,40.0,51.8,2.34,50.0,805.4,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=31, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,31,0,TRX02
2023-05-01 00:32:00,40.542786,-112.012825,1470.5,13.15,35.4,27.38,10.77,5.0,2.0,21.61,6.0,849.0,40.0,52.7,2.33,50.0,805.5,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=32, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,32,0,TRX02
2023-05-01 00:33:00,40.542824,-112.012856,1471.3,13.15,35.32,27.28,10.88,4.0,2.0,28.5,6.0,848.7,40.0,50.9,2.36,49.9,805.6,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=33, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,33,0,TRX02
2023-05-01 00:34:00,40.542881,-112.012886,1471.8,13.15,35.28,27.11,11.31,3.0,2.0,26.39,6.0,848.9,40.0,49.7,2.35,49.9,805.4,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=34, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,34,0,TRX02
2023-05-01 00:35:00,40.542912,-112.012917,1472.4,13.15,35.2,27.11,11.11,3.0,2.0,21.11,6.0,848.6,40.0,50.1,2.33,49.9,805.4,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=35, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,35,0,TRX02
2023-05-01 00:36:00,40.542931,-112.012939,1472.7,13.15,35.12,27.01,11.25,4.0,2.0,17.5,6.0,848.9,40.0,47.7,2.33,49.8,805.4,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=36, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,36,0,TRX02
2023-05-01 00:37:00,40.542938,-112.012955,1474.2,13.15,35.08,27.11,11.25,3.0,2.0,17.78,6.0,848.9,40.0,47.0,2.34,49.8,805.6,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=37, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,37,0,TRX02
2023-05-01 00:38:00,40.542934,-112.012962,1475.7,13.15,35.0,27.08,11.48,4.0,2.0,27.22,7.0,848.9,40.0,47.5,2.34,49.8,805.4,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=38, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,38,0,TRX02
2023-05-01 00:39:00,40.542931,-112.012962,1476.1,13.13,34.93,27.08,11.58,2.0,2.0,27.22,7.0,848.7,40.0,45.2,2.34,49.7,805.4,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=39, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,39,0,TRX02
2023-05-01 00:40:00,40.542931,-112.01297,1477.4,13.14,34.85,27.11,11.55,2.0,2.0,27.0,7.0,848.7,40.0,47.7,2.34,49.7,805.1,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=40, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,40,0,TRX02
2023-05-01 00:41:00,40.542927,-112.01297,1479.9,13.13,34.77,26.97,11.58,3.0,2.0,27.28,7.0,848.8,40.0,47.0,2.35,49.7,805.2,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=41, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,41,0,TRX02
2023-05-01 00:42:00,40.542927,-112.012978,1481.3,13.15,34.69,26.97,11.82,3.0,2.0,26.89,7.0,848.9,40.0,48.1,2.35,49.6,805.2,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=42, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,42,0,TRX02
2023-05-01 00:43:00,40.542927,-112.012985,1481.6,13.15,34.61,26.84,10.98,3.0,2.0,26.89,7.0,848.6,40.0,46.5,2.35,49.6,805.1,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=43, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,43,0,TRX02
2023-05-01 00:44:00,40.542927,-112.012985,1481.8,13.15,34.54,26.84,10.84,3.0,2.0,26.89,7.0,848.6,40.0,51.2,2.34,49.5,805.1,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=44, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,44,0,TRX02
2023-05-01 00:45:00,40.542923,-112.012985,1481.9,13.14,34.46,26.84,11.31,4.0,2.0,26.72,7.0,848.7,40.0,50.7,2.34,49.5,805.1,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=45, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,45,0,TRX02
2023-05-01 00:46:00,40.542923,-112.012985,1482.0,13.17,34.38,26.87,11.42,2.0,2.0,26.72,7.0,848.6,40.0,51.3,2.35,49.4,805.3,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=46, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,46,0,TRX02
2023-05-01 00:47:00,40.542923,-112.012985,1482.1,13.18,34.31,26.8,11.35,2.0,2.0,26.28,7.0,848.8,40.0,51.8,2.34,49.4,805.3,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=47, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,47,0,TRX02
2023-05-01 00:48:00,40.542923,-112.012985,1482.2,13.18,34.23,26.84,11.62,3.0,2.0,22.28,7.0,848.6,40.0,48.1,2.34,49.3,805.3,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=48, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,48,0,TRX02
2023-05-01 00:49:00,40.542923,-112.012993,1482.5,13.17,34.11,26.77,11.52,3.0,2.0,24.5,7.0,848.8,40.0,49.0,2.34,49.3,805.3,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=49, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,49,0,TRX02
2023-05-01 00:50:00,40.542912,-112.013,1484.7,13.18,34.04,26.53,11.96,3.0,2.0,23.61,7.0,848.6,40.0,48.8,2.35,49.2,805.5,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=50, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,50,0,TRX02
2023-05-01 00:51:00,40.542912,-112.013008,1485.1,13.17,33.96,26.47,11.92,3.0,2.0,22.11,7.0,848.6,40.0,49.9,2.34,49.2,805.3,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=51, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,51,0,TRX02
2023-05-01 00:52:00,40.542912,-112.013016,1485.3,13.17,33.89,26.5,11.79,3.0,2.0,26.28,7.0,848.7,40.0,51.4,2.35,49.1,805.3,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=52, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,52,0,TRX02
2023-05-01 00:53:00,40.542912,-112.013016,1485.4,13.17,33.81,26.53,11.79,2.0,2.0,26.39,7.0,848.6,40.0,52.0,2.33,49.1,805.3,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=53, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,53,0,TRX02
2023-05-01 00:54:00,40.542915,-112.013016,1488.4,13.17,33.7,26.47,11.69,2.0,2.0,26.28,7.0,848.6,40.0,50.3,2.34,49.0,805.4,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=54, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,54,0,TRX02
2023-05-01 00:55:00,40.542915,-112.013008,1489.9,13.18,33.62,26.4,11.69,3.0,2.0,26.5,7.0,848.5,40.0,52.7,2.33,48.9,805.3,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=55, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,55,0,TRX02
2023-05-01 00:56:00,40.542919,-112.013008,1493.3,13.17,33.55,26.5,11.79,2.0,2.0,26.5,7.0,848.6,40.0,49.2,2.33,48.9,805.2,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=56, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,56,0,TRX02
2023-05-01 00:57:00,40.542919,-112.013,1496.3,13.17,33.47,26.5,11.69,3.0,2.0,26.11,7.0,848.6,40.0,49.5,2.33,48.8,805.3,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=57, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,57,0,TRX02
2023-05-01 00:58:00,40.542919,-112.012993,1498.5,13.17,33.4,26.36,11.72,2.0,2.0,26.22,7.0,848.8,40.0,49.6,2.34,48.8,805.2,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=58, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,58,0,TRX02
2023-05-01 00:59:00,40.542919,-112.012985,1498.6,13.18,33.32,26.43,11.79,3.0,2.0,26.0,7.0,848.7,40.0,52.9,2.34,48.7,805.1,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=0, tm_min=59, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,59,0,TRX02
2023-05-01 01:00:00,40.542919,-112.012985,1498.6,13.17,33.25,26.47,11.96,2.0,2.0,20.61,8.0,848.5,40.0,46.8,2.32,48.6,805.1,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=1, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,0,1,TRX02
2023-05-01 01:01:00,40.542919,-112.012985,1498.6,13.2,33.17,26.27,11.82,2.0,2.0,26.78,8.0,848.5,40.0,51.1,2.33,48.6,805.2,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=1, tm_min=1, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,1,1,TRX02
2023-05-01 01:02:00,40.542915,-112.012985,1498.6,13.19,33.1,26.33,11.86,2.0,2.0,26.72,8.0,848.7,40.0,50.7,2.33,48.5,805.3,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=1, tm_min=2, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,2,1,TRX02
2023-05-01 01:03:00,40.542915,-112.012985,1498.6,13.2,33.03,26.33,11.82,3.0,2.0,26.72,8.0,848.5,40.0,50.0,2.34,48.4,805.3,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=1, tm_min=3, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,3,1,TRX02
2023-05-01 01:04:00,40.542915,-112.012985,1498.6,13.21,32.95,26.27,11.92,3.0,2.0,26.61,8.0,848.6,40.0,51.7,2.33,48.4,805.5,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=1, tm_min=4, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,4,1,TRX02
2023-05-01 01:05:00,40.542915,-112.012978,1498.7,13.2,32.92,26.37,12.12,2.0,2.0,26.61,8.0,848.6,40.0,49.4,2.33,48.3,805.3,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=1, tm_min=5, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,5,1,TRX02
2023-05-01 01:06:00,40.542915,-112.012978,1498.8,13.2,32.88,26.33,12.16,2.0,2.0,26.61,8.0,848.6,40.0,45.5,2.33,48.3,805.2,1,0,"time.struct_time(tm_year=2023, tm_mon=5, tm_mday=1, tm_hour=1, tm_min=6, tm_sec=0, tm_wday=0, tm_yday=121, tm_isdst=-1)",2023-05-01,2023,5,121,1,6,1,TRX02
