Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES405_PM1_Concentration_ug/m3,ES405_PM2.5_Concentration_ug/m3,ES405_PM4_Concentration_ug/m3,ES405_PM10_Concentration_ug/m3,ES405_Air_Flow_Rate_L/min,ES405_Internal_Air_Temperature_degC,ES405_Internal_Relative_Humidity_%,ES405_Internal_Air_Pressure_hpa,ES405_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2023-08-28 15:52:00,40.761639,-111.9105,1289.0,0.0,177.6,1.0,13.34,27.11,26.02,34.49,2.7,4.9,7.8,16.0,1.0,27.89,27.0,657.9,0.0,23.4,1.96,34.5,841.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=28, tm_hour=15, tm_min=52, tm_sec=0, tm_wday=0, tm_yday=240, tm_isdst=-1)",2023-08-28,2023,8,240,28,52,15,BUS05,Good,< 12.00,4.00 - 6.00
2023-08-28 16:24:00,40.761566,-111.910606,1265.0,0.0,46.2,1.0,13.34,28.3,27.63,30.06,2.2,3.8,6.5,11.3,1.0,29.5,28.5,657.9,0.0,34.7,1.98,37.0,841.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=28, tm_hour=16, tm_min=24, tm_sec=0, tm_wday=0, tm_yday=240, tm_isdst=-1)",2023-08-28,2023,8,240,28,24,16,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-28 19:49:00,40.761658,-111.910522,1279.0,0.0,191.4,1.0,13.22,32.11,33.0,22.37,1.9,3.6,6.4,12.5,1.0,31.78,26.7,657.5,0.0,67.7,1.99,38.5,840.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=28, tm_hour=19, tm_min=49, tm_sec=0, tm_wday=0, tm_yday=240, tm_isdst=-1)",2023-08-28,2023,8,240,28,49,19,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-28 20:22:00,40.771427,-111.902229,1304.9,0.0,277.4,1.0,13.13,34.41,33.46,20.29,2.1,3.1,4.7,9.2,1.0,34.28,22.9,656.1,0.0,68.3,2.03,42.6,839.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=28, tm_hour=20, tm_min=22, tm_sec=0, tm_wday=0, tm_yday=240, tm_isdst=-1)",2023-08-28,2023,8,240,28,22,20,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-28 20:52:00,40.76152,-111.910721,1287.9,0.0,29.1,1.0,13.11,35.55,34.04,18.82,1.6,3.0,5.3,10.7,1.0,36.39,20.7,657.1,0.0,59.1,2.04,44.6,839.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=28, tm_hour=20, tm_min=52, tm_sec=0, tm_wday=0, tm_yday=240, tm_isdst=-1)",2023-08-28,2023,8,240,28,52,20,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-28 21:22:00,40.761425,-111.910576,1282.8,0.0,29.1,1.0,13.08,35.72,33.96,14.83,1.3,2.3,4.1,9.1,1.0,37.28,18.7,656.9,0.0,60.2,2.04,45.1,839.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=28, tm_hour=21, tm_min=22, tm_sec=0, tm_wday=0, tm_yday=240, tm_isdst=-1)",2023-08-28,2023,8,240,28,22,21,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 06:33:00,40.761597,-111.910423,1283.5,0.0,320.5,1.0,13.4,27.95,26.2,24.36,1.6,2.6,4.2,6.5,1.0,28.78,24.7,656.4,0.0,11.4,1.96,33.1,839.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=6, tm_min=33, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,33,6,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 07:29:00,40.761551,-111.910576,1261.4,0.0,242.2,1.0,13.37,27.72,26.04,24.1,1.1,1.8,2.9,4.5,1.0,29.0,24.3,656.5,0.0,30.4,1.99,35.4,839.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=7, tm_min=29, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,29,7,BUS05,Good,< 12.00,< 2.00
2023-08-29 10:00:00,40.761646,-111.910416,1287.3,0.0,55.4,1.0,13.43,25.96,24.58,28.5,1.7,3.2,5.2,8.0,1.0,26.78,28.3,656.1,0.0,19.2,1.96,33.6,838.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=10, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,0,10,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 10:30:00,40.761536,-111.910538,1257.5,0.0,266.2,1.0,13.4,26.29,24.33,30.56,2.3,3.9,6.2,9.9,1.0,27.61,28.3,656.1,0.0,7.6,1.97,35.5,838.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=10, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,30,10,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 11:00:00,40.767044,-111.851929,1412.5,9.47,97.9,1.0,13.46,24.91,22.27,29.78,1.3,2.7,5.0,8.0,1.0,27.5,24.7,647.7,0.0,36.9,2.0,35.2,827.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=11, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,0,11,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 11:30:00,40.764015,-111.90966,1289.5,0.0,173.9,1.0,13.49,24.44,22.77,32.03,2.0,3.4,5.4,7.9,1.0,27.0,28.3,656.1,0.0,14.0,1.99,34.6,838.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=11, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,30,11,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 12:00:00,40.764931,-111.856934,1387.6,11.63,86.0,1.0,13.48,23.43,20.13,41.64,2.2,5.3,9.5,11.7,1.0,26.61,26.7,651.7,0.0,22.1,1.99,33.7,830.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=12, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,0,12,BUS05,Good,< 12.00,4.00 - 6.00
2023-08-29 12:30:00,40.764038,-111.90963,1297.1,0.0,174.0,1.0,13.51,22.92,22.13,32.22,1.8,3.0,4.6,6.9,1.0,26.11,28.2,656.3,0.0,28.3,1.96,33.1,838.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=12, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,30,12,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 13:00:00,40.766762,-111.865334,1352.3,11.37,179.1,1.0,13.52,22.46,20.28,42.12,1.7,3.7,6.9,11.1,1.0,25.5,27.6,653.0,0.0,21.8,1.96,32.6,833.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=13, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,0,13,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 13:30:00,40.769379,-111.901886,1303.6,8.18,267.9,1.0,13.52,22.57,21.8,32.14,2.7,7.2,13.4,23.0,1.0,25.5,27.4,654.8,0.0,15.0,1.96,32.6,838.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=13, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,30,13,BUS05,Good,< 12.00,6.00 - 8.00
2023-08-29 14:00:00,40.764954,-111.867653,1337.2,0.0,88.6,1.0,13.49,23.14,22.19,38.25,1.9,4.4,8.7,16.2,1.0,25.72,25.7,653.6,0.0,16.6,1.98,32.9,834.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=14, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,0,14,BUS05,Good,< 12.00,4.00 - 6.00
2023-08-29 14:30:00,40.767246,-111.888481,1321.3,9.0,271.9,1.0,13.49,23.45,23.24,32.04,2.7,4.8,8.1,14.1,1.0,26.11,26.7,654.9,0.0,20.2,1.95,33.2,836.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=14, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,30,14,BUS05,Good,< 12.00,4.00 - 6.00
2023-08-29 15:00:00,40.765083,-111.902664,1304.5,6.17,79.0,1.0,13.43,25.39,26.6,28.13,2.2,5.3,10.2,20.6,1.0,26.72,28.6,656.5,0.0,25.5,1.96,34.5,838.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=15, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,0,15,BUS05,Good,< 12.00,4.00 - 6.00
2023-08-29 15:30:00,40.768612,-111.840408,1480.4,0.0,319.1,1.0,13.37,26.6,27.94,19.6,1.5,2.7,5.5,12.1,1.0,28.11,23.2,642.1,0.0,44.9,2.0,36.0,820.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=15, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,30,15,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 16:00:00,40.764507,-111.909927,1298.2,0.0,162.3,1.0,13.34,28.29,28.81,21.56,1.5,3.0,5.2,9.1,1.0,29.22,24.7,656.3,0.0,35.5,2.0,37.4,838.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=16, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,0,16,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 16:30:00,40.764938,-111.870201,1332.3,1.03,93.8,1.0,13.27,30.42,28.89,25.82,1.9,4.2,8.2,16.0,1.0,30.89,26.2,653.1,0.0,35.0,2.01,39.5,834.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=16, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,30,16,BUS05,Good,< 12.00,4.00 - 6.00
2023-08-29 17:00:00,40.767281,-111.882324,1315.3,6.28,269.7,1.0,13.24,31.22,29.89,23.15,1.5,2.9,5.3,11.1,1.0,32.28,24.2,654.0,0.0,41.7,2.02,40.5,836.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=17, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,0,17,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 17:30:00,40.763157,-111.909172,1295.7,0.0,121.8,1.0,13.16,33.52,33.08,16.53,1.2,2.0,3.1,6.1,1.0,33.78,20.1,656.0,0.0,47.2,2.04,42.2,838.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=17, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,30,17,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 18:00:00,40.769722,-111.844925,1463.2,13.17,359.5,1.0,13.13,34.22,31.11,20.7,1.2,2.1,3.8,9.1,1.0,35.39,20.6,642.3,0.0,59.2,2.06,43.6,821.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=18, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,0,18,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 18:30:00,40.763554,-111.909409,1301.7,0.0,163.7,1.0,13.11,35.55,34.45,17.46,1.5,2.8,5.4,13.1,1.0,36.5,20.0,655.6,0.0,59.2,2.06,44.5,837.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=18, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,30,18,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 19:00:00,40.767101,-111.877281,1331.7,2.88,94.9,1.0,13.05,36.7,33.76,16.99,1.8,3.3,6.0,10.1,1.0,38.0,18.1,653.6,0.0,58.1,2.07,45.9,833.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=19, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,0,19,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 19:30:00,40.767254,-111.890587,1308.6,0.0,261.2,1.0,13.05,36.95,34.75,14.98,1.2,2.2,3.9,7.3,1.0,38.72,17.1,652.9,0.0,56.2,2.1,46.2,836.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=19, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,30,19,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 20:00:00,40.764252,-111.909721,1292.3,5.66,134.0,1.0,13.05,38.38,36.93,10.32,0.9,1.5,2.9,5.9,1.0,39.78,14.0,654.3,0.0,43.1,2.07,47.3,835.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=20, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,0,20,BUS05,Good,< 12.00,< 2.00
2023-08-29 20:30:00,40.771004,-111.844994,1460.1,6.17,302.9,1.0,13.02,38.45,34.73,11.62,0.8,1.4,2.6,4.0,1.0,40.72,13.5,641.3,0.0,45.9,2.1,47.9,818.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=20, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,30,20,BUS05,Good,< 12.00,< 2.00
2023-08-29 21:00:00,40.763615,-111.909409,1287.1,0.0,156.7,1.0,13.03,39.41,36.81,10.43,0.9,1.8,3.3,7.2,1.0,41.28,13.2,653.7,0.0,49.6,2.06,48.5,834.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=21, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,0,21,BUS05,Good,< 12.00,< 2.00
2023-08-29 21:30:00,40.767166,-111.878586,1317.7,10.49,90.4,1.0,13.03,39.59,35.84,12.03,1.4,2.1,3.2,6.9,1.0,42.22,13.4,651.4,0.0,46.1,2.09,49.0,830.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=21, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,30,21,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-29 22:00:00,40.767185,-111.876488,1336.3,0.0,272.4,1.0,13.02,39.24,36.99,11.22,1.0,1.9,3.1,5.9,1.0,42.11,13.9,649.6,0.0,44.6,2.09,48.7,829.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=22, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,0,22,BUS05,Good,< 12.00,< 2.00
2023-08-29 22:48:00,40.761581,-111.910599,1261.3,0.0,0.0,1.0,13.03,39.42,36.87,11.77,1.1,1.9,3.2,5.1,1.0,42.22,13.8,652.2,0.0,49.2,2.09,48.5,832.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=22, tm_min=48, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,48,22,BUS05,Good,< 12.00,< 2.00
2023-08-29 23:18:00,40.761463,-111.910614,1259.7,0.0,231.8,1.0,13.02,39.03,36.57,12.11,1.0,1.6,2.7,4.5,1.0,42.0,14.0,651.9,0.0,49.3,2.08,48.5,831.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=29, tm_hour=23, tm_min=18, tm_sec=0, tm_wday=1, tm_yday=241, tm_isdst=-1)",2023-08-29,2023,8,241,29,18,23,BUS05,Good,< 12.00,< 2.00
2023-08-30 01:22:00,40.761368,-111.910591,1239.9,0.0,167.8,1.0,13.08,36.91,35.86,13.01,1.6,2.9,4.7,8.0,1.0,38.61,16.2,651.0,0.0,36.0,2.03,41.7,831.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=1, tm_min=22, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,22,1,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-30 03:26:00,40.761597,-111.910568,1293.8,0.0,343.5,1.0,13.18,34.98,33.2,16.27,1.3,2.5,4.7,9.2,1.0,36.28,18.2,651.6,0.0,27.3,1.98,37.4,831.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=3, tm_min=26, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,26,3,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-30 03:56:00,40.76157,-111.910522,1260.7,0.0,343.5,1.0,13.13,34.68,32.73,16.93,1.5,2.8,5.0,9.3,1.0,36.72,18.2,652.0,0.0,21.3,2.05,43.0,832.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=3, tm_min=56, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,56,3,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-30 04:26:00,40.761612,-111.910484,1256.9,0.0,343.5,1.0,13.13,34.37,32.05,17.71,2.1,4.4,7.9,14.0,1.0,36.78,18.3,652.1,0.0,19.9,2.06,43.7,832.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=4, tm_min=26, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,26,4,BUS05,Good,< 12.00,4.00 - 6.00
2023-08-30 04:56:00,40.761559,-111.910545,1266.7,0.0,343.5,1.0,13.13,34.09,32.5,14.11,1.6,4.1,6.4,10.3,1.0,36.61,16.5,652.6,0.0,15.7,2.06,43.6,833.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=4, tm_min=56, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,56,4,BUS05,Good,< 12.00,4.00 - 6.00
2023-08-30 05:26:00,40.761497,-111.910561,1252.4,0.0,343.5,1.0,13.16,33.7,30.92,14.79,0.8,1.9,3.7,6.0,1.0,36.5,15.8,653.1,0.0,33.5,2.05,43.4,833.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=5, tm_min=26, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,26,5,BUS05,Good,< 12.00,< 2.00
2023-08-30 05:56:00,40.761604,-111.9105,1272.7,0.0,269.0,1.0,13.19,32.93,29.99,16.06,0.8,1.7,3.3,7.1,1.0,35.89,16.4,653.5,0.0,35.7,2.05,42.7,834.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=5, tm_min=56, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,56,5,BUS05,Good,< 12.00,< 2.00
2023-08-30 06:26:00,40.761543,-111.910408,1279.0,0.0,269.0,1.0,13.22,32.19,29.95,19.54,1.4,3.1,5.9,11.2,1.0,35.22,18.9,653.7,0.0,35.2,2.04,42.0,834.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=6, tm_min=26, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,26,6,BUS05,Good,< 12.00,2.00 - 4.00
2023-08-30 11:58:00,40.761608,-111.910477,1280.9,0.0,267.3,1.0,13.52,23.92,21.46,30.87,5.1,8.1,13.4,22.6,1.0,25.11,28.0,655.4,0.0,6.9,1.94,31.4,837.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=11, tm_min=58, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,58,11,BUS05,Good,< 12.00,8.00 - 10.00
2023-08-30 12:28:00,40.763153,-111.909203,1304.0,1.9,125.6,1.0,13.51,23.43,20.43,29.82,9.9,13.7,20.5,32.7,1.0,25.5,25.8,655.6,0.0,28.4,1.96,33.2,837.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=12, tm_min=28, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,28,12,BUS05,Moderate,12.00 - 35.50,12.00 - 20.00
2023-08-30 12:58:00,40.770103,-111.842331,1469.6,7.15,319.1,1.0,13.58,21.37,18.94,32.54,7.5,10.9,16.6,26.4,1.0,24.78,26.1,641.8,0.0,28.2,1.99,32.1,820.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=12, tm_min=58, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,58,12,BUS05,Good,< 12.00,10.00 - 12.00
2023-08-30 13:28:00,40.76387,-111.909004,1292.4,3.76,16.2,1.0,13.61,20.34,19.0,38.95,8.9,13.2,20.3,35.8,1.0,23.89,26.1,656.0,0.0,3.1,1.95,30.8,838.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=13, tm_min=28, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,28,13,BUS05,Moderate,12.00 - 35.50,12.00 - 20.00
2023-08-30 13:58:00,40.766666,-111.837929,1475.5,9.31,316.9,1.0,13.63,20.01,18.84,35.4,11.0,19.5,33.8,58.6,1.0,23.28,27.7,641.1,0.0,27.6,1.97,30.3,820.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=13, tm_min=58, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,58,13,BUS05,Moderate,12.00 - 35.50,12.00 - 20.00
2023-08-30 14:28:00,40.764664,-111.909569,1293.2,0.0,328.5,1.0,13.6,20.57,21.06,33.19,18.2,21.9,27.0,37.5,1.0,23.39,28.4,656.4,0.0,19.2,1.94,30.4,838.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=14, tm_min=28, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,28,14,BUS05,Moderate,12.00 - 35.50,20.00 - 28.00
2023-08-30 14:58:00,40.766987,-111.871117,1347.6,9.41,164.7,1.0,13.55,21.87,21.63,33.6,12.6,16.2,22.0,34.1,1.0,24.11,27.3,653.8,0.0,20.9,1.95,31.4,833.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=14, tm_min=58, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,58,14,BUS05,Moderate,12.00 - 35.50,12.00 - 20.00
2023-08-30 15:28:00,40.767113,-111.88942,1352.5,0.0,275.3,1.0,13.52,22.69,22.04,30.21,18.7,22.5,27.5,37.4,1.0,24.72,28.5,654.7,0.0,23.4,1.97,32.4,836.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=15, tm_min=28, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,28,15,BUS05,Moderate,12.00 - 35.50,20.00 - 28.00
2023-08-30 15:58:00,40.763489,-111.909058,1297.3,4.53,355.4,1.0,13.46,24.94,26.23,21.56,16.8,19.2,23.1,29.4,1.0,25.5,25.7,656.4,0.0,40.8,1.98,33.9,838.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=15, tm_min=58, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,58,15,BUS05,Moderate,12.00 - 35.50,12.00 - 20.00
2023-08-30 16:28:00,40.770168,-111.83931,1495.2,0.0,143.2,1.0,13.42,25.56,23.23,30.0,28.7,32.1,37.3,50.0,1.0,26.72,27.8,641.5,0.0,32.5,2.02,35.2,818.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=16, tm_min=28, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,28,16,BUS05,Moderate,12.00 - 35.50,28.00 - 35.50
2023-08-30 16:58:00,40.764523,-111.909927,1296.8,0.0,165.7,1.0,13.4,26.6,25.73,23.81,21.4,24.6,29.4,40.2,1.0,27.5,25.3,656.5,0.0,35.3,1.99,36.0,838.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=16, tm_min=58, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,58,16,BUS05,Moderate,12.00 - 35.50,20.00 - 28.00
2023-08-30 17:28:00,40.767212,-111.877281,1335.5,0.0,78.7,1.0,13.34,28.56,25.85,25.25,22.8,26.3,31.4,41.8,1.0,29.11,24.2,654.4,0.0,35.2,2.02,37.7,834.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=30, tm_hour=17, tm_min=28, tm_sec=0, tm_wday=2, tm_yday=242, tm_isdst=-1)",2023-08-30,2023,8,242,30,28,17,BUS05,Moderate,12.00 - 35.50,20.00 - 28.00
