Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,Battery_Voltage_volts,Train_Box_Temperature_degC,Train_Top_Relative_Humidity_%,Train_Top_Temperature_degC,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2022-08-01 00:29:02,40.542561,-112.012657,1472.6,13.01,44.34,16.01,35.56,4.0,2.0,36.39,11.0,855.8,0.0,51.4,1.82,60.1,816.6,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=29, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,29,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:30:02,40.542557,-112.012657,1472.7,13.02,44.23,15.61,35.29,4.0,2.0,30.78,11.0,855.8,0.0,52.5,1.85,60.0,816.6,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=30, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,30,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:31:02,40.542557,-112.012657,1472.9,13.0,44.18,15.81,35.49,4.0,2.0,36.22,11.0,855.9,0.0,52.7,1.83,59.9,816.6,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=31, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,31,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:32:02,40.542557,-112.012657,1472.9,13.01,44.13,15.61,35.26,4.0,2.0,34.28,11.0,855.8,0.0,52.6,1.83,59.9,816.7,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=32, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,32,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:33:02,40.542557,-112.012657,1473.0,13.01,44.02,15.0,35.16,4.0,2.0,36.22,10.0,856.0,0.0,51.7,1.82,59.8,816.6,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=33, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,33,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:34:02,40.542557,-112.01265,1473.1,13.02,43.97,15.34,35.16,3.0,2.0,36.11,10.0,855.9,0.0,54.3,1.83,59.7,816.7,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=34, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,34,0,TRX02,Good,< 12.00,2.00 - 4.00
2022-08-01 00:35:02,40.542557,-112.012657,1473.3,13.01,43.87,15.3,35.16,4.0,2.0,33.89,11.0,855.8,0.0,43.4,1.82,59.7,816.7,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=35, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,35,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:36:02,40.542557,-112.01265,1473.4,13.01,43.81,15.34,35.09,4.0,2.0,27.89,11.0,855.7,0.0,51.9,1.82,59.6,816.7,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=36, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,36,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:37:02,40.542557,-112.012657,1473.6,13.01,43.71,15.81,34.99,4.0,2.0,32.89,11.0,855.7,0.0,47.6,1.83,59.6,816.7,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=37, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,37,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:38:02,40.542553,-112.01265,1473.8,13.02,43.66,15.34,34.99,3.0,2.0,32.89,11.0,856.0,0.0,53.5,1.83,59.5,816.6,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=38, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,38,0,TRX02,Good,< 12.00,2.00 - 4.00
2022-08-01 00:39:02,40.542553,-112.01265,1473.9,13.01,43.61,15.94,34.95,4.0,2.0,26.78,11.0,856.0,0.0,47.9,1.83,59.4,816.6,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=39, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,39,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:40:02,40.542557,-112.01265,1473.9,13.02,43.51,15.77,34.68,3.0,2.0,35.89,11.0,855.7,0.0,56.4,1.82,59.4,816.7,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=40, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,40,0,TRX02,Good,< 12.00,2.00 - 4.00
2022-08-01 00:41:02,40.542557,-112.01265,1473.9,13.01,43.45,15.47,34.75,4.0,2.0,34.11,11.0,855.9,0.0,50.2,1.82,59.3,816.7,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=41, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,41,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:42:02,40.542557,-112.012657,1473.9,13.01,43.4,15.88,34.75,3.0,2.0,35.22,11.0,855.7,0.0,49.7,1.83,59.2,816.7,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=42, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,42,0,TRX02,Good,< 12.00,2.00 - 4.00
2022-08-01 00:43:02,40.542557,-112.012657,1474.1,13.01,43.3,15.81,34.75,4.0,2.0,30.78,11.0,855.7,0.0,47.3,1.83,59.2,816.7,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=43, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,43,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:44:02,40.542557,-112.012657,1474.2,13.01,43.25,15.27,34.92,4.0,2.0,35.39,11.0,855.9,0.0,50.6,1.83,59.1,816.7,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=44, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,44,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:45:02,40.542557,-112.012657,1474.3,13.0,43.2,16.01,34.92,3.0,2.0,34.89,11.0,855.6,0.0,54.5,1.81,59.1,816.7,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=45, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,45,0,TRX02,Good,< 12.00,2.00 - 4.00
2022-08-01 00:46:02,40.542557,-112.012657,1474.4,13.01,43.2,15.64,35.09,3.0,2.0,36.11,11.0,855.7,0.0,56.7,1.81,59.0,816.7,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=46, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,46,0,TRX02,Good,< 12.00,2.00 - 4.00
2022-08-01 00:47:02,40.542557,-112.012665,1474.5,13.01,43.15,15.91,34.95,3.0,2.0,35.22,11.0,855.7,0.0,51.2,1.83,58.9,816.7,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=47, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,47,0,TRX02,Good,< 12.00,2.00 - 4.00
2022-08-01 00:48:02,40.542557,-112.012665,1474.5,13.02,43.1,15.71,34.99,4.0,2.0,34.5,11.0,855.7,0.0,52.8,1.82,58.9,816.7,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=48, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,48,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:49:02,40.542553,-112.012665,1474.5,13.01,43.05,15.94,35.02,4.0,2.0,33.28,11.0,855.8,0.0,53.8,1.81,58.8,816.7,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=49, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,49,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:50:02,40.542557,-112.012665,1474.5,13.01,43.0,15.88,34.95,4.0,2.0,33.72,11.0,855.9,0.0,54.7,1.82,58.7,816.8,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=50, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,50,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:51:02,40.542557,-112.012665,1474.6,13.01,42.95,15.5,34.92,4.0,2.0,35.22,11.0,855.6,0.0,59.7,1.85,58.7,816.8,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=51, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,51,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:52:02,40.542557,-112.012672,1474.7,13.01,42.9,15.91,34.82,4.0,2.0,35.89,11.0,855.8,0.0,61.3,1.83,58.6,816.8,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=52, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,52,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:53:02,40.542557,-112.012672,1474.8,13.01,42.85,15.61,34.68,4.0,2.0,29.39,11.0,855.6,0.0,52.7,1.81,58.6,816.8,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=53, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,53,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:54:02,40.542557,-112.012672,1474.8,13.0,42.8,16.01,34.68,4.0,2.0,22.28,11.0,855.9,0.0,53.9,1.83,58.5,816.8,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=54, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,54,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:55:02,40.542557,-112.012672,1474.9,13.01,42.75,16.21,34.72,4.0,2.0,35.5,11.0,855.7,0.0,51.5,1.83,58.5,816.8,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=55, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,55,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:56:02,40.542557,-112.012672,1475.0,13.01,42.7,15.88,34.65,3.0,2.0,35.5,11.0,855.8,0.0,48.8,1.81,58.4,816.8,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=56, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,56,0,TRX02,Good,< 12.00,2.00 - 4.00
2022-08-01 00:57:02,40.542557,-112.012672,1475.1,13.01,42.65,16.28,34.75,3.0,2.0,35.28,11.0,855.9,0.0,53.5,1.81,58.4,816.8,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=57, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,57,0,TRX02,Good,< 12.00,2.00 - 4.00
2022-08-01 00:58:02,40.542557,-112.012672,1475.2,13.0,42.6,16.65,34.62,4.0,2.0,30.11,11.0,855.6,0.0,49.1,1.81,58.3,816.8,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=58, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,58,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 00:59:02,40.542557,-112.012672,1475.2,13.02,42.55,16.28,34.75,4.0,2.0,33.11,11.0,855.5,0.0,49.3,1.83,58.3,816.8,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=0, tm_min=59, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,59,0,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 01:00:02,40.542557,-112.012665,1475.3,13.01,42.5,16.72,34.65,4.0,2.0,33.61,12.0,855.7,0.0,51.2,1.83,58.2,816.8,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=1, tm_min=0, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,0,1,TRX02,Good,< 12.00,4.00 - 6.00
2022-08-01 01:01:02,40.542553,-112.012665,1475.4,13.01,42.4,15.98,34.68,3.0,2.0,34.61,11.0,855.6,0.0,51.6,1.82,58.1,816.8,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=1, tm_hour=1, tm_min=1, tm_sec=2, tm_wday=0, tm_yday=213, tm_isdst=-1)",2022-08-01,2022,8,213,1,1,1,TRX02,Good,< 12.00,2.00 - 4.00
