Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID
2023-02-01 00:00:00,40.765709,-111.909706,1292.1,-9999.0,-9999.0,-9999.0,13.95,4.95,-5.74,45.95,6.0,2.0,0.28,16.0,883.8,0.0,17.5,1.76,23.3,842.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,0,0,BUS01
2023-02-01 00:02:30,40.765717,-111.909721,1290.3,-9999.0,-9999.0,-9999.0,13.95,4.8,-5.73,46.19,5.0,2.0,0.22,16.0,883.8,0.0,19.3,1.75,23.1,842.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=2, tm_sec=30, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,2,0,BUS01
2023-02-01 00:05:00,40.765724,-111.909714,1290.0,-9999.0,-9999.0,-9999.0,13.95,4.66,-5.87,46.73,5.0,2.0,0.0,16.0,883.8,0.0,21.8,1.74,23.0,842.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=5, tm_sec=0, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,5,0,BUS01
2023-02-01 00:07:30,40.765732,-111.909714,1290.0,-9999.0,-9999.0,-9999.0,13.98,4.53,-5.95,47.1,5.0,2.0,-0.11,17.0,883.5,0.0,20.5,1.75,22.8,842.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=7, tm_sec=30, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,7,0,BUS01
2023-02-01 00:11:05,40.765724,-111.909714,1288.6,-9999.0,-9999.0,-9999.0,13.98,4.33,-5.95,47.32,5.0,2.0,-0.22,17.0,883.7,0.0,19.3,1.74,22.6,842.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=11, tm_sec=5, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,11,0,BUS01
2023-02-01 00:13:35,40.765717,-111.909721,1287.4,-9999.0,-9999.0,-9999.0,13.98,4.21,-5.91,47.4,5.0,2.0,-0.39,17.0,883.9,0.0,19.1,1.74,22.5,843.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=13, tm_sec=35, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,13,0,BUS01
2023-02-01 00:16:05,40.765728,-111.909729,1288.1,-9999.0,-9999.0,-9999.0,13.98,4.08,-5.87,47.42,5.0,2.0,-0.5,17.0,883.8,0.0,16.5,1.74,22.4,842.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=16, tm_sec=5, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,16,0,BUS01
2023-02-01 00:18:35,40.765736,-111.909721,1288.7,-9999.0,-9999.0,-9999.0,13.98,3.97,-5.91,47.22,5.0,2.0,-0.72,17.0,883.7,0.0,17.7,1.74,22.2,843.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=18, tm_sec=35, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,18,0,BUS01
2023-02-01 00:22:10,40.765759,-111.909714,1287.5,-9999.0,-9999.0,-9999.0,13.98,3.81,-6.01,47.72,5.0,2.0,-0.78,17.0,883.7,0.0,17.9,1.75,22.0,843.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=22, tm_sec=10, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,22,0,BUS01
2023-02-01 00:24:40,40.765766,-111.909706,1287.4,-9999.0,-9999.0,-9999.0,13.98,3.7,-6.07,47.82,6.0,2.0,-0.89,18.0,883.7,0.0,18.5,1.74,21.9,842.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=24, tm_sec=40, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,24,0,BUS01
2023-02-01 00:27:10,40.765762,-111.909698,1287.4,-9999.0,-9999.0,-9999.0,13.98,3.59,-6.16,48.22,5.0,2.0,-1.0,18.0,884.0,0.0,22.3,1.74,21.8,843.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=27, tm_sec=10, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,27,0,BUS01
2023-02-01 00:29:40,40.765759,-111.909698,1287.2,-9999.0,-9999.0,-9999.0,13.98,3.48,-6.21,48.4,6.0,2.0,-1.0,18.0,883.8,0.0,20.8,1.75,21.7,842.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=29, tm_sec=40, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,29,0,BUS01
2023-02-01 00:32:10,40.765751,-111.909698,1288.0,-9999.0,-9999.0,-9999.0,13.98,3.37,-6.4,49.14,5.0,2.0,-1.11,18.0,884.0,0.0,24.8,1.74,21.5,843.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=32, tm_sec=10, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,32,0,BUS01
2023-02-01 00:34:40,40.765751,-111.909706,1288.0,-9999.0,-9999.0,-9999.0,13.98,3.27,-6.46,49.39,5.0,2.0,-1.22,18.0,883.9,0.0,25.3,1.73,21.4,842.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=34, tm_sec=40, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,34,0,BUS01
2023-02-01 00:37:10,40.765743,-111.909698,1288.4,-9999.0,-9999.0,-9999.0,13.98,3.16,-6.6,50.01,6.0,2.0,-1.28,18.0,883.8,0.0,24.3,1.74,21.3,843.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=37, tm_sec=10, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,37,0,BUS01
2023-02-01 00:39:40,40.765743,-111.909698,1289.0,-9999.0,-9999.0,-9999.0,13.98,3.05,-6.68,50.55,6.0,2.0,-1.5,18.0,884.0,0.0,20.8,1.73,21.2,842.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=39, tm_sec=40, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,39,0,BUS01
2023-02-01 00:42:10,40.765732,-111.909683,1288.6,-9999.0,-9999.0,-9999.0,13.98,2.93,-6.72,51.1,6.0,2.0,-1.72,19.0,884.1,0.0,21.0,1.73,21.1,843.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=42, tm_sec=10, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,42,0,BUS01
2023-02-01 00:44:40,40.765732,-111.909691,1288.3,-9999.0,-9999.0,-9999.0,13.98,2.82,-6.82,51.68,5.0,2.0,-1.72,19.0,883.9,0.0,26.4,1.74,21.0,842.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=44, tm_sec=40, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,44,0,BUS01
2023-02-01 00:47:10,40.765739,-111.909683,1287.4,-9999.0,-9999.0,-9999.0,13.98,2.71,-6.93,52.56,6.0,2.0,-1.78,19.0,883.9,0.0,20.7,1.74,20.9,843.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=47, tm_sec=10, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,47,0,BUS01
2023-02-01 00:49:40,40.765732,-111.909676,1286.8,-9999.0,-9999.0,-9999.0,13.98,2.6,-7.0,52.99,5.0,2.0,-2.0,19.0,884.1,0.0,15.1,1.73,20.7,842.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=49, tm_sec=40, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,49,0,BUS01
