Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,Battery_Voltage_volts,Train_Box_Temperature_degC,Train_Top_Relative_Humidity_%,Train_Top_Temperature_degC,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute
2018-11-19 19:10:02,40.722359,-111.919022,1315.1,13.69,20.83,-9999.0,-9999.0,5.0,2.0,19.61,20.0,881.4,0.0,6.5,2.14,28.4,834.7,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=10, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,10
2018-11-19 19:11:02,40.722202,-111.919022,1320.8,13.69,20.85,-9999.0,-9999.0,3.0,2.0,19.72,20.0,881.4,0.0,1.5,2.14,28.7,834.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=11, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,11
2018-11-19 19:12:02,40.722584,-111.919006,1317.4,13.69,20.91,-9999.0,-9999.0,4.0,2.0,19.72,19.0,881.6,0.0,3.0,2.14,29.0,834.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=12, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,12
2018-11-19 19:13:02,40.722515,-111.919006,1313.4,13.69,20.96,-9999.0,-9999.0,4.0,2.0,19.72,20.0,881.6,0.0,1.9,2.13,29.2,834.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=13, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,13
2018-11-19 19:14:02,40.722393,-111.918892,1315.1,13.69,20.99,-9999.0,-9999.0,3.0,2.0,19.72,19.0,881.3,0.0,2.4,2.15,29.5,834.5,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=14, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,14
2018-11-19 19:15:02,40.722092,-111.918861,1308.4,13.69,21.04,-9999.0,-9999.0,4.0,2.0,19.72,19.0,881.3,0.0,1.6,2.13,29.8,834.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=15, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,15
2018-11-19 19:16:02,40.722229,-111.918869,1300.6,13.69,21.07,-9999.0,-9999.0,4.0,2.0,19.78,21.0,881.2,0.0,2.4,2.16,30.0,834.5,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=16, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,16
2018-11-19 19:17:02,40.722378,-111.91906,1301.0,13.69,21.1,-9999.0,-9999.0,4.0,2.0,19.89,20.0,881.5,0.0,3.2,2.15,30.3,834.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=17, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,17
2018-11-19 19:18:02,40.722469,-111.919189,1296.3,13.69,21.15,-9999.0,-9999.0,5.0,2.0,20.0,20.0,881.2,0.0,2.3,2.17,30.5,834.5,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=18, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,18
2018-11-19 19:19:02,40.722569,-111.91909,1295.7,13.7,21.18,-9999.0,-9999.0,5.0,2.0,20.11,21.0,881.2,0.0,4.6,2.16,30.7,834.5,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=19, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,19
2018-11-19 19:20:02,40.722538,-111.91906,1296.3,13.69,21.23,-9999.0,-9999.0,6.0,2.0,20.11,22.0,881.3,0.0,3.2,2.14,30.9,834.4,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=20, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,20
2018-11-19 19:21:02,40.722633,-111.919098,1292.1,13.69,21.26,-9999.0,-9999.0,5.0,2.0,20.22,20.0,881.2,0.0,4.1,2.15,31.2,834.4,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=21, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,21
2018-11-19 19:22:02,40.722588,-111.91909,1297.0,13.69,21.29,-9999.0,-9999.0,6.0,2.0,20.28,20.0,881.4,0.0,2.9,2.15,31.4,834.4,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=22, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,22
2018-11-19 19:23:02,40.722614,-111.919128,1295.1,13.69,21.34,-9999.0,-9999.0,6.0,2.0,20.28,19.0,881.3,0.0,1.0,2.15,31.6,834.4,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=23, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,23
2018-11-19 19:24:02,40.722614,-111.919205,1295.9,13.69,21.37,-9999.0,-9999.0,4.0,2.0,20.28,20.0,881.4,0.0,1.9,2.16,31.8,834.3,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=24, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,24
2018-11-19 19:25:02,40.722672,-111.919228,1303.7,13.69,21.42,-9999.0,-9999.0,8.0,2.0,20.5,19.0,881.2,0.0,1.9,2.15,31.9,834.4,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=25, tm_sec=2, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,25
2018-11-19 19:32:16,40.722462,-111.919083,1296.9,13.7,21.64,-9999.0,-9999.0,5.0,2.0,21.0,19.0,881.1,0.0,2.6,2.17,33.2,834.2,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=32, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,32
2018-11-19 19:33:16,40.722519,-111.919197,1298.0,13.69,21.64,-9999.0,-9999.0,5.0,2.0,20.89,18.0,881.0,0.0,2.8,2.17,33.3,834.2,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=33, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,33
2018-11-19 19:34:16,40.722633,-111.919228,1303.1,13.69,21.67,-9999.0,-9999.0,5.0,2.0,20.78,17.0,881.2,0.0,0.5,2.17,33.4,834.2,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=34, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,34
2018-11-19 19:35:16,40.722599,-111.919289,1301.9,13.7,21.7,-9999.0,-9999.0,7.0,2.0,20.78,18.0,880.9,0.0,0.6,2.17,33.6,834.1,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=35, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,35
2018-11-19 19:36:16,40.72266,-111.919342,1305.2,13.69,21.72,-9999.0,-9999.0,6.0,2.0,20.78,17.0,881.2,0.0,2.3,2.16,33.7,834.1,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=36, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,36
2018-11-19 19:37:16,40.722641,-111.919434,1304.0,13.69,21.75,-9999.0,-9999.0,5.0,2.0,20.72,17.0,881.0,0.0,0.8,2.17,33.8,834.2,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=37, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,37
2018-11-19 19:38:16,40.72266,-111.919365,1309.5,13.69,21.75,-9999.0,-9999.0,6.0,2.0,20.72,17.0,881.0,0.0,5.6,2.17,34.0,834.1,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=38, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,38
2018-11-19 19:39:16,40.722721,-111.919235,1308.7,13.69,21.78,-9999.0,-9999.0,4.0,2.0,20.72,17.0,880.9,0.0,4.6,2.16,34.1,834.1,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=39, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,39
2018-11-19 19:40:16,40.722748,-111.919281,1303.7,13.69,21.81,-9999.0,-9999.0,7.0,2.0,20.72,17.0,880.9,0.0,3.3,2.16,34.2,834.1,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=40, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,40
2018-11-19 19:41:16,40.722816,-111.919266,1296.6,13.69,21.84,-9999.0,-9999.0,8.0,2.0,20.72,17.0,881.0,0.0,5.5,2.17,34.3,834.0,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=41, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,41
2018-11-19 19:42:16,40.722801,-111.919243,1298.3,13.69,21.84,-9999.0,-9999.0,6.0,2.0,20.72,17.0,881.1,0.0,3.0,2.17,34.4,834.0,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=42, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,42
2018-11-19 19:43:16,40.722767,-111.91935,1290.1,13.69,21.86,-9999.0,-9999.0,6.0,2.0,20.78,16.0,880.9,0.0,2.2,2.17,34.5,834.0,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=43, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,43
2018-11-19 19:44:16,40.722729,-111.919243,1290.2,13.69,21.89,-9999.0,-9999.0,5.0,2.0,20.78,17.0,880.8,0.0,2.1,2.16,34.6,833.9,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=44, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,44
2018-11-19 19:45:16,40.722683,-111.91922,1289.9,13.7,21.92,-9999.0,-9999.0,7.0,2.0,20.78,17.0,881.0,0.0,4.9,2.18,34.7,834.0,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=45, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,45
2018-11-19 19:46:16,40.722782,-111.919266,1289.5,13.69,21.92,-9999.0,-9999.0,5.0,2.0,20.78,17.0,881.0,0.0,4.0,2.17,34.8,834.0,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=46, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,46
2018-11-19 19:47:16,40.722702,-111.919266,1290.1,13.69,21.95,-9999.0,-9999.0,5.0,2.0,20.89,16.0,880.9,0.0,2.9,2.19,34.9,833.9,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=47, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,47
2018-11-19 19:48:16,40.722618,-111.919205,1288.0,13.69,21.97,-9999.0,-9999.0,6.0,2.0,20.89,16.0,880.7,0.0,3.3,2.17,35.0,833.9,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=48, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,48
2018-11-19 19:49:16,40.722683,-111.919174,1287.1,13.66,22.0,-9999.0,-9999.0,8.0,2.0,20.89,16.0,880.7,0.0,2.8,2.17,35.1,833.9,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=49, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,49
2018-11-19 19:50:16,40.722649,-111.919151,1287.0,13.66,22.0,-9999.0,-9999.0,5.0,2.0,20.89,16.0,880.7,0.0,1.0,2.17,35.2,833.9,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=50, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,50
2018-11-19 19:51:16,40.722649,-111.919174,1287.0,13.66,22.03,-9999.0,-9999.0,6.0,2.0,20.89,16.0,881.0,0.0,1.7,2.19,35.3,833.9,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=51, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,51
2018-11-19 19:52:16,40.72266,-111.919258,1287.1,13.67,22.03,-9999.0,-9999.0,7.0,2.0,20.89,16.0,880.7,0.0,0.3,2.17,35.4,833.9,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=52, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,52
2018-11-19 19:53:16,40.722572,-111.919418,1287.5,13.66,22.06,-9999.0,-9999.0,7.0,2.0,21.0,16.0,880.7,0.0,3.4,2.18,35.4,833.8,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=53, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,53
2018-11-19 19:54:16,40.722893,-111.919029,1286.3,13.66,22.08,-9999.0,-9999.0,8.0,2.0,20.89,16.0,880.7,0.0,3.5,2.18,35.5,833.8,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=54, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,54
2018-11-19 19:55:16,40.722736,-111.919144,1288.3,13.66,22.11,-9999.0,-9999.0,6.0,2.0,20.89,16.0,880.8,0.0,1.8,2.19,35.6,833.8,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=55, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,55
2018-11-19 19:56:16,40.722767,-111.919189,1288.0,13.65,22.11,-9999.0,-9999.0,6.0,2.0,21.0,16.0,880.7,0.0,2.5,2.18,35.7,833.8,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=56, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,56
2018-11-19 19:57:16,40.722813,-111.919312,1289.6,13.66,22.14,-9999.0,-9999.0,5.0,2.0,21.0,16.0,880.7,0.0,1.7,2.18,35.8,833.8,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=57, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,57
2018-11-19 19:58:16,40.722832,-111.919243,1290.1,13.66,22.14,-9999.0,-9999.0,6.0,2.0,21.0,16.0,880.6,0.0,1.2,2.18,35.8,833.8,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=58, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,58
2018-11-19 19:59:16,40.722744,-111.919128,1286.6,13.66,22.17,-9999.0,-9999.0,6.0,2.0,21.0,16.0,880.7,0.0,2.1,2.16,35.9,833.8,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=59, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,59
2018-11-19 20:00:16,40.72274,-111.919037,1287.5,13.65,22.19,-9999.0,-9999.0,5.0,2.0,20.89,15.0,880.7,0.0,2.2,2.18,36.0,833.8,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=0, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,0
2018-11-19 20:01:16,40.722752,-111.919235,1284.5,13.66,22.19,-9999.0,-9999.0,6.0,2.0,20.89,15.0,880.7,0.0,3.9,2.18,36.0,833.7,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=1, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,1
2018-11-19 20:02:16,40.722607,-111.919174,1282.0,13.66,22.19,-9999.0,-9999.0,5.0,2.0,20.89,15.0,880.8,0.0,2.5,2.19,36.1,833.7,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=2, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,2
2018-11-19 20:03:16,40.722652,-111.919235,1281.9,13.66,22.22,-9999.0,-9999.0,4.0,2.0,21.0,15.0,880.7,0.0,4.2,2.18,36.2,833.7,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=3, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,3
2018-11-19 20:04:16,40.722782,-111.919212,1277.4,13.66,22.25,-9999.0,-9999.0,5.0,2.0,21.0,15.0,880.8,0.0,2.2,2.17,36.2,833.7,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=4, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,4
2018-11-19 20:05:16,40.722595,-111.919174,1277.5,13.66,22.25,-9999.0,-9999.0,5.0,2.0,21.0,15.0,880.8,0.0,2.4,2.18,36.3,833.7,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=5, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,5
2018-11-19 20:06:16,40.72271,-111.919174,1278.6,13.66,22.28,-9999.0,-9999.0,5.0,2.0,21.0,15.0,880.7,0.0,2.1,2.18,36.4,833.7,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=6, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,6
2018-11-19 20:07:16,40.722679,-111.919128,1278.8,13.67,22.28,-9999.0,-9999.0,6.0,2.0,21.11,15.0,880.5,0.0,1.4,2.17,36.4,833.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=7, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,7
2018-11-19 20:08:16,40.72274,-111.919022,1277.5,13.65,22.31,-9999.0,-9999.0,5.0,2.0,21.11,15.0,880.5,0.0,1.1,2.17,36.5,833.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=8, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,8
2018-11-19 20:09:16,40.722622,-111.919044,1276.1,13.66,22.31,-9999.0,-9999.0,5.0,2.0,21.11,15.0,880.7,0.0,2.6,2.19,36.5,833.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=9, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,9
2018-11-19 20:10:16,40.722622,-111.919106,1275.2,13.66,22.33,-9999.0,-9999.0,6.0,2.0,21.11,15.0,880.6,0.0,2.3,2.19,36.6,833.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=10, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,10
2018-11-19 20:11:16,40.722717,-111.91909,1279.2,13.66,22.36,-9999.0,-9999.0,6.0,2.0,21.11,15.0,880.5,0.0,4.1,2.19,36.6,833.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=11, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,11
2018-11-19 20:12:16,40.722668,-111.919113,1281.3,13.66,22.36,-9999.0,-9999.0,5.0,2.0,21.22,15.0,880.4,0.0,4.2,2.18,36.7,833.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=12, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,12
2018-11-19 20:13:16,40.722572,-111.919174,1282.3,13.66,22.36,-9999.0,-9999.0,6.0,2.0,21.22,15.0,880.5,0.0,2.5,2.18,36.7,833.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=13, tm_sec=16, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,13
