Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute
2022-11-01 00:00:25,40.765957,-111.910645,1287.4,-9999.0,-9999.0,-9999.0,13.73,16.72,15.35,26.24,42.0,2.0,14.5,29.0,873.3,0.0,16.9,1.74,18.9,835.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=25, tm_wday=1, tm_yday=305, tm_isdst=-1)",2022-11-01,2022,11,305,1,0
2022-11-01 00:02:55,40.765621,-111.909775,1285.6,-9999.0,-9999.0,-9999.0,13.73,16.69,15.41,26.88,6.0,2.0,14.39,29.0,873.2,0.0,9.2,1.74,20.3,835.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=2, tm_sec=55, tm_wday=1, tm_yday=305, tm_isdst=-1)",2022-11-01,2022,11,305,1,2
2022-11-01 00:05:25,40.765594,-111.909851,1286.7,-9999.0,-9999.0,-9999.0,13.73,16.69,16.09,25.55,6.0,2.0,14.5,29.0,873.2,0.0,13.5,1.76,21.5,835.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=5, tm_sec=25, tm_wday=1, tm_yday=305, tm_isdst=-1)",2022-11-01,2022,11,305,1,5
2022-11-01 00:07:55,40.765617,-111.909843,1278.1,-9999.0,-9999.0,-9999.0,13.73,16.74,16.77,24.51,6.0,2.0,14.72,29.0,873.3,0.0,13.4,1.75,22.5,835.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=7, tm_sec=55, tm_wday=1, tm_yday=305, tm_isdst=-1)",2022-11-01,2022,11,305,1,7
2022-11-01 00:10:25,40.765617,-111.909851,1276.0,-9999.0,-9999.0,-9999.0,13.22,16.84,17.39,25.1,7.0,2.0,14.89,29.0,873.3,0.0,11.1,1.77,23.4,835.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=10, tm_sec=25, tm_wday=1, tm_yday=305, tm_isdst=-1)",2022-11-01,2022,11,305,1,10
2022-11-01 00:12:55,40.76561,-111.909851,1275.6,-9999.0,-9999.0,-9999.0,13.73,16.98,17.99,24.73,6.0,2.0,15.11,29.0,873.2,0.0,11.3,1.77,24.3,834.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=12, tm_sec=55, tm_wday=1, tm_yday=305, tm_isdst=-1)",2022-11-01,2022,11,305,1,12
2022-11-01 00:15:25,40.765598,-111.909859,1275.7,-9999.0,-9999.0,-9999.0,13.74,17.16,18.54,24.85,8.0,2.0,15.39,30.0,873.0,0.0,15.0,1.77,25.0,835.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=15, tm_sec=25, tm_wday=1, tm_yday=305, tm_isdst=-1)",2022-11-01,2022,11,305,1,15
2022-11-01 00:17:55,40.765602,-111.909866,1275.8,-9999.0,-9999.0,-9999.0,13.74,17.36,19.06,24.25,7.0,2.0,15.61,30.0,873.0,0.0,14.3,1.78,25.7,834.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=17, tm_sec=55, tm_wday=1, tm_yday=305, tm_isdst=-1)",2022-11-01,2022,11,305,1,17
2022-11-01 00:20:25,40.765614,-111.909866,1276.4,-9999.0,-9999.0,-9999.0,13.73,17.58,19.4,23.59,6.0,2.0,15.89,30.0,873.1,0.0,17.0,1.77,26.3,835.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=20, tm_sec=25, tm_wday=1, tm_yday=305, tm_isdst=-1)",2022-11-01,2022,11,305,1,20
2022-11-01 00:22:55,40.765686,-111.909889,1276.6,-9999.0,-9999.0,-9999.0,13.71,17.81,19.7,23.02,5.0,2.0,16.22,29.0,873.0,0.0,13.7,1.77,26.9,835.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=22, tm_sec=55, tm_wday=1, tm_yday=305, tm_isdst=-1)",2022-11-01,2022,11,305,1,22
