Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID
2023-03-01 00:00:00,40.763538,-111.909424,1288.9,-9999.0,-9999.0,-9999.0,13.87,10.43,5.03,20.33,1.0,2.0,6.72,14.0,864.1,0.0,43.8,2.23,25.1,822.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,0,0,BUS02
2023-03-01 00:02:30,40.763538,-111.909424,1288.7,-9999.0,-9999.0,-9999.0,13.87,10.38,5.15,20.6,1.0,2.0,6.61,14.0,864.1,0.0,41.1,2.22,25.0,823.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=2, tm_sec=30, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,2,0,BUS02
2023-03-01 00:05:00,40.763538,-111.909424,1288.6,-9999.0,-9999.0,-9999.0,13.87,10.33,5.31,21.08,1.0,2.0,6.61,14.0,864.2,0.0,40.7,2.24,25.0,822.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=5, tm_sec=0, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,5,0,BUS02
2023-03-01 00:07:30,40.763538,-111.909424,1288.7,-9999.0,-9999.0,-9999.0,13.87,10.28,5.32,21.58,1.0,2.0,6.61,14.0,863.8,0.0,44.7,2.22,24.9,822.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=7, tm_sec=30, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,7,0,BUS02
2023-03-01 00:10:00,40.763538,-111.909424,1288.8,-9999.0,-9999.0,-9999.0,13.87,10.23,5.5,21.23,1.0,2.0,6.5,15.0,863.7,0.0,39.5,2.22,24.9,822.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=10, tm_sec=0, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,10,0,BUS02
2023-03-01 00:12:30,40.763538,-111.909424,1288.8,-9999.0,-9999.0,-9999.0,13.87,10.18,5.58,19.24,1.0,2.0,6.5,14.0,863.8,0.0,42.5,2.23,24.8,822.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=12, tm_sec=30, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,12,0,BUS02
2023-03-01 00:15:00,40.764896,-111.906097,1286.7,-9999.0,-9999.0,-9999.0,13.87,10.12,5.41,20.53,2.0,2.0,6.5,14.0,863.7,0.0,43.3,2.22,24.8,822.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=15, tm_sec=0, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,15,0,BUS02
2023-03-01 00:17:30,40.764957,-111.899658,1294.1,-9999.0,-9999.0,-9999.0,13.87,10.04,4.97,20.63,1.0,2.0,6.5,14.0,863.1,0.0,43.6,2.22,24.7,821.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=17, tm_sec=30, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,17,0,BUS02
2023-03-01 00:20:00,40.764954,-111.891487,1303.6,-9999.0,-9999.0,-9999.0,13.87,9.97,4.53,20.9,3.0,2.0,6.39,14.0,862.0,0.0,40.6,2.24,24.7,820.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=20, tm_sec=0, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,20,0,BUS02
2023-03-01 00:22:30,40.764996,-111.8862,1303.9,-9999.0,-9999.0,-9999.0,13.87,9.93,4.73,21.11,2.0,2.0,6.39,14.0,862.0,0.0,43.0,2.25,24.6,821.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=22, tm_sec=30, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,22,0,BUS02
2023-03-01 00:25:00,40.76709,-111.879547,1321.5,-9999.0,-9999.0,-9999.0,13.87,9.89,4.77,20.63,4.0,2.0,6.39,14.0,860.7,0.0,41.2,2.25,24.6,819.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=25, tm_sec=0, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,25,0,BUS02
2023-03-01 00:27:30,40.767117,-111.871429,1337.7,-9999.0,-9999.0,-9999.0,13.87,9.86,4.57,21.68,1.0,2.0,6.28,14.0,859.0,0.0,44.3,2.24,24.6,818.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=27, tm_sec=30, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,27,0,BUS02
2023-03-01 00:30:00,40.764915,-111.865005,1340.0,-9999.0,-9999.0,-9999.0,13.87,9.81,4.49,22.54,2.0,2.0,6.28,14.0,858.1,0.0,38.8,2.23,24.5,817.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=30, tm_sec=0, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,30,0,BUS02
2023-03-01 00:32:30,40.764973,-111.854271,1396.2,-9999.0,-9999.0,-9999.0,13.87,9.75,4.26,23.27,2.0,2.0,6.22,14.0,852.3,0.0,42.6,2.25,24.5,811.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=32, tm_sec=30, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,32,0,BUS02
2023-03-01 00:35:00,40.766933,-111.84761,1435.6,-9999.0,-9999.0,-9999.0,13.87,9.7,3.96,22.93,5.0,2.0,6.11,14.0,848.3,0.0,44.6,2.26,24.4,807.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=35, tm_sec=0, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,35,0,BUS02
2023-03-01 00:38:35,40.770012,-111.83918,1489.4,-9999.0,-9999.0,-9999.0,13.87,9.58,3.56,25.12,2.0,2.0,5.89,15.0,842.4,0.0,41.8,2.28,24.0,802.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=38, tm_sec=35, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,38,0,BUS02
2023-03-01 00:41:05,40.769295,-111.843971,1460.9,-9999.0,-9999.0,-9999.0,13.87,9.49,3.33,23.4,1.0,2.0,5.72,14.0,845.5,0.0,41.2,2.29,24.3,804.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=41, tm_sec=5, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,41,0,BUS02
2023-03-01 00:43:35,40.766991,-111.848587,1432.3,-9999.0,-9999.0,-9999.0,13.87,9.41,3.11,23.24,3.0,2.0,5.5,14.0,848.8,0.0,45.8,2.27,24.3,807.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=43, tm_sec=35, tm_wday=2, tm_yday=60, tm_isdst=-1)",2023-03-01,2023,3,60,1,43,0,BUS02
