Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute
2022-04-01 00:00:00,40.765499,-111.90844,1307.4,-9999.0,-9999.0,-9999.0,13.63,27.3,22.94,22.12,2.0,2.0,26.0,16.0,868.7,0.0,-3.5,2.26,40.2,820.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=4, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=91, tm_isdst=-1)",2022-04-01,2022,4,91,1,0
2022-04-01 00:02:30,40.765694,-111.90873,1308.1,-9999.0,-9999.0,-9999.0,13.63,27.32,22.94,22.15,2.0,2.0,26.0,16.0,868.5,0.0,0.1,2.25,40.2,821.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=4, tm_mday=1, tm_hour=0, tm_min=2, tm_sec=30, tm_wday=4, tm_yday=91, tm_isdst=-1)",2022-04-01,2022,4,91,1,2
2022-04-01 00:05:00,40.765659,-111.908287,1307.9,-9999.0,-9999.0,-9999.0,13.63,27.33,22.95,22.07,2.0,2.0,26.0,16.0,868.7,0.0,-2.1,2.25,40.2,820.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=4, tm_mday=1, tm_hour=0, tm_min=5, tm_sec=0, tm_wday=4, tm_yday=91, tm_isdst=-1)",2022-04-01,2022,4,91,1,5
2022-04-01 00:07:30,40.76569,-111.908272,1309.1,-9999.0,-9999.0,-9999.0,13.63,27.34,22.96,22.1,2.0,2.0,26.11,16.0,868.6,0.0,-3.1,2.26,40.2,821.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=4, tm_mday=1, tm_hour=0, tm_min=7, tm_sec=30, tm_wday=4, tm_yday=91, tm_isdst=-1)",2022-04-01,2022,4,91,1,7
2022-04-01 00:10:00,40.765781,-111.90815,1310.9,-9999.0,-9999.0,-9999.0,13.63,27.35,22.98,22.08,1.0,2.0,26.0,16.0,868.8,0.0,-0.4,2.25,40.2,820.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=4, tm_mday=1, tm_hour=0, tm_min=10, tm_sec=0, tm_wday=4, tm_yday=91, tm_isdst=-1)",2022-04-01,2022,4,91,1,10
2022-04-01 00:12:30,40.765598,-111.908295,1317.1,-9999.0,-9999.0,-9999.0,13.63,27.36,23.0,21.96,1.0,2.0,26.11,16.0,868.7,0.0,-1.4,2.25,40.2,821.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=4, tm_mday=1, tm_hour=0, tm_min=12, tm_sec=30, tm_wday=4, tm_yday=91, tm_isdst=-1)",2022-04-01,2022,4,91,1,12
2022-04-01 00:15:00,40.765629,-111.908325,1324.7,-9999.0,-9999.0,-9999.0,13.63,27.38,23.01,22.01,1.0,2.0,26.11,16.0,868.6,0.0,0.6,2.25,40.3,820.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=4, tm_mday=1, tm_hour=0, tm_min=15, tm_sec=0, tm_wday=4, tm_yday=91, tm_isdst=-1)",2022-04-01,2022,4,91,1,15
2022-04-01 00:17:30,40.765743,-111.90818,1329.9,-9999.0,-9999.0,-9999.0,13.63,27.39,22.98,21.92,1.0,2.0,26.11,16.0,868.7,0.0,-2.5,2.25,40.3,821.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=4, tm_mday=1, tm_hour=0, tm_min=17, tm_sec=30, tm_wday=4, tm_yday=91, tm_isdst=-1)",2022-04-01,2022,4,91,1,17
2022-04-01 00:20:00,40.765793,-111.90834,1328.0,-9999.0,-9999.0,-9999.0,13.63,27.4,23.01,21.86,1.0,2.0,26.11,16.0,868.6,0.0,-0.6,2.25,40.3,820.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=4, tm_mday=1, tm_hour=0, tm_min=20, tm_sec=0, tm_wday=4, tm_yday=91, tm_isdst=-1)",2022-04-01,2022,4,91,1,20
2022-04-01 00:22:30,40.765678,-111.908569,1325.9,-9999.0,-9999.0,-9999.0,13.63,27.41,23.03,21.53,2.0,2.0,26.11,16.0,868.6,0.0,2.0,2.24,40.3,821.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=4, tm_mday=1, tm_hour=0, tm_min=22, tm_sec=30, tm_wday=4, tm_yday=91, tm_isdst=-1)",2022-04-01,2022,4,91,1,22
