Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2023-09-13 20:34:50,40.763836,-111.910721,1143.0,0.0,0.0,1.0,13.64,24.7,25.86,29.12,2.0,2.0,25.0,30.0,871.7,0.0,33.0,2.3,25.7,823.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=20, tm_min=34, tm_sec=50, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,34,20,BUS02,Good,< 12.00,2.00 - 4.00
2023-09-13 20:50:30,40.761738,-111.909813,1287.8,0.0,118.1,1.0,13.6,25.53,25.6,29.06,2.0,2.0,25.89,29.0,871.4,0.0,43.4,2.31,32.3,822.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=20, tm_min=50, tm_sec=30, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,50,20,BUS02,Good,< 12.00,2.00 - 4.00
2023-09-13 20:53:00,40.761623,-111.910027,1260.1,0.0,232.2,1.0,13.6,25.71,25.58,29.36,2.0,2.0,26.11,28.0,871.2,0.0,48.3,2.32,33.0,822.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=20, tm_min=53, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,53,20,BUS02,Good,< 12.00,2.00 - 4.00
2023-09-13 20:55:30,40.761768,-111.909805,1254.7,0.0,36.6,1.0,13.57,25.89,25.56,29.08,2.0,2.0,26.22,28.0,871.2,0.0,47.0,2.35,33.6,822.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=20, tm_min=55, tm_sec=30, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,55,20,BUS02,Good,< 12.00,2.00 - 4.00
2023-09-13 20:58:00,40.761822,-111.909775,1260.9,0.0,36.6,1.0,13.57,26.07,25.72,28.86,2.0,2.0,26.28,28.0,871.0,0.0,49.3,2.33,34.2,822.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=20, tm_min=58, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,58,20,BUS02,Good,< 12.00,2.00 - 4.00
2023-09-13 21:00:30,40.762035,-111.909866,1291.5,0.0,22.5,1.0,13.57,26.24,25.8,28.78,4.0,2.0,26.39,27.0,871.1,0.0,40.5,2.33,34.7,822.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=21, tm_min=0, tm_sec=30, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,0,21,BUS02,Good,< 12.00,4.00 - 6.00
2023-09-13 21:03:00,40.762016,-111.909859,1292.0,0.0,70.1,1.0,13.57,26.41,25.9,28.12,2.0,2.0,26.61,27.0,871.1,0.0,40.3,2.34,35.2,822.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=21, tm_min=3, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,3,21,BUS02,Good,< 12.00,2.00 - 4.00
2023-09-13 21:05:30,40.761974,-111.909859,1291.8,0.0,70.1,1.0,13.56,26.58,25.93,27.99,2.0,2.0,26.72,26.0,871.1,0.0,47.3,2.34,35.6,822.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=21, tm_min=5, tm_sec=30, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,5,21,BUS02,Good,< 12.00,2.00 - 4.00
2023-09-13 21:08:00,40.761932,-111.909882,1292.1,0.0,70.1,1.0,13.57,26.74,26.01,27.49,2.0,2.0,26.78,26.0,871.1,0.0,46.7,2.35,36.0,822.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=21, tm_min=8, tm_sec=0, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,8,21,BUS02,Good,< 12.00,2.00 - 4.00
2023-09-13 21:10:30,40.761932,-111.909866,1288.5,0.0,22.4,1.0,13.57,26.9,26.08,27.21,2.0,2.0,27.0,25.0,871.1,0.0,47.6,2.35,36.4,822.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=13, tm_hour=21, tm_min=10, tm_sec=30, tm_wday=2, tm_yday=256, tm_isdst=-1)",2023-09-13,2023,9,256,13,10,21,BUS02,Good,< 12.00,2.00 - 4.00
