Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2022-09-01 00:00:00,40.76564,-111.909691,1278.9,-9999.0,-9999.0,-9999.0,13.23,44.81,37.13,8.66,2.0,2.0,44.72,5.0,872.8,0.0,51.6,2.44,57.1,826.0,1.8,9.7,11.5,48.1,800.0,1.66,131.7,0.0,1,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=244, tm_isdst=-1)",2022-09-01,2022,9,244,1,0,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-09-01 00:02:30,40.76564,-111.909698,1279.0,-9999.0,-9999.0,-9999.0,13.23,44.79,37.08,8.72,2.0,2.0,44.72,5.0,872.9,0.0,48.0,2.44,57.1,825.7,1.3,14.3,15.6,48.1,800.4,1.65,131.1,0.0,1,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=2, tm_sec=30, tm_wday=3, tm_yday=244, tm_isdst=-1)",2022-09-01,2022,9,244,1,2,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-09-01 00:05:00,40.765644,-111.909698,1279.1,-9999.0,-9999.0,-9999.0,13.23,44.76,37.06,8.76,2.0,2.0,44.61,5.0,872.8,0.0,44.8,2.44,57.0,826.0,-1.5,12.3,10.9,48.1,801.0,1.64,130.1,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=5, tm_sec=0, tm_wday=3, tm_yday=244, tm_isdst=-1)",2022-09-01,2022,9,244,1,5,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-09-01 00:07:30,40.76564,-111.909691,1279.4,-9999.0,-9999.0,-9999.0,13.23,44.74,37.06,8.57,2.0,2.0,44.61,5.0,873.0,0.0,45.7,2.46,57.0,825.7,-3.4,21.3,17.9,48.1,801.0,1.65,130.3,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=7, tm_sec=30, tm_wday=3, tm_yday=244, tm_isdst=-1)",2022-09-01,2022,9,244,1,7,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-09-01 00:10:00,40.765648,-111.909691,1279.9,-9999.0,-9999.0,-9999.0,13.23,44.71,37.07,8.42,1.0,2.0,44.61,5.0,873.1,0.0,47.7,2.46,57.0,825.9,-3.1,13.3,10.2,48.1,800.0,1.66,132.1,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=10, tm_sec=0, tm_wday=3, tm_yday=244, tm_isdst=-1)",2022-09-01,2022,9,244,1,10,0,BUS02,Good,< 12.00,< 2.00
2022-09-01 00:12:30,40.765663,-111.909691,1279.8,-9999.0,-9999.0,-9999.0,13.23,44.68,37.02,8.59,1.0,2.0,44.5,5.0,873.0,0.0,45.8,2.45,57.0,825.7,1.3,5.2,6.6,48.1,800.0,1.66,132.1,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=12, tm_sec=30, tm_wday=3, tm_yday=244, tm_isdst=-1)",2022-09-01,2022,9,244,1,12,0,BUS02,Good,< 12.00,< 2.00
2022-09-01 00:15:00,40.765667,-111.909698,1280.3,-9999.0,-9999.0,-9999.0,13.23,44.66,37.02,8.45,1.0,2.0,44.5,4.0,872.8,0.0,42.6,2.46,57.0,825.9,3.6,6.4,10.0,48.1,800.1,1.66,132.1,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=15, tm_sec=0, tm_wday=3, tm_yday=244, tm_isdst=-1)",2022-09-01,2022,9,244,1,15,0,BUS02,Good,< 12.00,< 2.00
2022-09-01 00:17:30,40.765678,-111.909706,1280.7,-9999.0,-9999.0,-9999.0,13.22,44.63,36.98,8.41,1.0,2.0,44.5,5.0,872.8,0.0,47.3,2.46,57.0,825.6,-2.0,12.3,10.3,48.1,800.0,1.66,132.3,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=17, tm_sec=30, tm_wday=3, tm_yday=244, tm_isdst=-1)",2022-09-01,2022,9,244,1,17,0,BUS02,Good,< 12.00,< 2.00
2022-09-01 00:20:00,40.765694,-111.909706,1281.0,-9999.0,-9999.0,-9999.0,13.23,44.61,36.92,8.45,1.0,2.0,44.5,5.0,872.7,0.0,44.6,2.44,57.0,825.9,-0.5,8.0,7.5,48.1,799.9,1.66,132.5,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=244, tm_isdst=-1)",2022-09-01,2022,9,244,1,20,0,BUS02,Good,< 12.00,< 2.00
2022-09-01 00:23:35,40.765701,-111.909698,1282.2,-9999.0,-9999.0,-9999.0,13.23,44.57,36.84,8.92,1.0,2.0,44.39,5.0,872.8,0.0,46.7,2.46,56.9,825.9,-0.3,11.7,11.4,48.1,800.0,1.65,133.3,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=23, tm_sec=35, tm_wday=3, tm_yday=244, tm_isdst=-1)",2022-09-01,2022,9,244,1,23,0,BUS02,Good,< 12.00,< 2.00
