Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2022-07-01 00:00:00,40.725761,-111.918091,1294.9,-9999.0,-9999.0,-9999.0,13.34,39.3,33.48,19.98,3.0,2.0,39.0,12.0,869.2,0.0,71.8,2.43,51.9,824.4,38.4,-51.5,-13.1,43.2,804.2,1.55,112.8,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,0,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-07-01 00:02:30,40.734802,-111.916824,1272.7,-9999.0,-9999.0,-9999.0,13.34,39.21,33.32,21.17,4.0,2.0,38.89,12.0,869.6,0.0,69.4,2.42,51.8,824.8,8.6,162.7,171.3,43.2,804.9,1.55,110.4,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=2, tm_sec=30, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,2,0,BUS02,Good,< 12.00,4.00 - 6.00
2022-07-01 00:05:00,40.740932,-111.91684,1273.2,-9999.0,-9999.0,-9999.0,13.34,39.13,33.2,20.84,4.0,2.0,38.72,12.0,869.1,0.0,64.7,2.41,51.8,824.7,10.6,19.2,29.8,43.2,804.5,1.55,110.9,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=5, tm_sec=0, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,5,0,BUS02,Good,< 12.00,4.00 - 6.00
2022-07-01 00:07:30,40.754116,-111.91436,1284.4,-9999.0,-9999.0,-9999.0,13.34,39.01,32.87,20.34,3.0,2.0,38.72,11.0,869.6,0.0,64.8,2.41,51.8,824.8,40.7,-152.7,-112.0,43.2,804.9,1.55,111.4,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=7, tm_sec=30, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,7,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-07-01 00:10:00,40.756649,-111.916733,1282.4,-9999.0,-9999.0,-9999.0,13.34,38.89,32.76,20.51,3.0,2.0,38.39,12.0,869.7,0.0,57.2,2.4,51.7,825.1,24.6,21.4,45.9,43.1,805.0,1.55,110.3,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=10, tm_sec=0, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,10,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-07-01 00:12:30,40.760563,-111.915222,1279.9,-9999.0,-9999.0,-9999.0,13.34,38.84,32.8,20.14,4.0,2.0,38.28,11.0,869.8,0.0,54.3,2.43,51.7,824.9,42.8,72.2,115.0,43.1,805.0,1.55,110.6,0.0,1,1,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=12, tm_sec=30, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,12,0,BUS02,Good,< 12.00,4.00 - 6.00
2022-07-01 00:15:00,40.762863,-111.902504,1290.8,-9999.0,-9999.0,-9999.0,13.33,38.76,32.82,20.48,4.0,2.0,38.28,11.0,868.8,0.0,59.9,2.4,51.7,824.4,230.6,-63.7,166.9,43.1,804.3,1.55,113.3,0.0,1,1,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=15, tm_sec=0, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,15,0,BUS02,Good,< 12.00,4.00 - 6.00
2022-07-01 00:17:30,40.764435,-111.909485,1293.9,-9999.0,-9999.0,-9999.0,13.34,38.68,32.77,19.82,4.0,2.0,38.28,11.0,869.2,0.0,58.9,2.41,51.6,824.6,92.8,-46.2,46.6,43.1,804.9,1.55,110.4,0.0,1,1,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=17, tm_sec=30, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,17,0,BUS02,Good,< 12.00,4.00 - 6.00
2022-07-01 00:20:00,40.763542,-111.909439,1290.8,-9999.0,-9999.0,-9999.0,13.33,38.63,32.79,19.68,4.0,2.0,38.22,11.0,869.4,0.0,57.1,2.42,51.6,824.9,47.2,9.3,56.5,43.1,804.8,1.55,110.8,0.0,1,1,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=20, tm_sec=0, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,20,0,BUS02,Good,< 12.00,4.00 - 6.00
2022-07-01 00:23:35,40.763542,-111.909439,1290.8,-9999.0,-9999.0,-9999.0,13.34,38.67,32.82,19.43,2.0,2.0,38.11,11.0,869.4,0.0,41.4,2.41,51.5,824.9,45.7,50.8,96.5,43.0,804.6,1.56,109.3,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=23, tm_sec=35, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,23,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-07-01 00:26:05,40.763542,-111.909439,1290.6,-9999.0,-9999.0,-9999.0,13.34,38.71,33.16,19.24,3.0,2.0,38.0,11.0,869.4,0.0,59.9,2.41,51.5,824.7,-11.9,47.9,36.0,43.0,804.5,1.56,109.3,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=26, tm_sec=5, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,26,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-07-01 00:28:35,40.763542,-111.909431,1290.4,-9999.0,-9999.0,-9999.0,13.33,38.74,33.26,19.15,4.0,2.0,38.22,11.0,869.3,0.0,54.5,2.42,51.4,824.8,20.0,21.0,41.0,43.0,804.5,1.56,109.2,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=28, tm_sec=35, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,28,0,BUS02,Good,< 12.00,4.00 - 6.00
2022-07-01 00:31:05,40.763542,-111.909431,1290.2,-9999.0,-9999.0,-9999.0,13.34,38.76,33.38,19.02,2.0,2.0,38.28,11.0,869.4,0.0,28.9,2.41,51.4,824.6,64.7,21.8,86.5,43.0,804.5,1.56,109.4,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=31, tm_sec=5, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,31,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-07-01 00:33:35,40.763542,-111.909431,1290.1,-9999.0,-9999.0,-9999.0,13.33,38.79,33.68,18.65,4.0,2.0,38.5,11.0,869.2,0.0,29.4,2.4,51.4,824.8,121.6,41.6,163.2,43.0,804.5,1.56,109.1,0.0,1,1,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=33, tm_sec=35, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,33,0,BUS02,Good,< 12.00,4.00 - 6.00
2022-07-01 00:36:05,40.763111,-111.909172,1290.7,-9999.0,-9999.0,-9999.0,13.34,38.81,33.58,19.03,2.0,2.0,38.72,11.0,869.4,0.0,57.4,2.42,51.4,824.6,19.4,33.0,52.5,43.0,804.5,1.56,109.6,0.0,1,1,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=36, tm_sec=5, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,36,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-07-01 00:38:35,40.763977,-111.908981,1288.0,-9999.0,-9999.0,-9999.0,13.34,38.83,33.32,18.81,2.0,2.0,38.72,11.0,869.2,0.0,58.6,2.42,51.3,824.7,39.6,-27.1,12.4,43.0,804.4,1.56,108.6,0.0,1,1,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=38, tm_sec=35, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,38,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-07-01 00:41:05,40.764881,-111.903008,1295.9,-9999.0,-9999.0,-9999.0,13.34,38.8,33.14,19.84,6.0,2.0,38.78,11.0,869.0,0.0,49.5,2.41,51.4,824.3,71.6,-75.5,-3.8,42.9,804.1,1.56,109.5,0.0,1,1,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=41, tm_sec=5, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,41,0,BUS02,Good,< 12.00,6.00 - 8.00
2022-07-01 00:43:35,40.764603,-111.902657,1295.4,-9999.0,-9999.0,-9999.0,13.34,38.74,32.71,19.88,4.0,2.0,38.72,11.0,869.2,0.0,57.9,2.4,51.3,824.4,15.0,6.9,21.9,42.9,804.1,1.56,109.3,0.0,1,1,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=43, tm_sec=35, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,43,0,BUS02,Good,< 12.00,4.00 - 6.00
2022-07-01 00:46:05,40.76075,-111.903763,1293.7,-9999.0,-9999.0,-9999.0,13.34,38.66,32.59,20.38,4.0,2.0,38.61,11.0,869.4,0.0,57.8,2.41,51.3,824.6,-63.3,50.2,-13.1,42.9,804.5,1.56,109.5,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=46, tm_sec=5, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,46,0,BUS02,Good,< 12.00,4.00 - 6.00
2022-07-01 00:48:35,40.760689,-111.906174,1292.4,-9999.0,-9999.0,-9999.0,13.37,38.57,32.29,20.5,3.0,2.0,38.5,11.0,869.1,0.0,51.3,2.41,51.3,824.6,15.6,-1.1,14.5,42.9,804.4,1.56,109.1,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=48, tm_sec=35, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,48,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-07-01 00:51:05,40.760651,-111.916451,1285.0,-9999.0,-9999.0,-9999.0,13.37,38.46,32.37,20.08,3.0,2.0,38.39,11.0,869.7,0.0,50.5,2.4,51.3,825.0,57.4,-77.1,-19.7,42.9,804.9,1.56,109.2,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=51, tm_sec=5, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,51,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-07-01 00:53:35,40.752232,-111.914078,1282.5,-9999.0,-9999.0,-9999.0,13.37,38.33,32.24,20.73,3.0,2.0,38.22,11.0,869.7,0.0,56.7,2.42,51.2,825.1,99.5,-120.6,-21.0,42.9,804.9,1.56,109.8,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=53, tm_sec=35, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,53,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-07-01 00:56:05,40.742619,-111.916885,1281.0,-9999.0,-9999.0,-9999.0,13.37,38.22,32.15,21.57,2.0,2.0,38.0,12.0,869.6,0.0,57.7,2.41,51.2,824.7,156.3,-48.6,107.7,42.9,804.6,1.56,110.9,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=56, tm_sec=5, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,56,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-07-01 00:58:35,40.726501,-111.916969,1283.5,-9999.0,-9999.0,-9999.0,13.37,38.1,32.17,20.83,3.0,2.0,38.0,11.0,869.2,0.0,55.7,2.42,51.2,824.8,-41.3,-53.1,-94.4,42.8,804.5,1.56,106.2,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=58, tm_sec=35, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,58,0,BUS02,Good,< 12.00,2.00 - 4.00
2022-07-01 01:01:05,40.727119,-111.938889,1291.0,-9999.0,-9999.0,-9999.0,13.37,37.95,31.85,19.71,3.0,2.0,37.89,11.0,868.8,0.0,49.3,2.43,51.2,824.1,88.5,-130.5,-42.0,42.8,804.0,1.56,109.3,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=1, tm_min=1, tm_sec=5, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,1,1,BUS02,Good,< 12.00,2.00 - 4.00
2022-07-01 01:03:35,40.73317,-111.947746,1289.0,-9999.0,-9999.0,-9999.0,13.37,37.8,31.87,19.75,2.0,2.0,37.72,11.0,869.3,0.0,50.1,2.41,51.1,824.8,15.8,-14.0,1.8,42.8,804.5,1.56,108.3,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=1, tm_min=3, tm_sec=35, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,3,1,BUS02,Good,< 12.00,2.00 - 4.00
2022-07-01 01:06:05,40.732677,-111.958107,1290.6,-9999.0,-9999.0,-9999.0,13.37,37.68,31.85,20.97,4.0,2.0,37.5,11.0,869.4,0.0,40.2,2.4,51.0,824.6,3.0,24.3,27.3,42.7,804.5,1.56,110.0,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=1, tm_min=6, tm_sec=5, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,6,1,BUS02,Good,< 12.00,4.00 - 6.00
2022-07-01 01:08:35,40.728706,-111.968147,1294.1,-9999.0,-9999.0,-9999.0,13.37,37.59,31.67,19.97,2.0,2.0,37.5,11.0,868.8,0.0,50.1,2.41,50.9,824.4,44.0,-20.9,23.1,42.7,804.2,1.56,109.8,0.0,1,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=1, tm_min=8, tm_sec=35, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,8,1,BUS02,Good,< 12.00,2.00 - 4.00
