Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,Battery_Voltage_volts,Train_Box_Temperature_degC,Train_Top_Relative_Humidity_%,Train_Top_Temperature_degC,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2022-08-31 23:32:02,40.724766,-111.896843,1305.6,13.0,44.71,8.0,38.93,2.0,2.0,38.89,6.0,873.5,0.0,58.1,2.41,56.8,837.1,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=31, tm_hour=23, tm_min=32, tm_sec=2, tm_wday=2, tm_yday=243, tm_isdst=-1)",2022-08-31,2022,8,243,31,32,23,TRX01,Good,< 12.00,2.00 - 4.00
2022-08-31 23:34:02,40.739155,-111.89679,1303.6,13.0,44.65,8.54,38.62,1.0,2.0,38.0,6.0,873.6,0.0,65.8,2.43,56.7,837.0,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=31, tm_hour=23, tm_min=34, tm_sec=2, tm_wday=2, tm_yday=243, tm_isdst=-1)",2022-08-31,2022,8,243,31,34,23,TRX01,Good,< 12.00,< 2.00
2022-08-31 23:36:02,40.748684,-111.896812,1303.3,13.0,44.55,8.54,38.22,2.0,2.0,38.0,6.0,874.0,0.0,54.4,2.43,56.6,837.4,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=31, tm_hour=23, tm_min=36, tm_sec=2, tm_wday=2, tm_yday=243, tm_isdst=-1)",2022-08-31,2022,8,243,31,36,23,TRX01,Good,< 12.00,2.00 - 4.00
2022-08-31 23:38:02,40.753471,-111.896812,1301.9,13.0,44.49,8.2,38.01,1.0,2.0,38.0,6.0,874.1,0.0,64.2,2.4,56.5,837.4,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=31, tm_hour=23, tm_min=38, tm_sec=2, tm_wday=2, tm_yday=243, tm_isdst=-1)",2022-08-31,2022,8,243,31,38,23,TRX01,Good,< 12.00,< 2.00
2022-08-31 23:40:02,40.754086,-111.891495,1295.4,13.0,44.44,8.43,37.88,1.0,2.0,38.28,5.0,873.6,0.0,60.9,2.41,56.4,837.3,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=31, tm_hour=23, tm_min=40, tm_sec=2, tm_wday=2, tm_yday=243, tm_isdst=-1)",2022-08-31,2022,8,243,31,40,23,TRX01,Good,< 12.00,< 2.00
2022-08-31 23:42:02,40.756062,-111.891037,1296.5,13.0,44.39,9.55,37.44,1.0,2.0,38.61,6.0,873.5,0.0,48.8,2.42,56.4,837.1,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=31, tm_hour=23, tm_min=42, tm_sec=2, tm_wday=2, tm_yday=243, tm_isdst=-1)",2022-08-31,2022,8,243,31,42,23,TRX01,Good,< 12.00,< 2.00
2022-08-31 23:44:02,40.759525,-111.89109,1303.8,13.0,44.39,9.82,37.07,2.0,2.0,38.61,6.0,873.1,0.0,57.1,2.42,56.3,836.9,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=31, tm_hour=23, tm_min=44, tm_sec=2, tm_wday=2, tm_yday=243, tm_isdst=-1)",2022-08-31,2022,8,243,31,44,23,TRX01,Good,< 12.00,2.00 - 4.00
2022-08-31 23:46:02,40.760677,-111.889153,1304.2,13.0,44.39,9.11,37.17,1.0,2.0,37.89,6.0,873.0,0.0,57.4,2.42,56.3,836.6,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=31, tm_hour=23, tm_min=46, tm_sec=2, tm_wday=2, tm_yday=243, tm_isdst=-1)",2022-08-31,2022,8,243,31,46,23,TRX01,Good,< 12.00,< 2.00
2022-08-31 23:50:02,40.760666,-111.879997,1301.9,13.01,44.44,9.04,37.24,3.0,2.0,39.11,6.0,872.3,0.0,53.0,2.44,56.2,836.1,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=31, tm_hour=23, tm_min=50, tm_sec=2, tm_wday=2, tm_yday=243, tm_isdst=-1)",2022-08-31,2022,8,243,31,50,23,TRX01,Good,< 12.00,2.00 - 4.00
2022-08-31 23:52:02,40.760674,-111.872581,1317.2,13.0,44.44,9.35,37.51,3.0,2.0,38.89,6.0,871.2,0.0,58.6,2.41,56.2,835.0,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=31, tm_hour=23, tm_min=52, tm_sec=2, tm_wday=2, tm_yday=243, tm_isdst=-1)",2022-08-31,2022,8,243,31,52,23,TRX01,Good,< 12.00,2.00 - 4.00
2022-08-31 23:54:02,40.7607,-111.869019,1324.8,13.0,44.49,9.11,37.51,3.0,2.0,38.5,6.0,870.6,0.0,46.7,2.4,56.3,834.1,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=31, tm_hour=23, tm_min=54, tm_sec=2, tm_wday=2, tm_yday=243, tm_isdst=-1)",2022-08-31,2022,8,243,31,54,23,TRX01,Good,< 12.00,2.00 - 4.00
2022-08-31 23:56:02,40.75856,-111.861694,1364.4,13.0,44.55,9.52,37.3,2.0,2.0,38.11,6.0,867.4,0.0,43.2,2.44,56.4,830.9,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=31, tm_hour=23, tm_min=56, tm_sec=2, tm_wday=2, tm_yday=243, tm_isdst=-1)",2022-08-31,2022,8,243,31,56,23,TRX01,Good,< 12.00,2.00 - 4.00
2022-08-31 23:58:02,40.758797,-111.85218,1401.3,13.0,44.6,9.11,36.83,1.0,2.0,38.22,5.0,863.1,0.0,67.4,2.44,56.5,826.9,0,1,"time.struct_time(tm_year=2022, tm_mon=8, tm_mday=31, tm_hour=23, tm_min=58, tm_sec=2, tm_wday=2, tm_yday=243, tm_isdst=-1)",2022-08-31,2022,8,243,31,58,23,TRX01,Good,< 12.00,< 2.00
