Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute
2022-03-01 00:00:00,40.765373,-111.909119,1301.7,-9999.0,-9999.0,-9999.0,13.53,28.54,21.39,13.92,14.0,2.0,26.61,10.0,883.4,0.0,-0.5,2.2,41.8,826.3,57.2,39.8,97.0,32.7,801.6,1.96,114.5,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=60, tm_isdst=-1)",2022-03-01,2022,3,60,1,0
2022-03-01 00:02:30,40.765221,-111.909164,1302.1,-9999.0,-9999.0,-9999.0,13.53,28.54,21.39,13.99,12.0,2.0,26.61,10.0,883.3,0.0,-0.5,2.2,41.8,826.7,50.7,30.5,81.2,32.7,801.6,1.96,114.7,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=2, tm_sec=30, tm_wday=1, tm_yday=60, tm_isdst=-1)",2022-03-01,2022,3,60,1,2
2022-03-01 00:05:00,40.765259,-111.909248,1298.7,-9999.0,-9999.0,-9999.0,13.53,28.53,21.4,13.92,13.0,2.0,26.61,10.0,883.4,0.0,-0.4,2.18,41.8,826.3,53.4,28.6,82.0,32.7,801.6,1.96,114.5,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=5, tm_sec=0, tm_wday=1, tm_yday=60, tm_isdst=-1)",2022-03-01,2022,3,60,1,5
2022-03-01 00:07:30,40.765263,-111.909203,1297.1,-9999.0,-9999.0,-9999.0,13.53,28.53,21.37,14.02,12.0,2.0,26.5,10.0,883.3,0.0,1.4,2.19,41.8,826.7,45.8,36.6,82.4,32.7,801.4,1.96,114.9,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=7, tm_sec=30, tm_wday=1, tm_yday=60, tm_isdst=-1)",2022-03-01,2022,3,60,1,7
2022-03-01 00:10:00,40.76527,-111.909218,1297.1,-9999.0,-9999.0,-9999.0,13.53,28.53,21.38,13.96,11.0,2.0,26.61,10.0,883.2,0.0,1.3,2.19,41.8,826.2,41.0,36.1,77.1,32.7,801.5,1.96,114.5,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=10, tm_sec=0, tm_wday=1, tm_yday=60, tm_isdst=-1)",2022-03-01,2022,3,60,1,10
2022-03-01 00:12:30,40.765297,-111.909126,1297.1,-9999.0,-9999.0,-9999.0,13.52,28.52,21.4,14.1,10.0,2.0,26.61,10.0,883.3,0.0,2.0,2.19,41.8,826.6,42.5,33.8,76.3,32.7,801.5,1.96,114.7,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=12, tm_sec=30, tm_wday=1, tm_yday=60, tm_isdst=-1)",2022-03-01,2022,3,60,1,12
2022-03-01 00:15:00,40.765259,-111.909042,1297.1,-9999.0,-9999.0,-9999.0,13.53,28.52,21.38,14.02,10.0,2.0,26.5,10.0,883.2,0.0,1.0,2.19,41.8,826.2,32.3,36.9,69.2,32.7,801.4,1.96,114.7,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=15, tm_sec=0, tm_wday=1, tm_yday=60, tm_isdst=-1)",2022-03-01,2022,3,60,1,15
2022-03-01 00:17:30,40.765274,-111.909058,1297.6,-9999.0,-9999.0,-9999.0,13.53,28.51,21.38,13.94,8.0,2.0,26.61,9.0,883.1,0.0,1.4,2.17,41.8,826.5,39.2,30.6,69.8,32.7,801.3,1.96,114.8,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=17, tm_sec=30, tm_wday=1, tm_yday=60, tm_isdst=-1)",2022-03-01,2022,3,60,1,17
2022-03-01 00:20:00,40.765228,-111.909073,1297.7,-9999.0,-9999.0,-9999.0,13.53,28.51,21.37,13.87,8.0,2.0,26.61,10.0,883.3,0.0,-2.4,2.2,41.8,826.1,35.4,29.3,64.7,32.7,801.4,1.96,114.7,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=20, tm_sec=0, tm_wday=1, tm_yday=60, tm_isdst=-1)",2022-03-01,2022,3,60,1,20
2022-03-01 00:23:35,40.765301,-111.909279,1298.5,-9999.0,-9999.0,-9999.0,13.53,28.51,21.39,14.0,8.0,2.0,26.5,10.0,883.3,0.0,-9.6,2.18,41.8,826.2,28.9,35.8,64.7,32.7,801.3,2.03,114.1,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=23, tm_sec=35, tm_wday=1, tm_yday=60, tm_isdst=-1)",2022-03-01,2022,3,60,1,23
2022-03-01 00:26:05,40.765244,-111.909119,1300.3,-9999.0,-9999.0,-9999.0,13.53,28.5,21.39,14.16,7.0,2.0,26.5,10.0,883.2,0.0,2.4,2.2,41.8,826.5,98.0,29.8,127.8,32.7,801.3,2.03,114.3,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=26, tm_sec=5, tm_wday=1, tm_yday=60, tm_isdst=-1)",2022-03-01,2022,3,60,1,26
2022-03-01 00:28:35,40.765423,-111.909088,1299.9,-9999.0,-9999.0,-9999.0,13.53,28.5,21.41,13.88,8.0,2.0,26.5,10.0,883.1,0.0,-1.2,2.2,41.8,826.1,107.7,26.0,133.7,32.6,801.3,2.03,114.1,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=28, tm_sec=35, tm_wday=1, tm_yday=60, tm_isdst=-1)",2022-03-01,2022,3,60,1,28
2022-03-01 00:31:05,40.765308,-111.909103,1293.9,-9999.0,-9999.0,-9999.0,13.53,28.49,21.39,13.86,7.0,2.0,26.5,10.0,883.0,0.0,-1.5,2.19,41.8,826.4,88.2,28.9,117.1,32.6,801.4,2.03,113.8,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=31, tm_sec=5, tm_wday=1, tm_yday=60, tm_isdst=-1)",2022-03-01,2022,3,60,1,31
2022-03-01 00:33:35,40.765331,-111.909142,1294.5,-9999.0,-9999.0,-9999.0,13.53,28.49,21.37,13.92,7.0,2.0,26.5,9.0,883.0,0.0,6.3,2.19,41.8,826.1,135.1,36.0,171.1,32.6,801.2,2.03,114.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=33, tm_sec=35, tm_wday=1, tm_yday=60, tm_isdst=-1)",2022-03-01,2022,3,60,1,33
2022-03-01 00:36:05,40.76532,-111.90921,1295.0,-9999.0,-9999.0,-9999.0,13.52,28.49,21.33,13.98,9.0,2.0,26.5,9.0,883.0,0.0,-1.7,2.19,41.8,826.4,136.6,26.4,163.0,32.6,801.2,2.03,114.1,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=3, tm_mday=1, tm_hour=0, tm_min=36, tm_sec=5, tm_wday=1, tm_yday=60, tm_isdst=-1)",2022-03-01,2022,3,60,1,36
