Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES405_PM1_Concentration_ug/m3,ES405_PM2.5_Concentration_ug/m3,ES405_PM4_Concentration_ug/m3,ES405_PM10_Concentration_ug/m3,ES405_Air_Flow_Rate_L/min,ES405_Internal_Air_Temperature_degC,ES405_Internal_Relative_Humidity_%,ES405_Internal_Air_Pressure_hpa,ES405_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2023-09-15 20:51:00,40.767166,-111.879372,1349.2,0.0,266.0,1.0,13.13,30.25,27.21,17.95,1.2,2.0,3.8,9.4,1.0,32.39,14.5,654.6,0.0,59.3,1.95,41.6,845.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=15, tm_hour=20, tm_min=51, tm_sec=0, tm_wday=4, tm_yday=258, tm_isdst=-1)",2023-09-15,2023,9,258,15,51,20,BUS06,Good,< 12.00,2.00 - 4.00
2023-09-15 21:21:00,40.769253,-111.900055,1314.8,4.84,93.7,1.0,13.11,31.01,28.38,16.51,1.4,1.9,2.7,4.4,1.0,32.89,13.1,656.5,0.0,56.2,1.95,42.2,846.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=15, tm_hour=21, tm_min=21, tm_sec=0, tm_wday=4, tm_yday=258, tm_isdst=-1)",2023-09-15,2023,9,258,15,21,21,BUS06,Good,< 12.00,< 2.00
2023-09-15 21:51:00,40.765736,-111.852417,1410.9,1.54,189.5,1.0,13.12,30.28,26.51,17.38,1.1,1.5,2.5,4.5,1.0,33.0,12.8,647.2,0.0,57.1,1.99,41.9,835.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=15, tm_hour=21, tm_min=51, tm_sec=0, tm_wday=4, tm_yday=258, tm_isdst=-1)",2023-09-15,2023,9,258,15,51,21,BUS06,Good,< 12.00,< 2.00
2023-09-15 22:21:00,40.763416,-111.909431,1294.5,0.0,162.7,1.0,13.13,30.43,29.38,13.55,1.1,1.7,2.8,6.5,1.0,32.78,11.8,656.8,0.0,53.9,1.95,41.7,847.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=15, tm_hour=22, tm_min=21, tm_sec=0, tm_wday=4, tm_yday=258, tm_isdst=-1)",2023-09-15,2023,9,258,15,21,22,BUS06,Good,< 12.00,< 2.00
2023-09-15 22:51:00,40.764996,-111.870003,1339.4,8.23,69.9,1.0,13.12,30.43,26.98,16.38,1.0,1.5,2.4,4.6,1.0,33.11,11.8,653.4,0.0,59.1,1.95,41.9,843.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=15, tm_hour=22, tm_min=51, tm_sec=0, tm_wday=4, tm_yday=258, tm_isdst=-1)",2023-09-15,2023,9,258,15,51,22,BUS06,Good,< 12.00,< 2.00
2023-09-15 23:21:00,40.767033,-111.890221,1341.4,9.41,249.5,1.0,13.16,29.45,27.41,16.86,1.2,1.6,2.4,3.4,1.0,32.5,12.6,654.7,0.0,57.6,1.96,41.0,844.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=15, tm_hour=23, tm_min=21, tm_sec=0, tm_wday=4, tm_yday=258, tm_isdst=-1)",2023-09-15,2023,9,258,15,21,23,BUS06,Good,< 12.00,< 2.00
2023-09-15 23:51:00,40.769444,-111.892921,1329.4,1.13,55.4,1.0,13.16,29.39,27.21,17.8,1.2,1.6,2.3,3.7,1.0,32.11,13.5,655.4,0.0,59.6,1.94,40.7,844.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=15, tm_hour=23, tm_min=51, tm_sec=0, tm_wday=4, tm_yday=258, tm_isdst=-1)",2023-09-15,2023,9,258,15,51,23,BUS06,Good,< 12.00,< 2.00
2023-09-16 00:21:00,40.76503,-111.860031,1360.0,10.85,267.8,1.0,13.18,28.22,25.77,21.37,1.0,1.4,2.2,4.4,1.0,31.61,15.1,648.4,0.0,55.2,1.93,40.0,840.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=16, tm_hour=0, tm_min=21, tm_sec=0, tm_wday=5, tm_yday=259, tm_isdst=-1)",2023-09-16,2023,9,259,16,21,0,BUS06,Good,< 12.00,< 2.00
2023-09-16 00:51:00,40.763699,-111.909508,1288.9,0.0,174.0,1.0,13.22,27.61,28.22,17.06,1.1,1.6,2.2,5.3,1.0,30.72,14.9,656.6,0.0,48.8,1.92,39.1,847.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=16, tm_hour=0, tm_min=51, tm_sec=0, tm_wday=5, tm_yday=259, tm_isdst=-1)",2023-09-16,2023,9,259,16,51,0,BUS06,Good,< 12.00,< 2.00
2023-09-16 01:21:00,40.765144,-111.871048,1331.8,0.0,171.0,1.0,13.24,27.04,24.58,22.5,1.1,1.6,2.5,4.8,1.0,30.22,16.1,653.3,0.0,45.4,1.94,38.6,843.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=16, tm_hour=1, tm_min=21, tm_sec=0, tm_wday=5, tm_yday=259, tm_isdst=-1)",2023-09-16,2023,9,259,16,21,1,BUS06,Good,< 12.00,< 2.00
2023-09-16 01:51:00,40.767262,-111.888893,1319.6,8.75,271.2,1.0,13.3,25.44,23.23,24.49,1.2,1.8,3.0,6.3,1.0,29.11,17.2,655.0,0.0,38.8,1.92,37.2,844.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=16, tm_hour=1, tm_min=51, tm_sec=0, tm_wday=5, tm_yday=259, tm_isdst=-1)",2023-09-16,2023,9,259,16,51,1,BUS06,Good,< 12.00,< 2.00
2023-09-16 02:44:00,40.761627,-111.910545,1281.8,0.0,135.1,1.0,13.33,25.01,23.76,22.36,1.3,1.9,3.2,5.4,1.0,27.11,18.0,657.1,0.0,46.9,1.89,34.4,848.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=16, tm_hour=2, tm_min=44, tm_sec=0, tm_wday=5, tm_yday=259, tm_isdst=-1)",2023-09-16,2023,9,259,16,44,2,BUS06,Good,< 12.00,< 2.00
2023-09-16 03:18:00,40.76162,-111.910667,1258.9,0.0,216.2,1.0,13.31,25.31,23.17,24.87,1.6,2.2,3.1,5.2,1.0,27.39,18.8,657.3,0.0,43.3,1.92,36.2,848.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=16, tm_hour=3, tm_min=18, tm_sec=0, tm_wday=5, tm_yday=259, tm_isdst=-1)",2023-09-16,2023,9,259,16,18,3,BUS06,Good,< 12.00,2.00 - 4.00
2023-09-16 03:48:00,40.761765,-111.910851,1279.3,0.0,23.5,1.0,13.3,25.23,22.53,27.12,2.1,3.5,6.4,12.4,1.0,27.5,19.6,657.4,0.0,23.8,1.9,36.5,848.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=16, tm_hour=3, tm_min=48, tm_sec=0, tm_wday=5, tm_yday=259, tm_isdst=-1)",2023-09-16,2023,9,259,16,48,3,BUS06,Good,< 12.00,2.00 - 4.00
2023-09-16 04:18:00,40.76162,-111.910599,1281.1,0.0,357.5,1.0,13.31,24.95,22.06,28.37,2.1,3.2,5.4,9.6,1.0,27.39,20.0,657.4,0.0,0.4,1.9,36.3,848.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=16, tm_hour=4, tm_min=18, tm_sec=0, tm_wday=5, tm_yday=259, tm_isdst=-1)",2023-09-16,2023,9,259,16,18,4,BUS06,Good,< 12.00,2.00 - 4.00
2023-09-16 06:22:00,40.761662,-111.910782,1293.5,0.0,0.0,1.0,13.47,22.8,20.51,33.13,2.6,3.9,6.8,14.7,1.0,23.61,25.6,657.7,0.0,13.5,1.83,27.5,848.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=16, tm_hour=6, tm_min=22, tm_sec=0, tm_wday=5, tm_yday=259, tm_isdst=-1)",2023-09-16,2023,9,259,16,22,6,BUS06,Good,< 12.00,2.00 - 4.00
2023-09-18 14:12:00,40.764679,-111.909561,1294.8,0.0,330.7,1.0,13.42,22.69,22.51,29.95,1.1,2.1,3.8,9.4,1.0,22.39,27.8,654.9,0.0,35.7,1.85,30.0,845.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=18, tm_hour=14, tm_min=12, tm_sec=0, tm_wday=0, tm_yday=261, tm_isdst=-1)",2023-09-18,2023,9,261,18,12,14,BUS06,Good,< 12.00,2.00 - 4.00
2023-09-18 14:42:00,40.765774,-111.85228,1411.0,4.06,344.6,1.0,13.37,22.84,20.28,37.84,1.1,2.1,4.1,8.0,1.0,23.78,25.1,646.7,0.0,30.4,1.9,33.5,833.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=18, tm_hour=14, tm_min=42, tm_sec=0, tm_wday=0, tm_yday=261, tm_isdst=-1)",2023-09-18,2023,9,261,18,42,14,BUS06,Good,< 12.00,2.00 - 4.00
2023-09-18 15:12:00,40.765091,-111.907127,1307.1,11.01,268.7,1.0,13.4,22.95,22.36,32.89,2.1,4.4,8.7,16.3,1.0,24.61,26.8,654.3,0.0,28.4,1.87,34.2,845.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=18, tm_hour=15, tm_min=12, tm_sec=0, tm_wday=0, tm_yday=261, tm_isdst=-1)",2023-09-18,2023,9,261,18,12,15,BUS06,Good,< 12.00,4.00 - 6.00
2023-09-18 15:42:00,40.767368,-111.887924,1331.8,0.0,153.9,1.0,13.34,24.39,23.24,28.67,1.5,3.5,7.3,14.0,1.0,25.39,23.6,652.5,0.0,36.9,1.9,35.6,843.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=18, tm_hour=15, tm_min=42, tm_sec=0, tm_wday=0, tm_yday=261, tm_isdst=-1)",2023-09-18,2023,9,261,18,42,15,BUS06,Good,< 12.00,2.00 - 4.00
2023-09-18 16:12:00,40.767174,-111.877808,1336.2,13.27,269.8,1.0,13.34,24.55,23.27,28.2,1.2,2.2,4.7,10.4,1.0,26.11,23.1,651.7,0.0,40.7,1.91,36.1,842.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=18, tm_hour=16, tm_min=12, tm_sec=0, tm_wday=0, tm_yday=261, tm_isdst=-1)",2023-09-18,2023,9,261,18,12,16,BUS06,Good,< 12.00,2.00 - 4.00
2023-09-18 16:42:00,40.763721,-111.909485,1292.1,0.0,173.5,1.0,13.28,25.93,26.15,20.84,1.0,1.7,3.0,7.6,1.0,27.0,20.5,654.9,0.0,44.6,1.92,37.2,845.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=18, tm_hour=16, tm_min=42, tm_sec=0, tm_wday=0, tm_yday=261, tm_isdst=-1)",2023-09-18,2023,9,261,18,42,16,BUS06,Good,< 12.00,< 2.00
2023-09-18 17:12:00,40.769711,-111.841766,1476.5,0.0,311.9,1.0,13.25,26.87,24.29,23.4,0.8,1.3,2.6,6.7,1.0,28.11,19.1,641.0,0.0,51.0,1.95,38.2,827.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=18, tm_hour=17, tm_min=12, tm_sec=0, tm_wday=0, tm_yday=261, tm_isdst=-1)",2023-09-18,2023,9,261,18,12,17,BUS06,Good,< 12.00,< 2.00
2023-09-18 17:42:00,40.763565,-111.909393,1295.7,0.0,183.4,1.0,13.22,27.86,27.75,19.41,0.8,1.5,2.9,6.2,1.0,29.0,18.2,654.6,0.0,46.7,1.93,39.1,844.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=18, tm_hour=17, tm_min=42, tm_sec=0, tm_wday=0, tm_yday=261, tm_isdst=-1)",2023-09-18,2023,9,261,18,42,17,BUS06,Good,< 12.00,< 2.00
2023-09-18 18:12:00,40.765247,-111.868607,1224.7,6.79,99.5,1.0,13.16,29.4,26.73,22.75,1.5,3.3,7.5,17.7,1.0,30.28,18.2,651.3,0.0,48.4,1.94,40.7,840.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=18, tm_hour=18, tm_min=12, tm_sec=0, tm_wday=0, tm_yday=261, tm_isdst=-1)",2023-09-18,2023,9,261,18,12,18,BUS06,Good,< 12.00,2.00 - 4.00
