,Timestamp,Year,Month,Longitude,Latitude,ES642_PM2.5_Concentration,2B_Ozone_Concentration,2B405_NO_Concentration,2B405_NO2_Concentration,2B405_NOX_Concentration,2B405_Cell_O3_Flow_Rate,PM2.5_Concentration
0,2023-09-14T19:27:30,2023,9,-111.910545,40.762104,,42.50,none,None,None,None,-9999.00
1,2023-09-14T19:30:05,2023,9,-111.910622,40.761745,,41.70,none,None,None,None,-9999.00
2,2023-09-14T19:32:40,2023,9,-111.910744,40.761742,,45.30,none,None,None,None,-9999.00
3,2023-09-14T19:35:15,2023,9,-111.910553,40.761543,,45.20,none,None,None,None,-9999.00
4,2023-09-14T19:37:50,2023,9,-111.910606,40.761517,,39.90,none,None,None,None,-9999.00
5,2023-09-14T19:40:25,2023,9,-111.9104,40.761486,,46.10,none,None,None,None,-9999.00
6,2023-09-14T19:43:00,2023,9,-111.910492,40.761497,,46.50,none,None,None,None,1.90
7,2023-09-14T19:45:35,2023,9,-111.91069,40.761391,,46.20,none,None,None,None,-9999.00
8,2023-09-14T19:48:10,2023,9,-111.910583,40.761501,,45.40,none,None,None,None,-9999.00
9,2023-09-14T19:50:45,2023,9,-111.910583,40.761406,,47.70,none,None,None,None,-9999.00
10,2023-09-14T19:53:20,2023,9,-111.910599,40.76162,,45.00,none,None,None,None,-9999.00
11,2023-09-14T19:55:55,2023,9,-111.910522,40.761593,,49.60,none,None,None,None,-9999.00
12,2023-09-14T19:58:30,2023,9,-111.910622,40.761559,,48.30,none,None,None,None,-9999.00
13,2023-09-14T20:01:05,2023,9,-111.910522,40.761536,,47.80,none,None,None,None,-9999.00
14,2023-09-14T20:03:40,2023,9,-111.910362,40.761505,,49.80,none,None,None,None,-9999.00
15,2023-09-14T20:06:15,2023,9,-111.910545,40.761551,,47.20,none,None,None,None,-9999.00
16,2023-09-14T20:08:50,2023,9,-111.910461,40.761517,,47.20,none,None,None,None,-9999.00
17,2023-09-14T20:11:25,2023,9,-111.910439,40.761642,,46.60,none,None,None,None,-9999.00
18,2023-09-14T20:14:00,2023,9,-111.910477,40.761433,,45.80,none,None,None,None,2.40
19,2023-09-14T20:16:35,2023,9,-111.910515,40.761566,,44.10,none,None,None,None,-9999.00
20,2023-09-14T20:19:10,2023,9,-111.910515,40.761665,,46.30,none,None,None,None,-9999.00
21,2023-09-14T20:21:45,2023,9,-111.910439,40.761566,,43.50,none,None,None,None,-9999.00
22,2023-09-14T20:24:20,2023,9,-111.910339,40.761318,,40.00,none,None,None,None,-9999.00
23,2023-09-14T20:26:55,2023,9,-111.910622,40.7616,,42.60,none,None,None,None,-9999.00
24,2023-09-14T20:29:30,2023,9,-111.91053,40.761692,,40.50,none,None,None,None,-9999.00
25,2023-09-14T20:32:05,2023,9,-111.910728,40.761543,,50.60,none,None,None,None,-9999.00
26,2023-09-14T20:34:40,2023,9,-111.910622,40.76152,,48.10,none,None,None,None,-9999.00
27,2023-09-14T20:37:15,2023,9,-111.910507,40.761486,,43.80,none,None,None,None,-9999.00
28,2023-09-14T20:39:50,2023,9,-111.910515,40.761745,,44.70,none,None,None,None,-9999.00
29,2023-09-14T20:42:25,2023,9,-111.910591,40.761433,,48.70,none,None,None,None,-9999.00
30,2023-09-14T20:45:00,2023,9,-111.910736,40.761066,,42.10,none,None,None,None,1.40
31,2023-09-14T20:47:35,2023,9,-111.910545,40.761677,,52.70,none,None,None,None,-9999.00
32,2023-09-14T20:50:10,2023,9,-111.910591,40.761539,,46.50,none,None,None,None,-9999.00
33,2023-09-14T20:52:45,2023,9,-111.910599,40.761482,,41.40,none,None,None,None,-9999.00
34,2023-09-14T20:55:20,2023,9,-111.910591,40.761681,,41.40,none,None,None,None,-9999.00
35,2023-09-14T20:57:55,2023,9,-111.910721,40.761406,,46.30,none,None,None,None,-9999.00
36,2023-09-14T21:00:30,2023,9,-111.910759,40.761238,,44.70,none,None,None,None,-9999.00
37,2023-09-14T21:03:05,2023,9,-111.91066,40.761681,,45.10,none,None,None,None,-9999.00
38,2023-09-14T21:05:40,2023,9,-111.910789,40.761379,,44.10,none,None,None,None,-9999.00
39,2023-09-14T21:08:15,2023,9,-111.910698,40.761494,,44.90,none,None,None,None,-9999.00
40,2023-09-14T21:56:15,2023,9,-111.910591,40.761585,,-9999.00,none,None,None,None,-9999.00
41,2023-09-14T21:58:50,2023,9,-111.910469,40.761578,,45.90,none,None,None,None,-9999.00
42,2023-09-14T22:01:25,2023,9,-111.910278,40.761593,,44.50,none,None,None,None,-9999.00
43,2023-09-14T22:04:00,2023,9,-111.910576,40.761608,,38.30,none,None,None,None,1.60
44,2023-09-14T22:06:35,2023,9,-111.910515,40.76162,,35.70,none,None,None,None,-9999.00
45,2023-09-14T22:09:10,2023,9,-111.910492,40.761589,,40.50,none,None,None,None,-9999.00
46,2023-09-14T22:11:45,2023,9,-111.910576,40.761559,,43.10,none,None,None,None,-9999.00
47,2023-09-14T22:14:20,2023,9,-111.910606,40.761559,,43.30,none,None,None,None,-9999.00
48,2023-09-14T23:02:25,2023,9,-111.910622,40.761608,,48.50,none,None,None,None,-9999.00
49,2023-09-14T23:05:00,2023,9,-111.910591,40.761639,,49.30,none,None,None,None,1.80
50,2023-09-14T23:07:35,2023,9,-111.910622,40.761478,,45.20,none,None,None,None,-9999.00
51,2023-09-14T23:10:10,2023,9,-111.91069,40.761631,,42.10,none,None,None,None,-9999.00
52,2023-09-14T23:12:45,2023,9,-111.910614,40.761536,,40.80,none,None,None,None,-9999.00
53,2023-09-14T23:15:20,2023,9,-111.910492,40.761536,,40.60,none,None,None,None,-9999.00
54,2023-09-14T23:17:55,2023,9,-111.910675,40.761578,,45.80,none,None,None,None,-9999.00
55,2023-09-15T00:06:00,2023,9,-111.910706,40.761509,,-9999.00,none,None,None,None,-9999.00
56,2023-09-15T00:08:35,2023,9,-111.910515,40.761356,,38.10,none,None,None,None,-9999.00
57,2023-09-15T00:11:10,2023,9,-111.910576,40.761532,,44.90,none,None,None,None,-9999.00
58,2023-09-15T00:13:45,2023,9,-111.910431,40.761536,,39.30,none,None,None,None,-9999.00
59,2023-09-15T00:16:20,2023,9,-111.910614,40.761642,,36.20,none,None,None,None,-9999.00
60,2023-09-15T00:18:55,2023,9,-111.910561,40.761482,,42.80,none,None,None,None,-9999.00
61,2023-09-15T00:21:30,2023,9,-111.910606,40.761616,,42.00,none,None,None,None,-9999.00
62,2023-09-15T00:24:05,2023,9,-111.910713,40.761543,,40.60,none,None,None,None,-9999.00
63,2023-09-15T00:27:30,2023,9,-111.910103,40.760532,,36.30,none,None,None,None,-9999.00
64,2023-09-15T00:30:05,2023,9,-111.910133,40.760529,,38.50,none,None,None,None,-9999.00
65,2023-09-15T09:22:15,2023,9,-111.911018,40.761429,,-9999.00,none,None,None,None,-9999.00
66,2023-09-15T09:24:50,2023,9,-111.910751,40.761562,,-9999.00,none,None,None,None,-9999.00
67,2023-09-15T09:27:25,2023,9,-111.910706,40.761662,,11.30,none,None,None,None,-9999.00
68,2023-09-15T09:30:00,2023,9,-111.910545,40.761608,,8.00,none,None,None,None,3.90
69,2023-09-15T09:32:35,2023,9,-111.910439,40.761635,,2.70,none,None,None,None,-9999.00
70,2023-09-15T09:35:10,2023,9,-111.910553,40.761539,,2.70,none,None,None,None,-9999.00
71,2023-09-15T09:37:45,2023,9,-111.910378,40.761539,,2.10,none,None,None,None,-9999.00
72,2023-09-15T09:40:20,2023,9,-111.910347,40.761631,,1.00,none,None,None,None,-9999.00
73,2023-09-15T09:42:55,2023,9,-111.910553,40.761574,,2.60,none,None,None,None,-9999.00
74,2023-09-15T09:45:30,2023,9,-111.910599,40.761589,,1.00,none,None,None,None,-9999.00
75,2023-09-15T09:48:05,2023,9,-111.910599,40.761459,,1.20,none,None,None,None,-9999.00
76,2023-09-15T09:50:40,2023,9,-111.910583,40.76149,,0.10,none,None,None,None,-9999.00
77,2023-09-15T09:53:15,2023,9,-111.910637,40.761646,,1.20,none,None,None,None,-9999.00
78,2023-09-15T09:55:50,2023,9,-111.9104,40.761642,,1.00,none,None,None,None,-9999.00
79,2023-09-15T09:58:25,2023,9,-111.910339,40.761616,,1.00,none,None,None,None,-9999.00
80,2023-09-15T10:01:00,2023,9,-111.910431,40.761452,,1.10,none,None,None,None,3.60
81,2023-09-15T10:03:35,2023,9,-111.910568,40.761448,,18.50,none,None,None,None,-9999.00
82,2023-09-15T10:06:10,2023,9,-111.910522,40.761547,,12.30,none,None,None,None,-9999.00
83,2023-09-15T10:08:45,2023,9,-111.910362,40.76149,,-0.00,none,None,None,None,-9999.00
