,Timestamp,Year,Month,Longitude,Latitude,ES642_PM2.5_Concentration,2B_Ozone_Concentration,2B405_NO_Concentration,2B405_NO2_Concentration,2B405_NOX_Concentration,2B405_Cell_O3_Flow_Rate,PM2.5_Concentration
0,2022-02-05T01:55:45,2022,2,-111.90892,40.765846,,7.10,none,None,None,None,6.00
1,2022-02-05T01:58:20,2022,2,-111.908829,40.765549,,-0.20,none,None,None,None,6.00
2,2022-02-05T02:00:55,2022,2,-111.909042,40.765755,,-2.30,none,None,None,None,6.00
3,2022-02-05T02:03:30,2022,2,-111.908875,40.765697,,0.50,none,None,None,None,6.00
4,2022-02-05T02:06:05,2022,2,-111.908905,40.765976,,1.10,none,None,None,None,8.00
5,2022-02-05T02:08:40,2022,2,-111.90892,40.765648,,-1.30,none,None,None,None,7.00
6,2022-02-05T02:11:15,2022,2,-111.909004,40.765797,,-1.20,none,None,None,None,6.00
7,2022-02-05T02:13:50,2022,2,-111.908951,40.765724,,-0.90,none,None,None,None,6.00
8,2022-02-05T02:16:25,2022,2,-111.908836,40.765568,,-2.60,none,None,None,None,6.00
9,2022-02-05T02:19:00,2022,2,-111.909073,40.765736,,-3.00,none,None,None,None,6.00
10,2022-02-05T02:21:35,2022,2,-111.908913,40.765774,,-0.10,none,None,None,None,6.00
11,2022-02-05T02:24:10,2022,2,-111.90905,40.765667,,-2.20,none,None,None,None,5.00
12,2022-02-05T02:26:45,2022,2,-111.909073,40.765743,,0.20,none,None,None,None,6.00
13,2022-02-05T02:29:20,2022,2,-111.909172,40.765877,,-0.30,none,None,None,None,7.00
14,2022-02-05T02:31:55,2022,2,-111.909073,40.76593,,-1.10,none,None,None,None,6.00
15,2022-02-05T02:34:30,2022,2,-111.909027,40.765572,,-2.30,none,None,None,None,5.00
16,2022-02-05T02:37:05,2022,2,-111.909004,40.765644,,-2.50,none,None,None,None,6.00
17,2022-02-05T02:39:40,2022,2,-111.908981,40.765629,,-1.80,none,None,None,None,6.00
18,2022-02-05T02:42:15,2022,2,-111.909019,40.765751,,-2.60,none,None,None,None,5.00
19,2022-02-05T02:44:50,2022,2,-111.90889,40.765743,,-1.10,none,None,None,None,7.00
20,2022-02-05T02:47:25,2022,2,-111.909187,40.765877,,-1.30,none,None,None,None,5.00
21,2022-02-05T02:50:00,2022,2,-111.90892,40.765804,,0.80,none,None,None,None,5.00
22,2022-02-05T02:52:35,2022,2,-111.909073,40.765705,,-0.70,none,None,None,None,5.00
23,2022-02-05T02:55:10,2022,2,-111.909172,40.765701,,-0.80,none,None,None,None,5.00
24,2022-02-05T02:57:45,2022,2,-111.908913,40.765697,,-1.70,none,None,None,None,4.00
25,2022-02-05T03:00:20,2022,2,-111.908974,40.765602,,-1.90,none,None,None,None,6.00
26,2022-02-05T03:02:55,2022,2,-111.908836,40.765362,,-1.50,none,None,None,None,4.00
27,2022-02-05T03:05:30,2022,2,-111.908829,40.76569,,1.00,none,None,None,None,4.00
28,2022-02-05T03:08:05,2022,2,-111.90876,40.765556,,-0.10,none,None,None,None,4.00
29,2022-02-05T03:10:40,2022,2,-111.908859,40.765797,,0.50,none,None,None,None,4.00
30,2022-02-05T03:13:15,2022,2,-111.90892,40.765667,,0.10,none,None,None,None,3.00
31,2022-02-05T03:15:50,2022,2,-111.908951,40.765549,,-1.20,none,None,None,None,4.00
32,2022-02-05T03:18:25,2022,2,-111.909012,40.765575,,-0.20,none,None,None,None,3.00
33,2022-02-05T03:21:00,2022,2,-111.908989,40.765663,,-0.20,none,None,None,None,3.00
34,2022-02-05T03:23:35,2022,2,-111.908997,40.765678,,-1.30,none,None,None,None,4.00
35,2022-02-05T03:26:10,2022,2,-111.909012,40.765766,,-2.20,none,None,None,None,4.00
36,2022-02-05T03:28:45,2022,2,-111.908936,40.765762,,-0.50,none,None,None,None,3.00
37,2022-02-05T03:31:20,2022,2,-111.908958,40.765713,,-2.60,none,None,None,None,3.00
38,2022-02-05T03:33:55,2022,2,-111.908943,40.765507,,-9999.00,none,None,None,None,3.00
39,2022-02-05T03:36:30,2022,2,-111.908989,40.765621,,-2.20,none,None,None,None,3.00
40,2022-02-05T03:39:05,2022,2,-111.909019,40.765652,,-1.70,none,None,None,None,3.00
41,2022-02-05T03:41:40,2022,2,-111.909027,40.76564,,0.70,none,None,None,None,3.00
42,2022-02-05T03:44:15,2022,2,-111.908737,40.76569,,-0.40,none,None,None,None,3.00
43,2022-02-05T03:46:50,2022,2,-111.908958,40.765629,,0.30,none,None,None,None,3.00
44,2022-02-05T03:49:25,2022,2,-111.908928,40.765743,,6.90,none,None,None,None,-9999.00
45,2022-02-05T03:52:00,2022,2,-111.908997,40.765663,,-2.10,none,None,None,None,3.00
46,2022-02-05T03:54:35,2022,2,-111.90889,40.765659,,-0.70,none,None,None,None,4.00
47,2022-02-05T03:57:10,2022,2,-111.908997,40.765656,,0.70,none,None,None,None,4.00
48,2022-02-05T03:59:45,2022,2,-111.909004,40.76561,,-1.10,none,None,None,None,5.00
49,2022-02-05T04:02:20,2022,2,-111.909004,40.765636,,-1.30,none,None,None,None,4.00
50,2022-02-05T04:04:55,2022,2,-111.909096,40.76564,,-0.90,none,None,None,None,4.00
51,2022-02-05T04:07:30,2022,2,-111.909035,40.765724,,-0.60,none,None,None,None,4.00
52,2022-02-05T04:10:05,2022,2,-111.909142,40.765717,,2.30,none,None,None,None,4.00
53,2022-02-05T04:12:40,2022,2,-111.908958,40.765686,,-0.70,none,None,None,None,5.00
54,2022-02-05T04:15:15,2022,2,-111.908875,40.765686,,-0.50,none,None,None,None,4.00
55,2022-02-05T04:17:50,2022,2,-111.908867,40.765774,,0.80,none,None,None,None,4.00
56,2022-02-05T04:20:25,2022,2,-111.909004,40.765812,,-1.60,none,None,None,None,5.00
57,2022-02-05T04:23:00,2022,2,-111.909073,40.765671,,-1.00,none,None,None,None,5.00
58,2022-02-05T04:25:35,2022,2,-111.908882,40.765823,,-0.60,none,None,None,None,5.00
59,2022-02-05T04:28:10,2022,2,-111.908951,40.765522,,-3.60,none,None,None,None,5.00
60,2022-02-05T04:30:45,2022,2,-111.909019,40.765728,,-3.30,none,None,None,None,5.00
61,2022-02-05T04:33:20,2022,2,-111.909042,40.765598,,-0.90,none,None,None,None,7.00
62,2022-02-05T04:35:55,2022,2,-111.909004,40.765556,,-1.50,none,None,None,None,6.00
63,2022-02-05T04:38:30,2022,2,-111.908913,40.765701,,-1.50,none,None,None,None,5.00
64,2022-02-05T04:41:05,2022,2,-111.908714,40.765499,,1.50,none,None,None,None,8.00
65,2022-02-05T04:43:40,2022,2,-111.908882,40.765652,,-1.70,none,None,None,None,6.00
66,2022-02-05T04:46:15,2022,2,-111.908905,40.765743,,0.20,none,None,None,None,6.00
67,2022-02-05T04:48:50,2022,2,-111.908905,40.765636,,0.40,none,None,None,None,6.00
68,2022-02-05T04:51:25,2022,2,-111.908966,40.765533,,-0.90,none,None,None,None,6.00
69,2022-02-05T04:54:00,2022,2,-111.908897,40.765518,,0.20,none,None,None,None,5.00
70,2022-02-05T04:56:35,2022,2,-111.908936,40.765568,,0.50,none,None,None,None,6.00
71,2022-02-05T04:59:10,2022,2,-111.909027,40.765652,,1.40,none,None,None,None,6.00
72,2022-02-05T05:01:45,2022,2,-111.908722,40.765568,,-0.10,none,None,None,None,6.00
73,2022-02-05T05:04:20,2022,2,-111.908966,40.765587,,-0.80,none,None,None,None,5.00
74,2022-02-05T05:06:55,2022,2,-111.909035,40.765705,,-0.50,none,None,None,None,5.00
75,2022-02-05T05:09:30,2022,2,-111.908867,40.765614,,0.50,none,None,None,None,5.00
76,2022-02-05T05:12:05,2022,2,-111.908821,40.765614,,1.20,none,None,None,None,4.00
77,2022-02-05T05:14:40,2022,2,-111.908669,40.765644,,3.00,none,None,None,None,11.00
78,2022-02-05T05:17:15,2022,2,-111.909439,40.765682,,1.50,none,None,None,None,10.00
79,2022-02-05T05:19:50,2022,2,-111.909645,40.765759,,-2.10,none,None,None,None,8.00
80,2022-02-05T05:22:25,2022,2,-111.909637,40.765759,,0.70,none,None,None,None,8.00
81,2022-02-05T05:25:00,2022,2,-111.909592,40.765675,,-1.00,none,None,None,None,9.00
82,2022-02-05T05:27:35,2022,2,-111.909576,40.76572,,-1.30,none,None,None,None,8.00
83,2022-02-05T05:30:10,2022,2,-111.909676,40.765766,,-1.80,none,None,None,None,8.00
84,2022-02-05T05:32:45,2022,2,-111.909683,40.765789,,-3.60,none,None,None,None,8.00
85,2022-02-05T05:35:20,2022,2,-111.909691,40.765785,,-2.30,none,None,None,None,8.00
86,2022-02-05T05:37:55,2022,2,-111.909676,40.765766,,-1.70,none,None,None,None,8.00
87,2022-02-05T05:40:30,2022,2,-111.909454,40.765743,,-2.10,none,None,None,None,8.00
88,2022-02-05T05:43:05,2022,2,-111.909554,40.765701,,-3.00,none,None,None,None,10.00
89,2022-02-05T05:45:40,2022,2,-111.909683,40.765717,,-5.60,none,None,None,None,9.00
90,2022-02-05T05:48:15,2022,2,-111.909554,40.765766,,-3.00,none,None,None,None,8.00
91,2022-02-05T05:50:50,2022,2,-111.909538,40.765724,,-4.10,none,None,None,None,9.00
92,2022-02-05T05:53:25,2022,2,-111.909599,40.765766,,-0.40,none,None,None,None,9.00
93,2022-02-05T05:56:00,2022,2,-111.909668,40.765797,,-0.40,none,None,None,None,9.00
94,2022-02-05T05:58:35,2022,2,-111.909721,40.765797,,-2.10,none,None,None,None,10.00
95,2022-02-05T06:01:10,2022,2,-111.909691,40.765747,,-0.70,none,None,None,None,12.00
96,2022-02-05T06:03:45,2022,2,-111.909744,40.765835,,-5.20,none,None,None,None,12.00
97,2022-02-05T06:06:20,2022,2,-111.909698,40.765823,,-2.70,none,None,None,None,10.00
98,2022-02-05T06:08:55,2022,2,-111.909691,40.765808,,-9999.00,none,None,None,None,11.00
99,2022-02-05T06:11:30,2022,2,-111.909683,40.765797,,-9999.00,none,None,None,None,13.00
100,2022-02-05T06:14:05,2022,2,-111.909683,40.765797,,-9999.00,none,None,None,None,9.00
101,2022-02-05T06:16:40,2022,2,-111.909592,40.765755,,-9999.00,none,None,None,None,12.00
102,2022-02-05T06:19:15,2022,2,-111.90947,40.76569,,-9999.00,none,None,None,None,-9999.00
103,2022-02-05T06:21:50,2022,2,-111.909477,40.765694,,-9999.00,none,None,None,None,-9999.00
104,2022-02-05T06:24:25,2022,2,-111.909492,40.76569,,-9999.00,none,None,None,None,-9999.00
105,2022-02-05T06:27:00,2022,2,-111.909599,40.765793,,-9999.00,none,None,None,None,-9999.00
106,2022-02-05T06:29:35,2022,2,-111.909576,40.76577,,-9999.00,none,None,None,None,-9999.00
107,2022-02-05T06:32:10,2022,2,-111.909576,40.765766,,-9999.00,none,None,None,None,-9999.00
108,2022-02-05T06:34:45,2022,2,-111.909584,40.765766,,-9999.00,none,None,None,None,-9999.00
109,2022-02-05T06:37:20,2022,2,-111.90966,40.765717,,-9999.00,none,None,None,None,-9999.00
110,2022-02-05T06:39:55,2022,2,-111.90966,40.765717,,-9999.00,none,None,None,None,-9999.00
111,2022-02-05T06:42:30,2022,2,-111.90966,40.76572,,-9999.00,none,None,None,None,-9999.00
112,2022-02-05T06:45:05,2022,2,-111.90966,40.765724,,-9999.00,none,None,None,None,-9999.00
113,2022-02-05T06:47:40,2022,2,-111.90966,40.765724,,-9999.00,none,None,None,None,-9999.00
114,2022-02-05T06:50:15,2022,2,-111.909668,40.765732,,-9999.00,none,None,None,None,-9999.00
115,2022-02-05T06:52:50,2022,2,-111.909668,40.765732,,-9999.00,none,None,None,None,-9999.00
116,2022-02-05T06:55:25,2022,2,-111.909653,40.765732,,-9999.00,none,None,None,None,-9999.00
117,2022-02-05T06:58:00,2022,2,-111.909645,40.765732,,-9999.00,none,None,None,None,-9999.00
118,2022-02-05T07:00:35,2022,2,-111.909645,40.765739,,-9999.00,none,None,None,None,-9999.00
119,2022-02-05T07:03:10,2022,2,-111.909637,40.765743,,-9999.00,none,None,None,None,-9999.00
120,2022-02-05T07:05:45,2022,2,-111.909691,40.765739,,-9999.00,none,None,None,None,-9999.00
121,2022-02-05T07:08:20,2022,2,-111.909691,40.765743,,-9999.00,none,None,None,None,-9999.00
122,2022-02-05T07:10:55,2022,2,-111.909691,40.765759,,-9999.00,none,None,None,None,-9999.00
123,2022-02-05T07:13:30,2022,2,-111.909691,40.765781,,-9999.00,none,None,None,None,-9999.00
124,2022-02-05T07:16:05,2022,2,-111.909691,40.7658,,-9999.00,none,None,None,None,-9999.00
125,2022-02-05T07:18:40,2022,2,-111.909683,40.765762,,-9999.00,none,None,None,None,-9999.00
126,2022-02-05T07:21:15,2022,2,-111.909706,40.765774,,-9999.00,none,None,None,None,-9999.00
127,2022-02-05T07:23:50,2022,2,-111.909752,40.765621,,-9999.00,none,None,None,None,-9999.00
128,2022-02-05T07:26:25,2022,2,-111.909683,40.765652,,-9999.00,none,None,None,None,-9999.00
129,2022-02-05T07:29:00,2022,2,-111.909599,40.765648,,-9999.00,none,None,None,None,-9999.00
130,2022-02-05T07:31:35,2022,2,-111.90966,40.765682,,-9999.00,none,None,None,None,-9999.00
131,2022-02-05T07:34:10,2022,2,-111.909706,40.765694,,-9999.00,none,None,None,None,-9999.00
132,2022-02-05T07:36:45,2022,2,-111.909676,40.765644,,-9999.00,none,None,None,None,-9999.00
133,2022-02-05T07:39:20,2022,2,-111.909706,40.76572,,-9999.00,none,None,None,None,-9999.00
134,2022-02-05T07:41:55,2022,2,-111.909744,40.765869,,-9999.00,none,None,None,None,-9999.00
135,2022-02-05T07:44:30,2022,2,-111.909721,40.76585,,-9999.00,none,None,None,None,-9999.00
136,2022-02-05T07:47:05,2022,2,-111.909721,40.765854,,-9999.00,none,None,None,None,-9999.00
137,2022-02-05T07:49:40,2022,2,-111.909721,40.765846,,-9999.00,none,None,None,None,-9999.00
138,2022-02-05T07:52:15,2022,2,-111.909706,40.765823,,-9999.00,none,None,None,None,-9999.00
139,2022-02-05T07:54:50,2022,2,-111.909691,40.7658,,-9999.00,none,None,None,None,-9999.00
140,2022-02-05T07:57:25,2022,2,-111.909691,40.765781,,-9999.00,none,None,None,None,-9999.00
141,2022-02-05T08:00:00,2022,2,-111.909691,40.765766,,-9999.00,none,None,None,None,-9999.00
142,2022-02-05T08:02:35,2022,2,-111.909683,40.765759,,-9999.00,none,None,None,None,-9999.00
143,2022-02-05T08:05:10,2022,2,-111.909676,40.765751,,-9999.00,none,None,None,None,-9999.00
144,2022-02-05T08:07:45,2022,2,-111.909676,40.765743,,-9999.00,none,None,None,None,-9999.00
145,2022-02-05T08:10:20,2022,2,-111.909676,40.765739,,-9999.00,none,None,None,None,-9999.00
146,2022-02-05T08:12:55,2022,2,-111.909668,40.765739,,-9999.00,none,None,None,None,-9999.00
147,2022-02-05T08:15:30,2022,2,-111.909645,40.765739,,-9999.00,none,None,None,None,-9999.00
148,2022-02-05T08:18:05,2022,2,-111.909653,40.765739,,-9999.00,none,None,None,None,-9999.00
149,2022-02-05T08:20:40,2022,2,-111.909653,40.765739,,-9999.00,none,None,None,None,-9999.00
150,2022-02-05T08:23:15,2022,2,-111.909645,40.765736,,-9999.00,none,None,None,None,-9999.00
151,2022-02-05T08:25:50,2022,2,-111.909645,40.765736,,-9999.00,none,None,None,None,-9999.00
152,2022-02-05T08:28:25,2022,2,-111.909637,40.765732,,-9999.00,none,None,None,None,-9999.00
153,2022-02-05T08:31:00,2022,2,-111.909645,40.765743,,-9999.00,none,None,None,None,-9999.00
154,2022-02-05T08:33:35,2022,2,-111.909653,40.765739,,-9999.00,none,None,None,None,-9999.00
155,2022-02-05T08:36:10,2022,2,-111.909645,40.765732,,-9999.00,none,None,None,None,-9999.00
156,2022-02-05T08:38:45,2022,2,-111.909637,40.765736,,-9999.00,none,None,None,None,-9999.00
157,2022-02-05T08:41:20,2022,2,-111.90963,40.765732,,-9999.00,none,None,None,None,-9999.00
158,2022-02-05T08:43:55,2022,2,-111.909615,40.765728,,-9999.00,none,None,None,None,-9999.00
159,2022-02-05T08:46:30,2022,2,-111.909622,40.765732,,-9999.00,none,None,None,None,-9999.00
160,2022-02-05T08:49:05,2022,2,-111.909645,40.765743,,-9999.00,none,None,None,None,-9999.00
161,2022-02-05T08:51:40,2022,2,-111.909645,40.765747,,-9999.00,none,None,None,None,-9999.00
162,2022-02-05T08:54:15,2022,2,-111.909637,40.765751,,-9999.00,none,None,None,None,-9999.00
163,2022-02-05T08:56:50,2022,2,-111.909615,40.765762,,-9999.00,none,None,None,None,-9999.00
164,2022-02-05T08:59:25,2022,2,-111.909622,40.76577,,-9999.00,none,None,None,None,-9999.00
165,2022-02-05T09:02:00,2022,2,-111.909637,40.765755,,-9999.00,none,None,None,None,-9999.00
166,2022-02-05T09:04:35,2022,2,-111.909653,40.765766,,-9999.00,none,None,None,None,-9999.00
167,2022-02-05T09:07:10,2022,2,-111.90966,40.765774,,-9999.00,none,None,None,None,-9999.00
168,2022-02-05T09:09:45,2022,2,-111.909668,40.765774,,-9999.00,none,None,None,None,-9999.00
169,2022-02-05T09:12:20,2022,2,-111.90966,40.765778,,-9999.00,none,None,None,None,-9999.00
170,2022-02-05T09:14:55,2022,2,-111.909668,40.765781,,-9999.00,none,None,None,None,-9999.00
171,2022-02-05T09:17:30,2022,2,-111.909668,40.76577,,-9999.00,none,None,None,None,-9999.00
172,2022-02-05T09:20:05,2022,2,-111.909668,40.765766,,-9999.00,none,None,None,None,-9999.00
173,2022-02-05T09:22:40,2022,2,-111.909668,40.765762,,-9999.00,none,None,None,None,-9999.00
174,2022-02-05T09:25:15,2022,2,-111.90966,40.765766,,-9999.00,none,None,None,None,-9999.00
175,2022-02-05T09:27:50,2022,2,-111.90966,40.765774,,-9999.00,none,None,None,None,-9999.00
176,2022-02-05T09:30:25,2022,2,-111.909645,40.765781,,-9999.00,none,None,None,None,-9999.00
177,2022-02-05T09:33:00,2022,2,-111.90963,40.765781,,-9999.00,none,None,None,None,-9999.00
178,2022-02-05T09:35:35,2022,2,-111.909637,40.765774,,-9999.00,none,None,None,None,-9999.00
179,2022-02-05T09:38:10,2022,2,-111.909645,40.765762,,-9999.00,none,None,None,None,-9999.00
180,2022-02-05T09:40:45,2022,2,-111.90966,40.765759,,-9999.00,none,None,None,None,-9999.00
181,2022-02-05T09:43:20,2022,2,-111.909668,40.765766,,-9999.00,none,None,None,None,-9999.00
182,2022-02-05T09:45:55,2022,2,-111.909676,40.765759,,-9999.00,none,None,None,None,-9999.00
183,2022-02-05T09:48:30,2022,2,-111.909676,40.765751,,-9999.00,none,None,None,None,-9999.00
184,2022-02-05T09:51:05,2022,2,-111.909668,40.765751,,-9999.00,none,None,None,None,-9999.00
185,2022-02-05T09:53:40,2022,2,-111.909676,40.765755,,-9999.00,none,None,None,None,-9999.00
186,2022-02-05T09:56:15,2022,2,-111.909676,40.765759,,-9999.00,none,None,None,None,-9999.00
187,2022-02-05T09:58:50,2022,2,-111.909668,40.765766,,-9999.00,none,None,None,None,-9999.00
188,2022-02-05T10:01:25,2022,2,-111.909676,40.765766,,-9999.00,none,None,None,None,-9999.00
